统计序号,client发送时间(us),client接收时间(us),server发送时间(us),server接收时间(us),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
506,22629363241,22629437994,22629366207,22629435165,1855.455680,7.752197,22079.122137,92.247803,8.403666,1189.956859
507,22629438001,22629512915,22629441094,22629508438,2423.779033,10.104920,21562.348114,89.895080,11.240794,889.616909
508,22629512922,22629594188,22629519219,22629588619,3799.281639,14.601432,22220.642657,85.398568,17.097983,584.864318
509,22629594193,22629675691,22629600428,22629668923,4163.328768,15.954993,21930.877792,84.045007,18.983867,526.763055
510,22629675716,22629763107,22629682034,22629753066,5237.860133,18.719319,22743.179960,81.280681,23.030465,434.207470
511,22629763128,22629850576,22629772606,22629843307,5362.090815,19.150810,22637.199661,80.849190,23.687077,422.171135
512,22629850680,22629931775,22629856878,22629924104,4440.606527,17.102164,21524.566617,82.897836,20.630411,484.721321
513,22629931796,22630019235,22629941127,22630008906,6294.781479,22.484246,21701.627358,77.515754,29.006034,344.755849
514,22630019256,22630106694,22630028573,22630096442,6265.644901,22.380430,21730.443753,77.619570,28.833488,346.818948
515,22630106715,22630194144,22630116037,22630184491,6075.456692,21.703325,21917.750323,78.296675,27.719344,360.758893
516,22630194165,22630281510,22630203559,22630274093,5382.582474,19.246666,22583.729239,80.753334,23.833896,419.570519
517,22630281525,22630369051,22630291011,22630359155,6205.770835,22.144277,21818.493850,77.855723,28.442710,351.583944
518,22630369073,22630462876,22630378467,22630453526,6001.494610,19.982303,24032.553562,80.017697,24.972355,400.442808
519,22630462899,22630550214,22630472099,22630544140,4890.462478,17.492985,23066.243770,82.507015,21.201816,471.657719
520,22630550239,22630637637,22630556412,22630628598,4870.611183,17.405433,23112.670185,82.594567,21.073338,474.533263
521,22630637653,22630731495,22630647066,22630720060,6675.157898,22.216065,23371.377379,77.783935,28.561252,350.124712
522,22630731518,22630818805,22630737718,22630812303,4066.953934,14.551995,23880.787213,85.448005,17.030234,587.190994
523,22630818822,22630906346,22630825042,22630897999,4664.093683,16.643435,23359.530639,83.356565,19.966556,500.837509
524,22630906366,22631000051,22630915623,22630990489,6025.508273,20.087527,23970.758403,79.912473,25.136911,397.821351
525,22631000072,22631087517,22631009307,22631081963,4735.174125,16.912345,23263.155805,83.087655,20.354823,491.284062
526,22631087537,22631174914,22631093815,22631168636,4020.207337,14.369914,23956.350205,85.630086,16.781385,595.898375
527,22631174936,22631262338,22631181182,22631253122,4950.656726,17.690671,23033.905371,82.309329,21.492911,465.269693
528,22631262359,22631349825,22631271758,22631344759,4631.435101,16.537855,23373.618654,83.462145,19.814797,504.673349
529,22631349842,22631437316,22631356033,22631428240,4888.221202,17.453186,23119.394010,82.546814,21.143379,472.961289
530,22631437337,22631524799,22631446675,22631518925,4870.611183,17.392696,23133.161844,82.607304,21.054671,474.953984
531,22631524822,22631612346,22631531109,22631601580,5460.066559,19.483799,22563.557762,80.516201,24.198607,413.246936
532,22631612367,22631699542,22631621519,22631693668,4811.057299,17.236593,23100.823445,82.763407,20.826345,480.161054
533,22631699560,22631780515,22631705841,22631777291,3043.331534,11.741091,22877.016107,88.258909,13.303009,751.709627
534,22631780525,22631861752,22631783585,22631855100,3109.609243,11.956615,22897.827948,88.043385,13.580368,736.357084
535,22631861763,22631942904,22631867914,22631936923,3884.450097,14.951751,22095.451428,85.048249,17.580316,568.818002
536,22631942913,22632024144,22631949127,22632018484,3801.843097,14.617572,22206.874823,85.382428,17.120118,584.108135
537,22632024155,22632111903,22632030358,22632104137,4472.624745,15.919451,23622.720383,84.080549,18.933572,528.162360
538,22632111924,22632199349,22632121236,22632191794,5400.512676,19.293108,22591.413611,80.706892,23.905156,418.319796
539,22632199370,22632286814,22632205745,22632279991,4225.764291,15.093088,23772.245457,84.906912,17.776042,562.554933
540,22632286838,22632374332,22632293106,22632363786,5383.543021,19.217318,22630.475836,80.782682,23.788908,420.363982
541,22632374352,22632461753,22632383600,22632456669,4588.850873,16.397982,23395.391042,83.602018,19.614337,509.831147
542,22632461772,22632542867,22632467949,22632538396,3409.299755,13.130279,22555.873390,86.869721,15.114909,661.598422
543,22632542883,22632630372,22632549151,22632622298,4592.052694,16.392918,23420.365251,83.607082,19.607093,510.019523
544,22632630392,22632724023,22632639642,22632717705,4984.596036,16.626972,24994.380803,83.373028,19.942867,501.432425
545,22632724040,22632804992,22632730327,22632802603,2777.900514,10.717462,23141.486580,89.282538,12.003985,833.056708
546,22632805001,22632886184,22632808154,22632877887,3666.085856,14.103938,22327.263320,85.896062,16.419773,609.021834
547,22632886195,22632961242,22632889266,22632953530,3452.524348,14.368329,20576.187027,85.631671,16.779223,595.975146
548,22632961252,22633036262,22632964293,22633031808,2399.765371,9.992001,21617.099265,90.007999,11.101237,900.800534
549,22633036268,22633117436,22633042460,22633112089,3694.582069,14.216194,22293.964374,85.783806,16.572118,603.423174
550,22633117443,22633210955,22633123503,22633202867,4529.937353,15.129609,25410.937807,84.870391,17.826722,560.955612
551,22633210962,22633292215,22633214045,22633287239,2580.348115,9.918403,23435.413813,90.081597,11.010465,908.226827
552,22633292223,22633373387,22633298423,22633371039,2736.917196,10.531763,23250.348518,89.468237,11.771510,849.508657
553,22633373458,22633448445,22633376633,22633446529,1630.047432,6.789177,22379.453014,93.210823,7.283679,1372.932626
554,22633448452,22633529572,22633451650,22633522950,3144.188918,12.105523,22828.988781,87.894477,13.772791,726.069246
555,22633529580,22633610819,22633535889,22633606119,3524.885519,13.551373,22486.393859,86.448627,15.675637,637.932601
556,22633610830,22633692015,22633617100,22633687588,3424.988682,13.176079,22569.000859,86.823921,15.175633,658.951108
557,22633692021,22633773549,22633698288,22633768364,3666.726221,14.046708,22437.085804,85.953292,16.342257,611.910583
558,22633773570,22633861021,22633779825,22633849706,5625.600742,20.091251,22374.650281,79.908749,25.142743,397.729084
559,22633861044,22633948516,22633867359,22633938618,5191.113536,18.535074,22815.861312,81.464926,22.752214,439.517671
560,22633948538,22634035984,22633957789,22634029719,4967.946563,17.743522,23030.703549,82.256478,21.570972,463.585976
561,22634036008,22634123495,22634042253,22634114071,5016.934435,17.910089,22994.843146,82.089911,21.817650,458.344502
562,22634123516,22634210630,22634132699,22634205876,4462.378915,15.998577,23429.970716,84.001423,19.045602,525.055607
563,22634210642,22634304577,22634216899,22634297580,4243.694492,14.109757,25832.617726,85.890243,16.427660,608.729440
564,22634304600,22634398321,22634310878,22634387029,5625.600742,18.747132,24382.192492,81.252868,23.072579,433.414912
565,22634398343,22634485655,22634404499,22634476739,4825.785679,17.262232,23129.960022,82.737768,20.863787,479.299363
566,22634485675,22634579522,22634495013,22634571090,5689.637176,18.935075,24358.499012,81.064925,23.357914,428.120428
567,22634579539,22634673087,22634588720,22634661896,6522.751185,21.777056,23429.650534,78.222944,27.839729,359.198900
568,22634673111,22634754214,22634679291,22634749422,3513.038779,13.528476,22454.695824,86.471524,15.645007,639.181553
569,22634754231,22634854165,22634760494,22634847282,4209.114818,13.154682,27787.970244,86.845318,15.147255,660.185608
570,22634854183,22634954174,22634860448,22634946762,4379.131551,13.678231,27636.203895,86.321769,15.845633,631.088689
571,22634954196,22635041678,22634960456,22635034357,4348.394062,15.524336,23661.782608,84.475664,18.377289,544.149915
572,22635041701,22635122763,22635047926,22635118162,3466.292182,13.355210,22488.314952,86.644790,15.413748,648.771476
573,22635122780,22635210285,22635129046,22635201249,4899.427578,17.487001,23118.113282,82.512999,21.193025,471.853353
574,22635210307,22635303971,22635219629,22635293901,6208.972657,20.703792,23780.570193,79.296208,26.109436,383.003300
575,22635303990,22635397642,22635313413,22635390179,5406.596137,18.030581,24579.104527,81.969419,21.996717,454.613289
576,22635397663,22635485309,22635407038,22635477475,5510.014978,19.634667,22552.671568,80.365333,24.431762,409.303272
577,22635485326,22635578776,22635494498,22635570193,5684.834443,18.999465,24236.189422,81.000535,23.455975,426.330611
578,22635578793,22635666227,22635588348,22635661686,4513.287880,16.121875,23481.520046,83.878125,19.220595,520.275255
579,22635666246,22635753744,22635672519,22635746838,4219.680830,15.062059,23795.618755,84.937941,17.733016,563.919873
580,22635753765,22635841194,22635759960,22635832236,4851.720435,17.331778,23141.486580,82.668222,20.965466,476.974856
581,22635841215,22635928658,22635850541,22635922442,4976.271299,17.773864,23021.418266,82.226136,21.615833,462.623858
582,22635928679,22636016165,22635934952,22636009587,4114.661078,14.689207,23896.796321,85.310793,17.218463,580.771924
583,22636016187,22636097236,22636022405,22636092886,3383.685182,13.039026,22566.759584,86.960974,14.994112,666.928463
584,22636097255,22636190944,22636103751,22636185820,3720.516825,12.402737,26277.030579,87.597263,14.158818,706.273666
585,22636190966,22636278171,22636197147,22636269883,4632.715830,16.591939,23288.770379,83.408061,19.892488,502.702329
586,22636278179,22636359392,22636281328,22636352735,3139.706367,12.074422,22863.248274,87.925578,13.732547,728.197022
587,22636359401,22636440669,22636365668,22636435125,3781.671620,14.533396,22238.893041,85.466604,17.004766,588.070443
588,22636440680,22636521836,22636446867,22636517648,3321.890023,12.784021,22662.814235,87.215979,14.657888,682.226506
589,22636521843,22636603312,22636528130,22636598200,3649.756565,13.991825,22435.164711,86.008175,16.268018,614.703044
590,22636603333,22636690864,22636609599,22636682783,4593.653605,16.390764,23432.211991,83.609236,19.604012,510.099672
591,22636690886,22636778060,22636700166,22636772335,4804.333474,17.212701,23107.227088,82.787299,20.791476,480.966345
592,22636778073,22636865740,22636784277,22636857586,4597.175609,16.377884,23472.234763,83.622116,19.585590,510.579468
593,22636865762,22636959283,22636875077,22636952876,5033.904090,16.811197,24909.852710,83.188803,20.208486,494.841623
594,22636959300,22637046912,22636965561,22637038594,4667.935869,16.640415,23383.864484,83.359585,19.962209,500.946567
595,22637046932,22637134241,22637056237,22637127064,5277.242540,18.877779,22677.542615,81.122221,23.270787,429.723335
596,22637134259,22637221722,22637140513,22637212470,4964.744741,17.728640,23039.348468,82.271360,21.548981,464.059074
597,22637221744,22637315430,22637231138,22637306344,5916.966517,19.725466,24079.620341,80.274534,24.572508,406.958874
598,22637315455,22637403001,22637324779,22637397767,4661.212043,16.628972,23369.456286,83.371028,19.945745,501.360077
599,22637403023,22637490294,22637409174,22637481288,4853.001164,17.367740,23089.617069,82.632260,21.018110,475.780168
600,22637490312,22637577812,22637499691,22637572719,4633.676377,16.539429,23382.263573,83.460571,19.817056,504.615810
601,22637577830,22637677744,22637584020,22637669431,4643.602024,14.515483,27347.079394,85.484517,16.980248,588.919534
602,22637677765,22637771457,22637687076,22637765827,4783.841815,15.946933,25214.666136,84.053067,18.972457,527.079847
603,22637771477,22637859110,22637777695,22637850762,4663.773501,16.621592,23394.750677,83.378408,19.935128,501.627077
604,22637859129,22637952595,22637868370,22637942585,6163.826971,20.596795,23762.319809,79.403205,25.939500,385.512441
605,22637952621,22638040200,22637961918,22638035137,4597.815973,16.396625,23443.418367,83.603375,19.612396,509.881616
606,22638040218,22638127542,22638046250,22638117645,5100.181799,18.241262,22859.406088,81.758738,22.311086,448.207672
607,22638127564,22638214953,22638136865,22638206131,5802.661482,20.738308,22177.738246,79.261692,26.164352,382.199415
608,22638214975,22638302303,22638224285,22638296422,4863.887357,17.395337,23096.981258,82.604663,21.058541,474.866697
609,22638302325,22638389878,22638308651,22638383385,4104.415248,14.641417,23928.494356,85.358583,17.152835,582.993993
610,22638389897,22638477265,22638396104,22638470437,4173.574597,14.919650,23800.101306,85.080350,17.535953,570.257000
611,22638477285,22638558392,22638483548,22638553404,3602.369604,13.871799,22366.645727,86.128201,16.105989,620.887032
612,22638558405,22638639749,22638564601,22638634320,3722.117736,14.291159,22322.780769,85.708841,16.674077,599.733333
613,22638639770,22638727148,22638646037,22638720683,4076.559399,14.571174,23900.318325,85.428826,17.056507,586.286522
614,22638727167,22638814741,22638733431,22638804088,5416.521784,19.317377,22623.111646,80.682623,23.942426,417.668617
615,22638814762,22638902054,22638824117,22638895223,5182.468617,18.542364,22766.873440,81.457636,22.763199,439.305573
616,22638902073,22638983332,22638908340,22638977821,3771.105608,14.494394,22246.577413,85.505606,16.951397,589.921888
617,22638983348,22639064611,22638989556,22639059931,3486.143476,13.398472,22532.820273,86.601528,15.471403,646.353784
618,22639064627,22639151985,22639070711,22639143025,4816.820578,17.221090,23153.653503,82.778910,20.803717,480.683329
619,22639152004,22639245693,22639161495,22639238295,5407.556683,18.026663,24589.990721,81.973337,21.990885,454.733850
620,22639245715,22639345627,22639251971,22639334597,5534.669005,17.301225,26455.372048,82.698775,20.920776,477.993752
621,22639345649,22639439421,22639351909,22639428748,5421.644699,18.057629,24602.477826,81.942371,22.036986,453.782555
622,22639439442,22639533105,22639448661,22639524080,5841.403525,19.478343,24147.819143,80.521657,24.190191,413.390704
623,22639533128,22639664106,22639542373,22639656082,5529.225908,13.184657,36407.594465,86.815343,15.187012,658.457351
624,22639664123,22639751365,22639673521,22639747118,4368.885721,15.640403,23564.447228,84.359597,18.540158,539.369733
625,22639751375,22639832556,22639757590,22639830681,2590.273762,9.965386,23402.435049,90.034614,11.068394,903.473424
626,22639832563,22639913775,22639835773,22639911000,1916.290293,7.369601,24086.344166,92.630399,7.955920,1256.925647
627,22639913783,22639995146,22639916994,22639988148,3268.739782,12.547472,22782.242185,87.452528,14.347753,696.973259
628,22639995152,22640076585,22639998086,22640070274,2960.084169,11.352891,23113.310549,88.647109,12.806838,780.832883
629,22640076607,22640169975,22640082776,22640166856,2973.852003,9.947734,26920.916925,90.052266,11.046622,905.254091
630,22640169985,22640251417,22640173235,22640245659,2884.200995,11.061990,23188.873541,88.938010,12.437866,803.996448
631,22640251440,22640338928,22640257688,22640330750,4618.947997,16.489119,23393.149766,83.510881,19.744874,506.460557
632,22640338944,22640432586,22640348205,22640422772,6107.474909,20.370133,23875.023934,79.629867,25.581021,390.914810
633,22640432610,22640526263,22640441965,22640518524,5473.194028,18.252485,24512.826818,81.747515,22.327878,447.870598
634,22640526284,22640620113,22640535601,22640609546,6366.502285,21.191742,23675.870623,78.808258,26.890256,371.881915
635,22640620135,22640719911,22640629311,22640712780,5221.210660,16.343610,26725.285619,83.656390,19.536594,511.859937
636,22640719930,22640807377,22640726177,22640801019,4035.896264,14.414445,23963.074031,85.585555,16.842147,593.748512
637,22640807399,22640894899,22640813693,22640888888,3939.841612,14.062857,24076.098337,85.937143,16.364120,611.093052
638,22640894922,22640988586,22640901108,22640979452,4905.190857,16.356338,25084.351993,83.643662,19.554784,511.383812
639,22640988606,22641082299,22640997844,22641074047,5599.986168,18.667350,24398.841965,81.332650,22.951852,435.694683
640,22641082321,22641175943,22641091635,22641166708,5939.059087,19.812651,24037.036112,80.187349,24.707951,404.728018
641,22641175966,22641269707,22641185345,22641261059,5771.923994,19.230646,24242.272884,80.769354,23.809335,420.003328
642,22641269729,22641363355,22641279047,22641353870,6020.385358,20.083097,23956.990569,79.916903,25.129973,397.931181
643,22641363375,22641463371,22641372738,22641453007,6316.233684,19.727789,25700.702672,80.272211,24.576113,406.899174
644,22641463392,22641563211,22641472611,22641552119,6503.220072,20.347830,25457.044040,79.652170,25.545857,391.452907
645,22641563233,22641656956,22641569503,22641646019,5509.374614,18.359421,24499.058985,81.640579,22.488107,444.679491
646,22641656978,22641750682,22641663280,22641739513,5593.902707,18.644882,24408.447430,81.355118,22.917896,436.340221
647,22641750704,22641844395,22641756899,22641833931,5333.914784,17.780790,24664.272985,82.219210,21.626077,462.404706
648,22641844419,22641931769,22641853709,22641926282,4731.331939,16.917001,23236.580685,83.082999,20.361567,491.121337
649,22641931795,22642019229,22641938064,22642010741,4724.928295,16.877874,23269.879631,83.122126,20.304911,492.491699
650,22642019246,22642112987,22642028736,22642102101,6524.031913,21.736487,23490.164964,78.263513,27.773461,360.055948
651,22642113008,22642200439,22642119309,22642194752,3838.343864,13.711384,24155.503515,86.288616,15.890142,629.320988
652,22642200460,22642287820,22642206668,22642278962,4823.864586,17.245879,23147.249859,82.754121,20.839904,479.848666
653,22642287844,22642381545,22642297333,22642370423,6599.274723,21.996564,23402.114867,78.003436,28.199480,354.616467
654,22642381566,22642469083,22642387825,22642460434,4773.275803,17.034405,23248.107243,82.965595,20.531890,487.047223
655,22642469105,22642562698,22642478332,22642554947,5436.052897,18.140246,24530.757020,81.859754,22.160151,451.260455
656,22642562718,22642650149,22642572019,22642643440,5126.116555,18.311583,22867.730824,81.688417,22.416376,446.102436
657,22642650171,22642737498,22642656450,22642733191,3389.448461,12.122253,24571.099973,87.877747,13.794451,724.929152
658,22642737515,22642825000,22642747109,22642818180,5255.470152,18.762073,22755.667064,81.237927,23.095215,432.990130
659,22642825017,22642912507,22642831348,22642903012,5067.203036,18.088924,22945.535092,81.911076,22.083612,452.824466
660,22642912530,22643006202,22642921972,22642997559,5790.494560,19.306730,24201.609748,80.693270,23.926072,417.954106
661,22643006225,22643099902,22643015596,22643090750,5930.734351,19.773263,24062.970868,80.226737,24.646725,405.733413
662,22643099924,22643187119,22643109122,22643180056,5206.482280,18.649005,22711.802107,81.350995,22.924127,436.221635
663,22643187130,22643268285,22643190171,22643260911,3334.697309,12.833467,22649.686766,87.166533,14.722929,679.212674
664,22643268294,22643343194,22643271385,22643341653,1483.083815,6.184246,22498.560781,93.815754,6.591905,1517.012090
665,22643343205,22643430998,22643346375,22643421611,4020.527519,14.302963,24089.225806,85.697037,16.690148,599.155849
666,22643431020,22643524761,22643440329,22643514729,6192.643366,20.632381,23821.553511,79.367619,25.995968,384.675043
667,22643524783,22643618342,22643534017,22643609670,5733.181951,19.138725,24222.741771,80.861275,23.668592,422.500838
668,22643618359,22643705723,22643627593,22643701560,4289.480543,15.334692,23682.914631,84.665308,18.112131,552.116145
669,22643705739,22643793359,22643711955,22643785534,4495.677861,16.024880,23558.683949,83.975120,19.082890,524.029628
670,22643793373,22643887019,22643802502,22643875819,6508.983351,21.708348,23474.796220,78.291652,27.727539,360.652270
671,22643887041,22643974532,22643893311,22643966225,4667.295504,16.661142,23345.762805,83.338858,19.992045,500.198944
672,22643974554,22644068228,22643983780,22644062537,4776.157443,15.924376,25216.587229,84.075624,18.940539,527.968090
673,22644068251,22644180401,22644074449,22644177141,3028.282972,8.433348,32880.147489,91.566652,9.210065,1085.768661
674,22644180415,22644261636,22644183530,22644256110,2766.694138,10.638874,23238.821960,89.361126,11.905484,839.949080
675,22644261649,22644349347,22644267898,22644342784,4102.173973,14.609227,23977.162046,85.390773,17.108672,584.498907
676,22644349369,22644436796,22644355560,22644430196,4095.450147,14.630492,23897.116503,85.369508,17.137842,583.504026
677,22644436818,22644524126,22644443015,22644516202,4521.292435,16.173776,23433.172538,83.826224,19.294410,518.284824
678,22644524145,22644611571,22644533438,22644603498,5560.283579,19.863656,22431.962890,80.136344,24.787325,403.431994
679,22644611589,22644698983,22644621110,22644691914,5311.822214,18.982997,22670.178425,81.017003,23.430880,426.787221
680,22644699004,22644786383,22644705109,22644778247,4559.714295,16.297966,23417.483611,83.702034,19.471410,513.573485
681,22644786399,22644867522,22644789422,22644862023,2728.592460,10.505036,23245.545786,89.494964,11.738130,851.924431
682,22644867533,22644955022,22644873750,22644946637,4675.300059,16.690098,23337.117887,83.309902,20.033751,499.157650
683,22644955035,22645029938,22644958303,22645026355,2193.568052,9.146496,21789.037091,90.853504,10.067301,993.314845
684,22645029951,22645117618,22645033072,22645106368,4601.337977,16.392713,23468.072394,83.607287,19.606800,510.027138
685,22645117640,22645205017,22645123905,22645198979,3939.201248,14.080364,24037.356294,85.919636,16.387831,610.208892
686,22645205034,22645292519,22645211283,22645283344,4938.489803,17.630451,23072.647413,82.369549,21.404088,467.200467
687,22645292540,22645386365,22645302019,22645376563,6173.432436,20.549960,23867.659744,79.450040,25.865261,386.618951
688,22645386382,22645480023,22645395534,22645471599,5627.521835,18.769556,24354.656826,81.230444,23.106554,432.777651
689,22645480044,22645580042,22645489249,22645568952,6498.097157,20.295406,25519.479563,79.704594,25.463282,392.722345
690,22645580063,22645667410,22645586250,22645659533,4503.042051,16.101297,23463.910026,83.898703,19.191354,521.067975
691,22645667432,22645754877,22645676724,22645745896,5850.688808,20.896564,22147.641122,79.103436,26.416758,378.547584
692,22645754900,22645848539,22645764313,22645837419,6574.300514,21.927829,23407.237782,78.072171,28.086614,356.041494
693,22645848564,22645936027,22645854829,22645927559,4717.243923,16.844837,23286.849286,83.155163,20.257115,493.653703
694,22645936051,22646023473,22645945268,22646015442,5522.502083,19.729588,22468.463657,80.270412,24.578904,406.852968
695,22646023498,22646117101,22646032799,22646107927,5915.365606,19.737615,24054.646131,80.262385,24.591364,406.646820
696,22646117124,22646210793,22646126452,22646204672,4946.494357,16.493183,25044.649404,83.506817,19.750703,506.311088
697,22646210813,22646298189,22646217086,22646291322,4207.193725,15.038454,23769.043635,84.961546,17.700307,564.961948
698,22646298207,22646385642,22646304465,22646376663,4878.615737,17.426660,23116.512371,82.573340,21.104463,473.833432
699,22646385665,22646473081,22646395118,22646467532,4803.372927,17.161618,23185.671720,82.838382,20.716988,482.695641
700,22646473103,22646560999,22646479446,22646556324,3527.767158,12.535269,24614.964930,87.464731,14.331798,697.749138
701,22646561022,22646647989,22646569957,22646643128,4417.233229,15.863488,23428.049623,84.136512,18.854464,530.378371
702,22646648008,22646735245,22646654263,22646727352,4529.937353,16.217889,23401.794685,83.782111,19.357222,516.603053
703,22646735257,22646816435,22646738329,22646811057,2705.539344,10.409224,23286.208921,89.590776,11.618634,860.686391
704,22646816442,22646897635,22646822696,22646892410,3675.371139,14.137918,22321.179858,85.862082,16.465846,607.317711
705,22646897645,22646991630,22646903883,22646980493,5563.165218,18.486993,24529.156109,81.513007,22.679807,440.920863
706,22646991652,22647085374,22646997920,22647074400,5520.580990,18.396961,24487.532426,81.603039,22.544456,443.568032
707,22647085397,22647172796,22647091623,22647166678,3952.328717,14.123731,24031.272833,85.876269,16.446606,608.028192
708,22647172815,22647260320,22647179035,22647253382,4212.957004,15.036855,23804.583856,84.963145,17.698091,565.032680
709,22647260341,22647347764,22647266539,22647339010,4787.363819,17.103051,23203.922104,82.896949,20.631701,484.691011
710,22647347787,22647441465,22647357022,22647430300,6531.716285,21.776725,23462.309115,78.223275,27.839188,359.205882
711,22647441487,22647528922,22647447635,22647519704,4919.919237,17.574198,23075.208871,82.425802,21.321234,469.016009
712,22647528944,22647616314,22647538113,22647609188,5217.368474,18.650567,22756.947793,81.349433,22.926486,436.176741
713,22647616336,22647703921,22647622668,22647693615,5327.190959,18.996403,22715.964475,81.003597,23.451309,426.415435
714,22647703940,22647791232,22647713108,22647785937,4630.794737,16.568529,23318.547321,83.431471,19.858847,503.553896
715,22647791251,22647872349,22647797431,22647866506,3849.550240,14.825273,22116.583451,85.174727,17.405718,574.523829
716,22647872368,22647959878,22647878643,22647952871,4252.659593,15.177694,23766.482178,84.822306,17.893517,558.861617
717,22647959900,22648047485,22647966173,22648037069,5343.520249,19.054633,22699.635184,80.945367,23.540115,424.806759
718,22648047507,22648134870,22648056653,22648128083,5101.462528,18.237698,22870.612464,81.762302,22.305754,448.314818
719,22648134891,22648222301,22648141084,22648212488,5124.835827,18.311406,22862.287727,81.688594,22.416111,446.107710
720,22648222323,22648309757,22648231492,22648304084,4752.143780,16.975090,23242.664146,83.024910,20.445779,489.098504
721,22648309782,22648397205,22648315986,22648391949,3669.287678,13.108678,24321.998244,86.891322,15.086292,662.853403
722,22648397225,22648484671,22648403442,22648475191,5025.899536,17.950507,22972.750576,82.049493,21.877657,457.087342
723,22648484785,22648572057,22648493926,22648565010,5183.108982,18.548905,22759.829433,81.451095,22.773057,439.115394
724,22648572079,22648659595,22648578424,22648651646,4576.683950,16.333013,23444.378914,83.666987,19.521455,512.256891
725,22648659619,22648753203,22648668925,22648744492,5768.722172,19.252223,24195.206104,80.747777,23.842418,419.420547
726,22648753224,22648840623,22648762618,22648834979,4814.899485,17.206147,23168.702065,82.793853,20.781913,481.187658
727,22648840642,22648928071,22648846889,22648919362,4788.644547,17.106452,23204.562468,82.893548,20.636651,484.574753
728,22648928089,22649021831,22648937534,22649011406,6362.019735,21.196475,23652.497325,78.803525,26.897877,371.776548
729,22649021849,22649109273,22649031174,22649103420,4859.724989,17.361365,23131.881115,82.638635,21.008776,475.991567
730,22649109295,22649196735,22649115570,22649188204,4740.617222,16.932754,23256.111797,83.067246,20.384393,490.571390
731,22649196756,22649284132,22649206075,22649279230,4553.310652,16.275636,23422.926708,83.724364,19.439546,514.415301
732,22649284151,22649371628,22649290441,22649363522,4609.342532,16.456897,23399.233228,83.543103,19.698690,507.647958
733,22649371648,22649458927,22649380947,22649453366,4757.907059,17.025860,23187.272631,82.974140,20.519477,487.341857
734,22649458946,22649546323,22649465153,22649541534,3520.723151,12.584547,24455.834392,87.415453,14.396250,694.625318
735,22649546334,22649627470,22649552559,22649623099,3392.650282,13.059554,22585.650332,86.940446,15.021265,665.722914
736,22649627485,22649708587,22649633657,22649706191,2743.320840,10.564474,23224.093580,89.435526,11.812391,846.568627
737,22649708595,22649789834,22649711698,22649783325,3077.591026,11.831756,22933.688351,88.168244,13.419521,745.183104
738,22649789842,22649883485,22649796028,22649880106,3062.542464,10.214325,26920.276561,89.785675,11.376341,879.017250
739,22649883500,22649964709,22649886614,22649956938,3485.182930,13.403687,22516.490983,86.596313,15.478357,646.063390
740,22649964724,22650039723,22649967794,22650037810,1595.467757,6.644089,22417.874874,93.355911,7.116945,1405.097331
741,22650039731,22650746024,22650042915,22650739614,3071.827747,1.358360,223070.598248,98.641640,1.377065,7261.819887
742,22650746047,22650833511,22650752209,22650825703,4472.944927,15.972286,23531.468464,84.027714,19.008354,526.084467
743,22650833533,22650933430,22650842812,22650924652,5781.529459,18.075618,26203.708862,81.924382,22.063783,453.231434
744,22650933452,22651020860,22650942732,22651013915,5194.955722,18.562374,22791.527467,81.437626,22.793364,438.724191
745,22651020878,22651114465,22651026996,22651104521,5142.766028,17.162640,24822.122795,82.837360,20.718478,482.660939
746,22651114487,22651220737,22651123818,22651209705,6519.869545,19.165176,27499.486108,80.834824,23.709060,421.779698
747,22651220762,22651308124,22651226960,22651300161,4534.099721,16.209565,23437.655088,83.790435,19.345364,516.919709
748,22651308150,22651389235,22651314405,22651384382,3556.583554,13.699205,22405.387769,86.300795,15.873787,629.969391
749,22651389250,22651470426,22651395440,22651461829,4734.533760,18.215975,21256.574140,81.784025,22.273268,448.968689
750,22651470438,22651551814,22651473460,22651542791,3856.594248,14.801661,22198.550087,85.198339,17.373181,575.599834
751,22651551839,22651639142,22651561079,22651631920,5270.838896,18.856168,22682.025165,81.143832,23.237955,430.330458
752,22651639159,22651720335,22651645430,22651711590,4807.855477,18.498078,21183.252423,81.501922,22.696493,440.596697
753,22651720352,22651807855,22651729880,22651802401,4796.969284,17.121699,23219.931212,82.878301,20.658844,484.054198
754,22651807878,22651895359,22651814162,22651887161,4636.878198,16.554452,23372.978290,83.445548,19.838628,504.067118
755,22651895376,22651982780,22651904669,22651975692,5244.904141,18.741705,22740.298320,81.258295,23.064359,433.569379
756,22651982804,22652063970,22651989141,22652056486,4425.237783,17.028066,21562.668296,82.971934,20.522682,487.265755
757,22652063992,22652151506,22652070370,22652143248,4686.186253,16.724181,23334.236247,83.275819,20.082878,497.936595
758,22652151527,22652238906,22652160768,22652232522,5002.846419,17.881871,22974.351487,82.118129,21.775790,459.225600
759,22652238928,22652320092,22652245179,22652313085,4244.975221,16.334828,21742.290494,83.665172,19.524048,512.188867
760,22652320113,22652401305,22652326389,22652393562,4488.633853,17.266479,21507.596962,82.733521,20.869992,479.156859
761,22652401329,22652488772,22652410713,22652478514,6289.018200,22.462633,21708.671366,77.537367,28.970074,345.183790
762,22652488792,22652569942,22652498109,22652565615,4368.565539,16.813309,21614.217625,83.186691,20.211537,494.766931
