统计序号,client发送时间(us),client接收时间(us),server发送时间(us),server接收时间(us),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
504,22152274005,22152348937,22152283366,22152338523,6331.602429,26.390594,17660.288,73.609406,35.852204,278.922882
505,22152348958,22152423872,22152358328,22152414549,5985.16532,24.952612,18000.96183,75.047388,33.249142,300.759643
506,22152423891,22152548845,22152433219,22152541026,5490.163684,13.72265,34517.87929,86.27735,15.905275,628.722225
507,22152548870,22152623945,22152558224,22152613452,6354.655545,26.43623,17683.02093,73.56377,35.936481,278.268756
508,22152623966,22152698761,22152633052,22152688269,6268.526541,26.175546,17679.49893,73.824454,35.456472,282.035959
509,22152698784,22152767408,22152708131,22152762625,4524.174074,20.590464,17448.00722,79.409536,25.92946,385.661713
510,22152767425,22152836190,22152773689,22152828971,4317.01621,19.607358,17700.31077,80.392642,24.389494,410.012608
511,22152836213,22152904926,22152842492,22152897536,4376.570093,19.892888,17624.10741,80.107112,24.832861,402.692223
512,22152905028,22152973620,22152911188,22152966258,4329.503314,19.713669,17632.43215,80.286331,24.554204,407.262239
513,22152973641,22153042326,22152979900,22153034559,4490.875128,20.420761,17500.83728,79.579239,25.660916,389.697704
514,22153042346,22153117206,22153051750,22153107522,6111.637277,25.498263,17857.20003,74.501737,34.225059,292.183571
515,22153117224,22153185697,22153126582,22153179954,4835.070962,22.053948,17088.76282,77.946052,28.293862,353.433547
516,22153185711,22153248207,22153191953,22153244955,3039.80953,15.191372,16970.29542,84.808628,17.912532,558.26838
517,22153248220,22153310585,22153251268,22153303747,3165.320941,15.85184,16802.84014,84.14816,18.838011,530.841594
518,22153310591,22153373229,22153313680,22153366536,3132.021995,15.616718,16923.54882,84.383282,18.506887,540.339399
519,22153373243,22153441959,22153379529,22153433039,4868.69009,22.128762,17132.94796,77.871238,28.417118,351.900566
520,22153441974,22153510830,22153445056,22153500240,4377.53064,19.855931,17668.93292,80.144069,24.775297,403.627853
521,22153510851,22153585790,22153520327,22153575539,6316.233684,26.324077,17677.89802,73.675923,35.729552,279.880367
522,22153585811,22153660737,22153595318,22153650658,6271.087998,26.140459,17718.88134,73.859541,35.392121,282.548759
523,22153660758,22153735706,22153670143,22153724936,6453.271653,26.891978,17543.74169,73.108022,36.783896,271.8581
524,22153735728,22153804448,22153742009,22153797284,4304.849287,19.564901,17698.06949,80.435099,24.323835,411.119375
525,22153804472,22153873080,22153810736,22153865185,4533.459357,20.637535,17433.59902,79.362465,26.004151,384.553994
526,22153873097,22153942003,22153882462,22153937138,4556.192291,20.651322,17506.28037,79.348678,26.026044,384.230499
527,22153942025,22154010569,22153948138,22154003417,4247.216496,19.352533,17699.35022,80.647467,23.996454,416.728232
528,22154010590,22154079301,22154016863,22154071417,4532.818993,20.603688,17467.21815,79.396312,25.950434,385.350004
529,22154079321,22154154246,22154088675,22154143578,6410.687425,26.722723,17578.96173,73.277277,36.467953,274.213365
530,22154154267,22154229264,22154163590,22154218746,6352.734452,26.455725,17659.96782,73.544275,35.972514,277.990021
531,22154229285,22154298008,22154238678,22154292930,4633.356194,21.056997,17370.52313,78.943003,26.673671,374.901527
532,22154298025,22154366568,22154304145,22154357295,4928.564156,22.457435,17017.68238,77.542565,28.96143,345.286819
533,22154366587,22154435226,22154376029,22154429818,4754.705237,21.634931,17222.27879,78.365069,27.607875,362.215488
534,22154435243,22154504051,22154441562,22154495892,4635.59747,21.041158,17395.49734,78.958842,26.648261,375.259014
535,22154504071,22154572766,22154513447,22154567493,4690.348621,21.324696,17304.56561,78.675304,27.104689,368.939859
536,22154572787,22154641424,22154579035,22154633056,4679.782609,21.294637,17296.56105,78.705363,27.056145,369.601806
537,22154641445,22154710189,22154650813,22154705405,4531.218082,20.586524,17479.38507,79.413476,25.923212,385.754664
538,22154710210,22154778856,22154716493,22154770090,4818.421489,21.922617,17160.80381,78.077383,28.078064,356.14991
539,22154778874,22154847579,22154788231,22154841687,4882.457923,22.194891,17115.65813,77.805109,28.526265,350.554135
540,22154847595,22154916277,22154853844,22154907479,4817.781125,21.908215,17172.97073,78.091785,28.054442,356.449791
541,22154916293,22154991314,22154925745,22154983943,5386.42466,22.424388,18633.96198,77.575612,28.906492,345.943054
542,22154991338,22155066281,22154997596,22155055206,5549.717567,23.128244,18445.69486,76.871756,30.08679,332.371776
543,22155066308,22155135004,22155072545,22155127901,4271.230159,19.418889,17724.00425,80.581111,24.098562,414.962519
544,22155135025,22155203700,22155141281,22155196431,4330.463861,19.694212,17658.04672,80.305788,24.524025,407.763401
545,22155203722,22155272415,22155209992,22155266366,3944.324163,17.933414,18049.9497,82.066586,21.852272,457.618313
546,22155272436,22155347533,22155278728,22155336418,5573.411048,23.179355,18471.30944,76.820645,30.17334,331.418395
547,22155347555,22155416169,22155353717,22155410617,3750.613949,17.072318,18218.36552,82.927682,20.586995,485.743555
548,22155416190,22155484754,22155422456,22155477695,4266.427427,19.434397,17686.54294,80.565603,24.12245,414.551595
549,22155484770,22155553450,22155491028,22155546826,4124.586725,18.756552,17865.52477,81.243448,23.086849,433.147027
550,22155553467,22155622227,22155559734,22155614245,4562.275752,20.722804,17453.45032,79.277196,26.139678,382.56018
551,22155622248,22155697184,22155631628,22155688638,5739.585595,23.921747,18253.58556,76.078253,31.443606,318.029678
552,22155697206,22155772161,22155706698,22155762025,6284.535649,26.186378,17714.71897,73.813622,35.47635,281.877929
553,22155772277,22155847112,22155781550,22155838122,5847.486986,24.404356,18113.34577,75.595644,32.282755,309.762909
554,22155847137,22155922093,22155856500,22155912848,5957.949835,24.825231,18041.62496,75.174769,33.023355,302.815993
555,22155922114,22155990682,22155931421,22155986218,4409.228675,20.083713,17545.02242,79.916287,25.130938,397.91591
556,22155990701,22156059442,22155996972,22156050704,4805.614202,21.834131,17204.0284,78.165869,27.933075,357.998534
557,22156059460,22156128038,22156068823,22156123044,4596.855427,20.935285,17360.59749,79.064715,26.478671,377.662464
558,22156128089,22156196930,22156134528,22156188490,4763.99052,21.613573,17277.6703,78.386427,27.573107,362.672223
559,22156196952,22156271899,22156206440,22156260766,6602.476545,27.51411,17394.21661,72.48589,37.957884,263.449881
560,22156271917,22156340481,22156278119,22156333732,4146.679295,18.888921,17806.29107,81.111079,23.28772,429.410856
561,22156340499,22156409263,22156346822,22156402763,4105.695977,18.647839,17911.31082,81.352161,22.922365,436.255166
562,22156409280,22156477968,22156415533,22156470596,4362.482078,19.83607,17630.19087,80.16393,24.744384,404.13211
563,22156477990,22156546749,22156484330,22156538726,4598.77652,20.888902,17416.62937,79.111098,26.404515,378.723108
564,22156546771,22156615453,22156556097,22156610246,4653.207489,21.159838,17337.54437,78.840162,26.838907,372.593408
565,22156615474,22156684113,22156621743,22156676308,4506.243873,20.504378,17470.74015,79.495622,25.793091,387.700725
566,22156684131,22156759143,22156693501,22156748088,6539.72084,27.228977,17477.78416,72.771023,37.417334,267.255814
567,22156759165,22156827851,22156765382,22156819836,4556.832656,20.72038,17435.19993,79.27962,26.135821,382.616639
568,22156827869,22156896508,22156837184,22156891061,4726.529206,21.506724,17250.45482,78.493276,27.399447,364.970871
569,22156896525,22156965223,22156903179,22156957002,4762.709791,21.652741,17233.16498,78.347259,27.636884,361.835294
570,22156965244,22157040252,22156974600,22157029597,6407.165421,26.678488,17609.05885,73.321512,36.385621,274.833841
571,22157040277,22157115196,22157049753,22157104658,6408.125967,26.714185,17579.60209,73.285815,36.452054,274.332967
572,22157115218,22157183905,22157124585,22157178693,4667.935869,21.225268,17324.4169,78.774732,26.94426,371.136566
573,22157183926,22157252556,22157190205,22157243953,4764.951067,21.684395,17209.15132,78.315605,27.688472,361.161134
574,22157252575,22157327591,22157261971,22157316523,6552.207944,27.279514,17466.57778,72.720486,37.512832,266.57545
575,22157327612,22157396232,22157333887,22157387898,4677.541334,21.289711,17293.35923,78.710289,27.048194,369.710452
576,22157396249,22157464951,22157405620,22157459225,4833.790233,21.974615,17163.36527,78.025385,28.163418,355.070544
577,22157464968,22157533726,22157471226,22157525583,4610.943442,20.944472,17404.14226,79.055528,26.493368,377.452955
578,22157533747,22157602428,22157543121,22157597536,4567.718849,20.771392,17422.71283,79.228608,26.217036,381.431375
579,22157602453,22157671143,22157608723,22157663648,4407.307582,20.039307,17586.00573,79.960693,25.061447,399.019252
580,22157671164,22157739887,22157677460,22157732282,4450.852357,20.22758,17553.02697,79.77242,25.356609,394.374505
581,22157739909,22157808589,22157746163,22157801286,4340.70969,19.739371,17649.4018,80.260629,24.59409,406.601756
582,22157808611,22157877295,22157814874,22157869186,4601.658159,20.924815,17389.73406,79.075185,26.461924,377.901475
583,22157877319,22157952271,22157886691,22157941365,6492.65406,27.054648,17505.64001,72.945352,37.088927,269.622251
584,22157952293,22158020973,22157958552,22158013026,4548.507919,20.684333,17441.60358,79.315667,26.078496,383.457694
585,22158020994,22158089654,22158030379,22158084697,4592.052694,20.888436,17391.65516,79.111564,26.40377,378.733789
586,22158089676,22158158398,22158095905,22158150215,4614.465446,20.97145,17389.0937,79.02855,26.536549,376.838745
587,22158158421,22158233400,22158167739,22158222605,6439.824002,26.824844,17567.11499,73.175156,36.658404,272.788744
588,22158233424,22158308339,22158242750,22158297721,6385.713215,26.622172,17600.73411,73.377828,36.280948,275.626755
589,22158308361,22158383287,22158317715,22158372101,6576.541789,27.413715,17413.42754,72.586285,37.767072,264.780915
590,22158383309,22158451991,22158389575,22158444595,4374.328818,19.891675,17616.42304,80.108325,24.830971,402.722881
591,22158452013,22158520650,22158458305,22158512979,4470.703652,20.343255,17505.64001,79.656745,25.538647,391.563418
592,22158520668,22158589281,22158529991,22158583454,4850.759888,22.080364,17117.8994,77.919636,28.337355,352.891089
593,22158589298,22158658075,22158595639,22158649139,4891.423024,22.212368,17129.74614,77.787632,28.55514,350.199647
594,22158658093,22158726565,22158667666,22158721643,4641.040566,21.169237,17282.47304,78.830763,26.85403,372.383581
595,22158726585,22158795518,22158732989,22158786078,5072.966315,22.984637,16998.15127,77.015363,29.844224,335.073214
596,22158795535,22158864291,22158804893,22158859119,4652.246942,21.132701,17362.1984,78.867299,26.795264,373.200275
597,22158864309,22158932942,22158873603,22158928119,4520.011706,20.568823,17455.05123,79.431177,25.89515,386.1727
598,22158932960,22159001709,22158939218,22158993622,4593.013241,20.865758,17419.19082,79.134242,26.367547,379.254096
599,22159001730,22159070507,22159011101,22159065418,4629.83419,21.02447,17391.33497,78.97553,26.6215,375.636238
600,22159070531,22159139144,22159076713,22159131563,4406.667217,20.058881,17561.99207,79.941119,25.092069,398.532297
601,22159139165,22159207852,22159145438,22159200388,4398.342481,19.999418,17594.01029,80.000582,24.99909,400.014559
602,22159207876,22159276569,22159214152,22159269121,4394.180113,19.978746,17600.09375,80.021254,24.966799,400.531915
603,22159276593,22159345287,22159282856,22159337674,4442.847803,20.199726,17551.74624,79.800274,25.312853,395.056212
604,22159345308,22159414095,22159351580,22159406529,4430.68088,20.117173,17593.69011,79.882827,25.183352,397.087729
605,22159414116,22159482730,22159420285,22159475159,4399.303027,20.025068,17569.67644,79.974932,25.039181,399.37409
606,22159482754,22159551361,22159489004,22159543919,4383.934283,19.957147,17582.80391,80.042853,24.933078,401.07362
607,22159551380,22159620073,22159557646,22159611589,4722.68702,21.472348,17271.58684,78.527652,27.343678,365.715254
608,22159620094,22159688968,22159629473,22159683385,4790.56564,21.723727,17261.6612,78.276273,27.752634,360.32616
609,22159688989,22159757503,22159695427,22159748576,4919.599055,22.426074,17017.3622,77.573926,28.909293,345.909535
610,22159757521,22159826357,22159766983,22159821151,4696.432082,21.308618,17343.62783,78.691382,27.078718,369.293701
611,22159826379,22159894943,22159832844,22159888646,4086.164864,18.613266,17866.8055,81.386734,22.870148,437.251215
612,22159894970,22159963574,22159901231,22159955054,4732.612667,21.545391,17233.16498,78.454609,27.462237,364.136391
613,22159963592,22160038476,22159973019,22160028602,6179.83608,25.774531,17796.6856,74.225469,34.724646,287.979897
614,22160038495,22160107252,22160047819,22160103829,4081.362132,18.539203,17933.40339,81.460797,22.758436,439.397505
615,22160107260,22160169554,22160110189,22160164600,2523.996053,12.654509,17421.4321,87.345491,14.487879,690.232145
616,22160169564,22160238272,22160175821,22160230065,4631.114919,21.051406,17367.96168,78.948594,26.6647,375.027655
617,22160238282,22160300691,22160241540,22160295428,2728.272278,13.653479,17253.97682,86.346521,15.812426,632.414036
618,22160300708,22160369449,22160306837,22160361379,4546.266644,20.655795,17463.37596,79.344205,26.033149,384.125643
619,22160369459,22160431867,22160372575,22160426217,2806.71691,14.046276,17175.21201,85.953724,16.341673,611.932466
620,22160431878,22160494263,22160438032,22160492081,2669.038576,13.362186,17305.52615,86.637814,15.423042,648.380518
621,22160494270,22160557074,22160497342,22160551816,2667.117483,13.263486,17441.60358,86.736514,15.291699,653.94958
622,22160557087,22160619275,22160563173,22160615743,3079.512119,15.466006,16831.97672,84.533994,18.295606,546.57933
623,22160619282,22160681883,22160622429,22160674252,3450.923437,17.216977,16592.80064,82.783023,20.797715,480.822045
624,22160681896,22160744349,22160685015,22160737567,3170.123674,15.853522,16826.21344,84.146478,18.840387,530.774669
625,22160744360,22160813276,22160750613,22160805886,4368.245357,19.796564,17697.42913,80.203436,24.682937,405.138166
626,22160813297,22160881923,22160819612,22160873031,4869.010272,22.15924,17103.81139,77.84076,28.467399,351.279016
627,22160881942,22160950628,22160891425,22160945257,4755.985966,21.62595,17236.04662,78.37405,27.593253,362.407432
628,22160950645,22161019340,22160956983,22161009456,5193.995175,23.614528,16800.91905,76.385472,30.914947,323.46813
629,22161019358,22161088060,22161028817,22161082566,4787.684001,21.765014,17209.4715,78.234986,27.820052,359.452953
630,22161088078,22161156837,22161094281,22161148000,4815.53985,21.8735,17199.86604,78.1265,27.997543,357.174202
631,22161156859,22161225558,22161166221,22161219976,4784.802361,21.752864,17211.39259,78.247136,27.800205,359.709582
632,22161225581,22161294284,22161231840,22161285994,4658.330404,21.176659,17339.14528,78.823341,26.865975,372.218022
633,22161294305,22161362844,22161303659,22161357552,4689.388074,21.368856,17255.57773,78.631144,27.176071,367.970777
634,22161362859,22161431690,22161369085,22161422731,4861.966264,22.061281,17176.49274,77.938719,28.305931,353.282845
635,22161431712,22161500403,22161441108,22161494255,4976.911664,22.628874,17016.72183,77.371126,29.247182,341.913278
636,22161500425,22161569120,22161506698,22161560999,4608.702167,20.95349,17386.21206,79.04651,26.507799,377.247464
637,22161569144,22161644091,22161578620,22161634759,6021.986269,25.095067,17974.70689,74.904933,33.502556,298.484687
638,22161644113,22161712787,22161653492,22161707840,4586.92978,20.860879,17401.26062,79.139121,26.359756,379.366187
639,22161712808,22161781637,22161719011,22161773048,4736.134671,21.490941,17301.68397,78.509059,27.373836,365.312331
640,22161781659,22161850276,22161790897,22161845205,4581.486683,20.853433,17388.45333,79.146567,26.347868,379.537354
641,22161850295,22161918940,22161856449,22161911449,4368.885721,19.877631,17610.0194,80.122369,24.809091,403.078051
642,22161918961,22161987595,22161925599,22161980291,4463.979826,20.313547,17511.40329,79.686453,25.491845,392.282312
643,22161987613,22162056308,22161993878,22162048042,4652.567125,21.152922,17342.3471,78.847078,26.827782,372.747918
644,22162056325,22162125183,22162065731,22162119451,4846.917702,21.984374,17200.18622,78.015626,28.179449,354.868543
645,22162125201,22162193796,22162131299,22162187339,4019.887155,18.303083,17943.00885,81.696917,22.40364,446.356033
646,22162193817,22162262511,22162200080,22162254949,4426.518512,20.125484,17568.07553,79.874516,25.196377,396.882459
647,22162262531,22162331232,22162268797,22162323627,4441.246892,20.19039,17555.58843,79.80961,25.298194,395.285127
648,22162331256,22162399939,22162337515,22162391760,4622.790183,21.021213,17368.28186,78.978787,26.616278,375.709932
649,22162399962,22162468647,22162409356,22162463737,4579.885772,20.825508,17411.82663,79.174492,26.303304,380.180369
650,22162468672,22162537383,22162474953,22162529232,4620.86909,21.003915,17379.16805,78.996085,26.588552,376.101718
651,22162537406,22162612337,22162546851,22162601281,6564.054685,27.359838,17427.51556,72.640162,37.664891,265.499244
652,22162612360,22162681051,22162618616,22162674219,4190.544252,19.053442,17803.08925,80.946558,23.538298,424.839548
653,22162681072,22162749761,22162687330,22162741828,4543.705187,20.659785,17449.28795,79.340215,26.039488,384.032133
654,22162749782,22162824711,22162759143,22162813763,6502.579708,27.104325,17488.35017,72.895675,37.182351,268.944803
655,22162824729,22162893364,22162830939,22162884112,4950.656726,22.527865,17025.04657,77.472135,29.078668,343.89471
656,22162893381,22162962147,22162902752,22162956356,4854.602074,22.048687,17163.04509,77.951313,28.285203,353.541749
657,22162962164,22163030852,22162968351,22163022483,4660.571679,21.191474,17332.10127,78.808526,26.889825,371.887881
658,22163030873,22163099637,22163040286,22163094476,4666.334958,21.19423,17350.67184,78.80577,26.894261,371.82654
659,22163099658,22163168224,22163105832,22163159226,4857.803896,22.127585,17095.80683,77.872415,28.415178,351.924598
660,22163168242,22163243266,22163177748,22163232891,6365.541739,26.49952,17655.80545,73.50048,36.053534,277.365324
661,22163243288,22163318283,22163252578,22163307073,6563.734502,27.335156,17448.3274,72.664844,37.61813,265.829268
662,22163318305,22163386945,22163324491,22163378822,4581.486683,20.846445,17395.81752,79.153555,26.336714,379.698092
663,22163386967,22163461897,22163396316,22163451266,6397.239774,26.664887,17594.01029,73.335113,36.360328,275.025025
664,22163461919,22163530733,22163471275,22163525191,4770.073981,21.649664,17262.94192,78.350336,27.631872,361.900926
665,22163530753,22163599331,22163536868,22163592788,4052.865919,18.457814,17904.58699,81.542186,22.635908,441.775952
666,22163599356,22163668014,22163605599,22163660488,4408.58831,20.054473,17574.47918,79.945527,25.085172,398.641877
667,22163668035,22163736742,22163674323,22163728676,4595.89488,20.891612,17402.86153,79.108388,26.408846,378.661
668,22163736764,22163805394,22163746151,22163800586,4544.985915,20.683375,17429.11647,79.316625,26.076973,383.480099
669,22163805412,22163874173,22163811673,22163866347,4510.406241,20.486904,17505.64001,79.513096,25.765446,388.116703
670,22163874195,22163949063,22163883551,22163938963,6229.464316,25.987071,17741.93445,74.012929,35.111528,284.806743
671,22163949088,22164024092,22163958518,22164013546,6395.959045,26.633246,17618.9845,73.366754,36.301519,275.470565
672,22164024116,22164092935,22164033458,22164087898,4603.899435,20.893939,17430.71738,79.106061,26.412564,378.607692
673,22164092956,22164161512,22164099152,22164153373,4589.811419,20.909913,17360.59749,79.090087,26.438096,378.242065
674,22164161534,22164230303,22164171003,22164225199,4666.014776,21.191234,17352.59293,78.808766,26.889438,371.893227
675,22164230324,22164298939,22164236537,22164290599,4659.611132,21.209648,17309.68852,78.790352,26.919093,371.483543
676,22164298961,22164367603,22164308365,22164362217,4735.494307,21.546575,17242.45027,78.453425,27.464161,364.110886
677,22164367620,22164436375,22164373872,22164428562,4503.362233,20.456694,17510.76292,79.543306,25.717681,388.83754
678,22164436396,22164511403,22164445794,22164501070,6317.514413,26.305545,17698.38968,73.694455,35.695419,280.14799
679,22164511422,22164580000,22164520660,22164575210,4491.515493,20.45554,17465.93742,79.54446,25.715857,388.865127
680,22164580018,22164648772,22164586263,22164640335,4700.914632,21.354394,17312.89034,78.645606,27.152685,368.287699
681,22164648790,22164723734,22164658081,22164713203,6346.650991,26.449082,17649.08162,73.550918,35.960234,278.084956
682,22164723756,22164798623,22164733282,22164788608,6256.679801,26.100952,17714.39878,73.899048,35.319741,283.127783
683,22164798641,22164867337,22164808008,22164862368,4590.131601,20.868755,17405.10281,79.131245,26.372333,379.185268
684,22164867354,22164936107,22164873614,22164927926,4623.750729,21.004174,17389.73406,78.995826,26.588967,376.095838
685,22164936128,22165011080,22164945506,22165000699,6326.479514,26.362205,17671.81456,73.637795,35.79983,279.330938
686,22165011103,22165079729,22165020492,22165074765,4595.574698,20.914814,17377.24696,79.085186,26.445931,378.130008
687,22165079746,22165148439,22165086011,22165140037,4696.1119,21.351521,17298.16196,78.648479,27.14804,368.350719
688,22165148459,22165217150,22165157824,22165212106,4613.5049,20.976547,17380.1286,79.023453,26.544711,376.722882
689,22165217171,22165285946,22165223433,22165279445,4086.485047,18.557615,17934.04375,81.442385,22.786189,438.862336
690,22165285970,22165354557,22165292559,22165348591,4019.887155,18.305218,17940.4474,81.694782,22.406839,446.292314
691,22165354575,22165423290,22165360866,22165414740,4751.823598,21.597904,17249.49427,78.402096,27.547611,363.007884
692,22165423307,22165498305,22165432679,22165488040,6287.417289,26.183365,17725.60516,73.816635,35.470819,281.921882
693,22165498326,22165573346,22165507732,22165562314,6543.883208,27.243402,17476.18325,72.756598,37.444579,267.061356
694,22165573371,22165641936,22165579570,22165634926,4229.286295,19.264931,17724.00425,80.735069,23.861912,419.077901
695,22165641953,22165710737,22165648216,22165703408,4351.916066,19.760409,17671.49437,80.239591,24.626758,406.06239
696,22165710754,22165779322,22165716920,22165772353,4205.592814,19.156166,17748.65828,80.843834,23.695272,422.025124
697,22165779344,22165848073,22165785666,22165840723,4377.53064,19.892622,17628.26978,80.107378,24.832446,402.698947
698,22165848091,22165916795,22165854343,22165908569,4635.59747,21.073009,17362.1984,78.926991,26.699369,374.540682
699,22165916814,22165985497,22165926174,22165980442,4615.425993,20.987726,17375.64605,79.012274,26.562615,376.468956
700,22165985515,22166054212,22165991780,22166046141,4590.131601,20.868451,17405.42299,79.131549,26.371847,379.192243
701,22166054230,22166123004,22166063647,22166118585,4430.040516,20.118068,17590.1681,79.881932,25.184754,397.065626
702,22166123021,22166191636,22166129208,22166183243,4668.256051,21.248998,17301.0436,78.751002,26.982511,370.610425
703,22166191654,22166260458,22166201098,22166255210,4704.116454,21.35341,17325.69763,78.64659,27.151094,368.309284
704,22166260475,22166329071,22166266646,22166321363,4443.808349,20.232958,17519.40784,79.767042,25.36506,394.243101
705,22166329089,22166404095,22166338454,22166395314,5810.025672,24.192731,18205.55823,75.807269,31.913472,313.347294
706,22166404116,22166479129,22166413518,22166468882,6291.259475,26.194126,17726.56571,73.805874,35.490571,281.764975
707,22166479146,22166547712,22166488380,22166542870,4506.884237,20.529125,17446.72649,79.470875,25.832263,387.112816
708,22166547730,22166616428,22166554182,22166608106,4730.371392,21.505721,17265.50338,78.494279,27.397819,364.992554
709,22166616446,22166691447,22166625794,22166681966,6028.710095,25.104999,17985.2729,74.895001,33.520259,298.327049
710,22166691472,22166766349,22166700922,22166757486,5863.496095,24.457444,18110.78431,75.542556,32.375716,308.873478
711,22166766366,22166835074,22166775708,22166829732,4701.554997,21.371602,17297.5216,78.628398,27.180512,367.910651
712,22166835091,22166903769,22166841339,22166895510,4644.882752,21.123213,17344.58838,78.876787,26.780011,373.412835
713,22166903786,22166972620,22166910053,22166964748,4527.055714,20.540721,17512.36384,79.459279,25.850626,386.837824
714,22166972640,22167047379,22166982021,22167037439,6186.239723,25.851296,17743.85554,74.148704,34.864124,286.827804
715,22167047396,22167122419,22167056840,22167115489,5242.662865,21.825307,18778.36414,78.174693,27.918635,358.183706
716,22167122437,22167191119,22167128706,22167183302,4510.086059,20.509013,17480.6658,79.490987,25.800425,387.590515
717,22167191137,22167266145,22167200592,22167254984,6600.875634,27.485068,17415.34864,72.514932,37.902633,263.833915
718,22167266167,22167334871,22167272452,22167327382,4410.189221,20.048323,17587.60665,79.951677,25.075551,398.794831
719,22167334893,22167403565,22167341147,22167395688,4524.494256,20.577528,17463.05578,79.422472,25.908949,385.967023
720,22167403585,22167472290,22167412975,22167467622,4501.120958,20.461393,17496.99509,79.538607,25.725108,388.725281
721,22167472307,22167540952,22167478469,22167532985,4523.853892,20.582708,17455.05123,79.417292,25.917162,385.844717
722,22167540969,22167609672,22167550327,22167604567,4630.794737,21.051482,17366.68095,78.948518,26.664823,375.025928
723,22167609772,22167678374,22167615986,22167670402,4542.104276,20.678697,17423.03301,79.321303,26.069538,383.589454
724,22167678393,22167747105,22167687771,22167741659,4746.380501,21.574106,17253.97682,78.425894,27.508907,363.518618
725,22167747122,22167815868,22167753358,22167808466,4366.644446,19.838245,17644.59907,80.161755,24.747768,404.076844
726,22167815890,22167884566,22167822143,22167877039,4412.110314,20.065234,17576.72045,79.934766,25.102011,398.374456
727,22167884588,22167953302,22167890870,22167945686,4449.89181,20.225864,17551.10588,79.774136,25.353911,394.416463
728,22167953323,22168022405,22167962713,22168017273,4649.685485,21.021395,17469.13924,78.978605,26.616569,375.705826
729,22168022427,22168090715,22168028287,22168082504,4505.283326,20.605377,17359.31676,79.394623,25.953114,385.310212
730,22168090738,22168184351,22168100108,22168176370,5555.480846,18.534819,24417.73271,81.465181,22.751829,439.525099
731,22168184368,22168253099,22168193728,22168248452,4484.791667,20.37945,17521.64912,79.62055,25.595717,390.690369
732,22168253117,22168321813,22168259346,22168313028,4807.215113,21.855712,17188.0193,78.144288,27.968407,357.54629
733,22168321831,22168390511,22168331374,22168385235,4744.77959,21.576878,17245.3319,78.423122,27.513414,363.459073
734,22168390529,22168459518,22168396789,22168451043,4717.884287,21.358477,17371.1635,78.641523,27.159288,368.198168
735,22168459544,22168528060,22168468733,22168522898,4594.934334,20.945473,17342.66728,79.054527,26.494969,377.430144
736,22168528083,22168596644,22168534411,22168588211,4726.209024,21.529733,17225.80079,78.470267,27.436803,364.473952
737,22168596662,22168665398,22168606120,22168661066,4415.312136,20.062267,17592.72956,79.937733,25.097368,398.448151
738,22168665418,22168734145,22168671630,22168725759,4674.01933,21.24056,17331.14073,78.75944,26.968908,370.79737
739,22168734169,22168809107,22168743465,22168798688,6312.391498,26.308415,17681.42002,73.691585,35.700704,280.106518
740,22168809130,22168877744,22168818500,22168872929,4541.784093,20.673623,17427.19538,79.326377,26.061475,383.708142
741,22168877764,22168952767,22168884017,22168942653,5240.42159,21.821794,18774.20177,78.178206,27.912886,358.257469
742,22168952789,22169021426,22168962138,22169016262,4646.803846,21.144572,17329.53982,78.855428,26.814352,372.93461
743,22169021445,22169090081,22169027697,22169083641,4063.752112,18.491754,17912.27137,81.508246,22.686973,440.781595
744,22169090098,22169158910,22169096407,22169150445,4730.371392,21.470092,17302.00415,78.529908,27.34002,365.76418
745,22169158926,22169233883,22169168308,22169223639,6283.895285,26.183012,17715.9997,73.816988,35.47017,281.927036
746,22169233906,22169308847,22169243256,22169299853,5873.421742,24.477923,18121.35032,75.522077,32.411612,308.5314
747,22169308872,22169383768,22169318240,22169373420,6312.71168,26.324503,17667.65219,73.675497,35.730337,279.874214
748,22169383786,22169458688,22169393111,22169451020,5440.855629,22.686978,18541.42933,77.313022,29.344316,340.781498
749,22169458705,22169533714,22169468089,22169523371,6316.233684,26.299511,17700.31077,73.700489,35.68431,280.235211
750,22169533736,22169608681,22169543182,22169599687,5904.15923,24.60471,18091.89356,75.39529,32.63428,306.426247
751,22169608703,22169683712,22169618010,22169673298,6314.312591,26.291512,17702.23186,73.708488,35.669585,280.350895
752,22169683734,22169758601,22169693023,22169748100,6336.405161,26.433542,17634.67342,73.566458,35.931514,278.307226
753,22169758622,22169833510,22169768247,22169824077,6102.031812,25.44867,17875.7706,74.55133,34.135769,292.947843
754,22169833534,22169908514,22169842955,22169898580,6197.125917,25.81355,17810.13325,74.18645,34.795506,287.393438
755,22169908536,22169977222,22169918019,22169972249,4628.553462,21.046501,17363.47913,78.953499,26.656832,375.138351
756,22169977240,22170045958,22169983456,22170039763,3973.780922,18.06077,18028.49749,81.93923,22.041664,453.686246
757,22170045978,22170114669,22170052236,22170107401,4330.784043,19.69108,17662.84946,80.30892,24.51917,407.844152
758,22170114690,22170183292,22170120956,22170175566,4479.988935,20.395907,17485.14835,79.604093,25.621681,390.294454
759,22170183314,22170252152,22170192760,22170247067,4652.567125,21.108981,17388.13315,78.891019,26.75714,373.732021
760,22170252174,22170320804,22170258357,22170313083,4451.812903,20.259362,17522.28948,79.740638,25.406571,393.598964
