统计序号,client发送时间(us),client接收时间(us),server发送时间(us),server接收时间(us),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
506,23783020631,23783090514,23783022080,23783089176,892.347710,3.988094,21482.942935,96.011906,4.153750,2407.463222
507,23783090519,23783166707,23783091683,23783165605,725.532799,2.974222,23668.506433,97.025778,3.065393,3262.224184
508,23783166713,23783239221,23783167845,23783237725,841.438745,3.624428,22374.330099,96.375572,3.760733,2659.056317
509,23783239227,23783308934,23783240233,23783307060,922.124652,4.131579,21396.813931,95.868421,4.309635,2320.381944
510,23783308940,23783379115,23783310407,23783377668,933.010846,4.152476,21535.772993,95.847524,4.332377,2308.201784
511,23783379121,23783450178,23783380187,23783448975,726.493346,3.193211,22024.691168,96.806789,3.298540,3031.643896
512,23783450233,23783523131,23783451368,23783521619,847.522206,3.631101,22493.117684,96.368899,3.767918,2653.985644
513,23783523140,23783596606,23783524382,23783595175,855.846943,3.638418,22666.656421,96.361582,3.775797,2648.447437
514,23783596612,23783675591,23783597796,23783674106,854.566214,3.379379,24433.101457,96.620621,3.497576,2859.123267
515,23783675596,23783752331,23783677021,23783751258,799.815063,3.255359,23769.363817,96.744641,3.364899,2971.857486
516,23783752340,23783829482,23783753154,23783828108,700.558590,2.836328,23998.934434,97.163672,2.919124,3425.685558
517,23783829488,23783904546,23783830611,23783903015,849.763481,3.535932,23182.469898,96.464068,3.665543,2728.108515
518,23783904551,23783978499,23783905983,23783977198,875.057873,3.695840,22801.773297,96.304160,3.837675,2605.744603
519,23783978504,23784049897,23783979729,23784048562,819.666357,3.585786,22039.099366,96.414214,3.719146,2688.789063
520,23784049903,23784125353,23784051215,23784123872,894.268803,3.701789,23263.475987,96.298211,3.844089,2601.396348
521,23784125359,23784207465,23784126438,23784206129,773.239943,2.941320,25515.637377,97.058680,3.030455,3299.834369
522,23784207471,23784280884,23784208509,23784279811,675.904563,2.875513,22829.629146,97.124487,2.960646,3377.640928
523,23784280890,23784354316,23784281713,23784353040,672.062377,2.858660,22837.633700,97.141340,2.942785,3398.141972
524,23784354321,23784425419,23784355491,23784424165,776.121582,3.409379,21988.190401,96.590621,3.529720,2833.085809
525,23784425424,23784500312,23784426665,23784499164,764.915206,3.190097,23212.887204,96.809903,3.295218,3034.700712
526,23784500318,23784574312,23784501360,23784573020,747.305187,3.154310,22944.254363,96.845690,3.257047,3070.265638
527,23784574317,23784648492,23784575313,23784647124,756.910652,3.187058,22992.601871,96.812942,3.291975,3037.690355
528,23784648497,23784720783,23784649573,23784719499,755.629923,3.264809,22389.058479,96.735191,3.374996,2962.966102
529,23784720819,23784794008,23784721833,23784792404,838.236923,3.577040,22595.575979,96.422960,3.709739,2695.607334
530,23784794014,23784868388,23784795464,23784867109,873.777144,3.669293,22939.451630,96.330707,3.809059,2625.320630
531,23784868394,23784940329,23784869456,23784938838,817.425082,3.549037,22214.879378,96.450963,3.679629,2717.665492
532,23784940336,23785036833,23784941355,23785035336,805.578342,2.607335,30091.040598,97.392665,2.677137,3735.333863
533,23785036844,23785111668,23785037884,23785110032,856.807489,3.576393,23100.503262,96.423607,3.709043,2696.113602
534,23785111677,23785183372,23785112939,23785182140,798.534334,3.478625,22156.926405,96.521375,3.603994,2774.699278
535,23785183379,23785255161,23785184480,23785253848,772.919760,3.362960,22210.396827,96.637040,3.479991,2873.570837
536,23785255169,23785326717,23785256193,23785325423,742.182272,3.239783,22166.211688,96.760217,3.348259,2986.626402
537,23785326723,23785397576,23785327774,23785396211,773.560125,3.409877,21912.307226,96.590123,3.530254,2832.657285
538,23785397582,23785465811,23785398606,23785464487,751.787737,3.441352,21093.921598,96.558648,3.564002,2805.834753
539,23785465816,23785537526,23785467298,23785536029,953.822687,4.154232,22006.440785,95.845768,4.334289,2307.183619
540,23785537532,23785614454,23785538706,23785613088,813.262714,3.302046,23815.790232,96.697954,3.414805,2928.425197
541,23785614459,23785688445,23785615445,23785687097,747.305187,3.154651,22941.692906,96.845349,3.257411,3069.922879
542,23785688452,23785759171,23785689506,23785757770,786.047229,3.471486,21856.915711,96.528514,3.596332,2780.610998
543,23785759176,23785830024,23785760418,23785828769,799.494881,3.524447,21884.771560,96.475553,3.653202,2737.324790
544,23785830030,23785902307,23785831293,23785901047,807.819617,3.490737,22333.987145,96.509263,3.616997,2764.724534
545,23785902312,23785976471,23785903504,23785975077,827.991094,3.487102,22916.398514,96.512898,3.613094,2767.710750
546,23785976476,23786049778,23785977620,23786048579,750.186826,3.196366,22719.806661,96.803634,3.301907,3028.553137
547,23786049783,23786121934,23786050729,23786120512,758.191381,3.282006,22343.272428,96.717994,3.393377,2946.917230
548,23786121940,23786194367,23786123364,23786193127,852.965303,3.678186,22336.868785,96.321814,3.818643,2618.731231
549,23786194376,23786262065,23786195445,23786260729,770.038121,3.553015,20902.772842,96.446985,3.683904,2714.511435
550,23786262073,23786336957,23786263215,23786335489,835.675466,3.485391,23140.846216,96.514609,3.611257,2769.118774
551,23786336964,23786409418,23786338065,23786408190,745.704276,3.214453,22452.774731,96.785547,3.321212,3010.948905
552,23786409423,23786482602,23786410438,23786481309,738.980450,3.153910,22691.630630,96.846090,3.256621,3070.667244
553,23786482670,23786557747,23786483802,23786556358,807.179253,3.357886,23231.137588,96.642114,3.474558,2878.064260
554,23786557753,23786629293,23786558714,23786627932,743.463001,3.245737,22162.369502,96.754263,3.354619,2980.964686
555,23786629299,23786695739,23786630417,23786694383,792.130691,3.723660,20480.772740,96.276340,3.867680,2585.529507
556,23786695745,23786765855,23786696900,23786764523,796.293059,3.547283,21651.678939,96.452717,3.677743,2719.059107
557,23786765861,23786836028,23786767248,23786834801,836.956195,3.725398,21629.266187,96.274602,3.869554,2584.276970
558,23786836033,23786908841,23786837149,23786907365,829.912187,3.560048,22481.911308,96.439952,3.691466,2708.950617
559,23786908847,23786980110,23786910000,23786978568,862.890950,3.781766,21954.251091,96.218234,3.930405,2544.267161
560,23786980116,23787050029,23786981482,23787049014,762.353749,3.405661,21622.542362,96.594339,3.525736,2836.287274
561,23787050037,23787119520,23787050813,23787118283,644.526710,2.897112,21602.691067,97.102888,2.983548,3351.713860
562,23787119525,23787191269,23787120545,23787190079,707.602598,3.080397,22263.547068,96.919603,3.178301,3146.334842
563,23787191274,23787264274,23787192283,23787262927,754.349195,3.227397,22618.949277,96.772603,3.335032,2998.471986
564,23787264280,23787335765,23787265750,23787334363,919.563195,4.017626,21968.659288,95.982374,4.185796,2389.032033
565,23787335771,23787409774,23787336859,23787408517,750.827191,3.168790,22943.613999,96.831210,3.272489,3055.778252
566,23787409779,23787482997,23787410791,23787481354,850.083664,3.626158,22593.014522,96.373842,3.762595,2657.740113
567,23787483037,23787558913,23787484546,23787557682,877.299148,3.611155,23416.843247,96.388845,3.746445,2669.197080
568,23787558919,23787629111,23787560071,23787627713,816.464536,3.632893,21657.762400,96.367107,3.769847,2652.627451
569,23787629118,23787699352,23787630098,23787697709,839.837834,3.734658,21647.836753,96.265342,3.879546,2577.621045
570,23787699358,23787770566,23787700639,23787769488,755.309741,3.312830,22044.222281,96.687170,3.426339,2918.567189
571,23787770571,23787850993,23787771606,23787849738,733.217171,2.847480,25016.473373,97.152520,2.930937,3411.877729
572,23787850998,23787922262,23787852255,23787920789,874.097326,3.830826,21943.364897,96.169174,3.983424,2510.402930
573,23787922270,23787997652,23787923639,23787996017,961.827241,3.985036,23174.145162,96.014964,4.150432,2409.387483
574,23787997657,23788072021,23787999227,23788070657,939.414489,3.945457,22870.612464,96.054543,4.107518,2434.560327
575,23788072026,23788142367,23788073133,23788140937,812.302167,3.606716,21709.631912,96.393284,3.741667,2672.605439
576,23788142372,23788213178,23788143865,23788211983,860.649675,3.796288,21810.169114,96.203712,3.946094,2534.151786
577,23788213184,23788302971,23788214188,23788301573,769.077574,2.675220,27979.119000,97.324780,2.748756,3638.009992
578,23788302982,23788376046,23788303996,23788374512,815.824171,3.487354,22577.965960,96.512646,3.613364,2767.503925
579,23788376053,23788449104,23788376946,23788447735,724.252070,3.096467,22665.375692,96.903533,3.195412,3129.487179
580,23788449110,23788522479,23788450291,23788521432,713.365877,3.036705,22778.079816,96.963295,3.131809,3193.043088
581,23788522487,23788598016,23788523339,23788596513,754.029012,3.118008,23429.010170,96.881992,3.218356,3107.176221
582,23788598065,23788670891,23788599554,23788669478,929.168660,3.984841,22388.418114,96.015159,4.150220,2409.510682
583,23788670896,23788746742,23788672343,23788745375,900.992629,3.710150,23383.544301,96.289850,3.853105,2595.309168
584,23788746747,23788820954,23788748146,23788819055,1055.960799,4.444325,22703.797553,95.555675,4.651032,2150.060643
585,23788820963,23788893375,23788822374,23788891837,944.217222,4.072529,22240.814134,95.927471,4.245426,2355.476433
586,23788893380,23788966220,23788894876,23788965002,868.974412,3.725975,22453.094913,96.274025,3.870177,2583.861459
587,23788966225,23789040011,23788967300,23789038570,805.578342,3.409861,22819.383316,96.590139,3.530237,2832.670906
588,23789040017,23789114939,23789041430,23789113362,957.344691,3.990817,23031.343913,96.009183,4.156704,2405.752508
589,23789114945,23789190002,23789116407,23789188811,849.443299,3.534647,23182.469898,96.465353,3.664162,2729.136826
590,23789190008,23789263113,23789190981,23789261412,856.167125,3.657753,22550.750475,96.342247,3.796624,2633.919222
591,23789263119,23789337809,23789264653,23789336330,964.708881,4.034007,22949.697460,95.965993,4.203580,2378.924660
592,23789337814,23789412620,23789339244,23789411188,916.361373,3.825896,23035.186099,96.174104,3.978094,2513.766597
593,23789412625,23789491587,23789414037,23789490141,915.080644,3.619463,24367.143930,96.380537,3.755387,2662.841148
594,23789491593,23789567486,23789493096,23789566083,930.449388,3.829075,23369.136104,96.170925,3.981531,2511.596696
595,23789567492,23789646723,23789568910,23789645385,882.422063,3.478436,24485.931516,96.521564,3.603792,2774.854862
596,23789646729,23789720113,23789647721,23789718879,712.725512,3.033359,22783.522913,96.966641,3.128250,3196.675651
597,23789720118,23789794643,23789721204,23789793377,753.068466,3.155988,23108.507817,96.844012,3.258836,3068.579932
598,23789794653,23789868422,23789796049,23789867108,867.693683,3.673630,22751.824878,96.326370,3.813732,2622.103321
599,23789868429,23789941584,23789869744,23789940381,806.218706,3.442007,22616.708002,96.557993,3.564704,2805.281970
600,23789941589,23790016399,23789942709,23790015170,752.107919,3.139955,23200.720282,96.860045,3.241744,3084.759472
601,23790016405,23790091320,23790017437,23790090012,749.226280,3.123540,23237.221049,96.876460,3.224251,3101.495726
602,23790091325,23790164202,23790092413,23790162931,755.309741,3.236961,22578.606324,96.763039,3.345245,2989.317507
603,23790164207,23790236204,23790165206,23790234668,811.661803,3.520980,22240.493951,96.479020,3.649477,2740.118343
604,23790236212,23790308196,23790237397,23790306618,884.663338,3.838353,22163.330048,96.161647,3.991563,2505.284111
605,23790308201,23790380963,23790309600,23790379553,899.391718,3.860532,22397.703397,96.139468,4.015553,2490.316839
606,23790380969,23790451213,23790382254,23790449901,831.513098,3.697113,21659.363311,96.302887,3.839047,2604.813246
607,23790451218,23790521309,23790452244,23790520034,736.739175,3.282875,21705.149362,96.717125,3.394306,2946.110387
608,23790521315,23790592774,23790522228,23790591406,730.335532,3.192040,22149.562215,96.807960,3.297291,3032.792635
609,23790592779,23790665892,23790594009,23790664317,898.110989,3.836527,22511.368068,96.163473,3.989589,2506.524064
610,23790665898,23790741679,23790667373,23790740268,924.045745,3.808342,23339.679344,96.191658,3.959119,2525.814276
611,23790741685,23790814342,23790743073,23790812703,969.191431,4.166151,22294.284556,95.833849,4.347264,2300.297324
612,23790814348,23790887870,23790815930,23790886602,912.519187,3.876391,22627.914378,96.123609,4.032715,2479.719298
613,23790887876,23790961472,23790888968,23790959961,833.434191,3.536877,22730.692855,96.463123,3.666559,2727.353054
614,23790961479,23791036175,23790962814,23791034831,857.768036,3.586537,23058.559398,96.413463,3.719955,2688.204554
615,23791036181,23791109176,23791037251,23791107743,801.415974,3.429002,22570.281587,96.570998,3.550758,2816.300439
616,23791109182,23791183312,23791110720,23791181829,967.270338,4.075273,22767.833987,95.924727,4.248407,2353.823237
617,23791183318,23791256167,23791184368,23791255113,673.663287,2.888166,22651.287677,97.111834,2.974062,3362.404943
618,23791256172,23791324112,23791257299,23791322878,755.950105,3.475125,20997.226582,96.524875,3.600238,2777.594240
619,23791324117,23791399148,23791325397,23791398041,764.274842,3.181352,23259.313619,96.818648,3.285887,3043.317972
620,23791399154,23791473398,23791399956,23791472221,633.640516,2.665535,23137.964576,97.334465,2.738532,3651.591713
621,23791473403,23791546030,23791474486,23791544608,802.056338,3.449130,22451.814184,96.550870,3.572345,2799.281437
622,23791546037,23791622680,23791546999,23791621196,783.165590,3.191420,23756.556530,96.808580,3.296629,3033.401472
623,23791622687,23791698862,23791623760,23791697350,827.670912,3.393502,23562.205953,96.606498,3.512706,2846.808511
624,23791698873,23791771778,23791700033,23791770083,914.120098,3.916055,22428.761068,96.083945,4.075660,2453.590193
625,23791771785,23791841317,23791773274,23791839791,965.349245,4.336133,21297.557458,95.663867,4.532676,2206.202322
626,23791841322,23791912003,23791842769,23791910273,1017.218757,4.494843,21613.577261,95.505157,4.706388,2124.771797
627,23791912010,23791984528,23791913533,23791982909,1006.012381,4.332717,22212.958285,95.667283,4.528944,2208.020369
628,23791984533,23792055650,23791985989,23792054257,912.199005,4.006074,21858.196439,95.993926,4.173258,2396.209196
629,23792055656,23792127285,23792057157,23792126199,828.311276,3.611666,22106.017440,96.388334,3.746995,2668.805566
630,23792127292,23792196522,23792128100,23792195032,735.778629,3.319370,21430.433059,96.680630,3.433335,2912.619669
631,23792196529,23792266247,23792197682,23792264949,784.766501,3.515591,21537.694086,96.484409,3.643689,2744.471644
632,23792266253,23792339054,23792267335,23792337681,786.047229,3.372206,22523.534990,96.627794,3.489893,2865.417515
633,23792339060,23792411219,23792340072,23792409775,786.367412,3.403595,22317.657855,96.596405,3.523521,2838.070033
634,23792411224,23792488613,23792412405,23792487131,852.645121,3.441058,23925.932899,96.558942,3.563686,2806.083365
635,23792488622,23792561219,23792489901,23792559554,942.616311,4.055264,22301.648746,95.944736,4.226666,2365.930707
636,23792561225,23792634922,23792562581,23792633287,957.664873,4.058510,22638.800572,95.941490,4.230193,2363.958542
637,23792634929,23792706087,23792636397,23792704611,942.616311,4.137272,21840.906602,95.862728,4.315830,2317.051630
638,23792706093,23792776726,23792707344,23792775298,857.768036,3.792845,21757.659238,96.207155,3.942373,2536.543486
639,23792776733,23792847202,23792777863,23792845106,1032.907683,4.577900,21530.009714,95.422100,4.797525,2084.407936
640,23792847210,23792920284,23792849111,23792918756,1097.904664,4.692503,22299.087289,95.307497,4.923541,2031.058618
641,23792920291,23792994912,23792921191,23792993520,733.857536,3.071521,23158.456235,96.928479,3.168853,3155.715532
642,23792994919,23793067809,23792995818,23793065921,892.347710,3.823570,22445.730723,96.176430,3.975579,2515.357015
643,23793067817,23793142687,23793068974,23793140741,993.525276,4.144517,22978.513855,95.855483,4.323714,2312.826297
644,23793142694,23793217149,23793144140,23793215540,978.156532,4.103150,22861.006999,95.896850,4.278711,2337.152209
645,23793217159,23793288881,23793218266,23793286914,984.239993,4.285993,21979.865664,95.714007,4.477916,2233.181522
646,23793288888,23793357233,23793290067,23793356168,718.488791,3.283342,21164.361675,96.716658,3.394805,2945.677362
647,23793357240,23793430474,23793358041,23793429087,700.558590,2.987683,22747.662510,97.012317,3.079695,3247.074954
648,23793430482,23793502131,23793431594,23793500685,819.025993,3.570182,22121.706366,96.429818,3.702364,2700.977326
649,23793502137,23793576985,23793503281,23793575595,811.341621,3.385528,23153.653503,96.614472,3.504162,2853.749013
650,23793576991,23793645386,23793578009,23793644036,758.191381,3.462241,21140.668195,96.537759,3.586412,2788.302365
651,23793645392,23793719376,23793646439,23793717985,780.604133,3.295307,22907.753595,96.704693,3.407598,2934.618540
652,23793719382,23793791493,23793720992,23793789945,1011.135296,4.379360,22077.521226,95.620640,4.579931,2183.438885
653,23793791499,23793861070,23793792475,23793859888,690.953125,3.101867,21584.440683,96.898133,3.201163,3123.864690
654,23793861075,23793933347,23793862197,23793931834,843.680020,3.645949,22296.525831,96.354051,3.783908,2642.770398
655,23793933353,23794010071,23793934487,23794008821,763.314295,3.107485,23800.421488,96.892515,3.207146,3118.036913
656,23794010079,23794082283,23794011102,23794080926,762.033567,3.296216,22356.399897,96.703784,3.408570,2933.781513
657,23794082289,23794152232,23794083258,23794150737,788.928869,3.522869,21605.572707,96.477131,3.651506,2738.595779
658,23794152239,23794224791,23794153203,23794223569,699.918225,3.013011,22529.938634,96.986989,3.106614,3218.938701
659,23794224797,23794296411,23794225767,23794294930,784.766501,3.422515,22144.759482,96.577485,3.543802,2821.827825
660,23794296417,23794367000,23794297526,23794365618,797.573788,3.529178,21801.844377,96.470822,3.658286,2733.520674
661,23794367007,23794436480,23794368089,23794435207,754.029012,3.389806,21489.986943,96.610194,3.508746,2850.021231
662,23794436486,23794511144,23794437503,23794509714,783.485772,3.277613,23120.674739,96.722387,3.388680,2951.001226
663,23794511150,23794586968,23794512270,23794585671,773.880307,3.187897,23501.691522,96.812103,3.292871,3036.863881
664,23794586973,23794659603,23794587982,23794658543,662.456911,2.848685,22592.374157,97.151315,2.932215,3410.391493
665,23794659608,23794729373,23794660385,23794728023,681.027477,3.048807,21656.481672,96.951193,3.144682,3179.971791
666,23794729378,23794802343,23794730418,23794801110,727.774074,3.115192,22634.318022,96.884808,3.215357,3110.074791
667,23794802348,23794876663,23794803431,23794875142,833.754373,3.504003,22960.583654,96.495997,3.631242,2753.878648
668,23794876673,23794950027,23794877788,23794948543,832.153462,3.543092,22654.489498,96.456908,3.673239,2722.393228
669,23794950034,23795022632,23794951033,23795021138,798.214152,3.433979,22446.371087,96.566021,3.556094,2812.073807
670,23795022638,23795094506,23795023707,23795092887,860.649675,3.740190,22150.202579,96.259810,3.885516,2573.660714
671,23795094512,23795167520,23795095644,23795166258,766.516117,3.279093,22609.343812,96.720907,3.390263,2949.624060
672,23795167525,23795240245,23795168643,23795239122,717.528245,3.081683,22566.119219,96.918317,3.179671,3144.979920
673,23795240254,23795323120,23795241046,23795321944,630.118512,2.374919,25902.097257,97.625081,2.432693,4110.670732
674,23795323128,23795407201,23795324192,23795405476,892.988074,3.317355,26025.687575,96.682645,3.431180,2914.449624
675,23795407207,23795489626,23795408650,23795488281,892.667892,3.382715,25496.426447,96.617285,3.501149,2856.205165
676,23795489632,23795569326,23795491075,23795568271,799.815063,3.134489,24716.782861,96.865511,3.235919,3090.312250
677,23795569332,23795637724,23795570870,23795636354,931.089753,4.251959,20966.809276,95.748041,4.440779,2251.856946
678,23795637730,23795710012,23795638878,23795708288,919.563195,3.973327,22223.844479,96.026673,4.137732,2416.782730
679,23795710019,23795784683,23795711522,23795783439,879.540423,3.679149,23026.541181,96.320851,3.819681,2618.019658
680,23795784688,23795859998,23795785757,23795858461,834.394737,3.460364,23278.524549,96.539636,3.584397,2789.869532
681,23795860004,23795931098,23795861478,23795929755,901.953175,3.962360,21861.078079,96.037640,4.125840,2423.748669
682,23795931107,23796000234,23795932241,23795998896,791.490326,3.576027,21341.742598,96.423973,3.708649,2696.399676
683,23796000239,23796071475,23796001384,23796069787,907.076090,3.976922,21901.421033,96.023078,4.141631,2414.507589
684,23796071481,23796143881,23796072765,23796142536,841.758927,3.631215,22339.430242,96.368785,3.768041,2653.898821
685,23796143886,23796218954,23796145393,23796217816,846.881842,3.523472,23188.553359,96.476528,3.652155,2738.109641
686,23796218963,23796293541,23796219852,23796291723,866.733136,3.629757,23011.812801,96.370243,3.766470,2655.005541
687,23796293548,23796365781,23796294998,23796364498,875.057873,3.783589,22252.660874,96.216411,3.932374,2542.993048
688,23796365787,23796436412,23796366773,23796435022,760.752838,3.364248,21852.112978,96.635752,3.481370,2872.432660
689,23796436417,23796507357,23796437455,23796506081,740.901543,3.261911,21972.821657,96.738089,3.371900,2965.687122
690,23796507363,23796577734,23796508386,23796576513,718.488791,3.188814,21813.050753,96.811186,3.293848,3035.962567
691,23796577740,23796648171,23796579046,23796646812,853.285485,3.783845,21697.464990,96.216155,3.932651,2542.814259
692,23796648177,23796720988,23796649154,23796719598,757.871198,3.250882,22554.912843,96.749118,3.360116,2976.087875
693,23796720994,23796793877,23796722171,23796792424,842.079109,3.608523,22493.758049,96.391477,3.743612,2671.216730
694,23796793883,23796868977,23796794910,23796867585,774.520671,3.221296,23269.239266,96.778704,3.328517,3004.340637
695,23796868986,23796941591,23796870323,23796940136,893.948621,3.845465,22352.877893,96.154535,3.999255,2500.465616
696,23796941597,23797013275,23796942650,23797011905,775.801400,3.380396,22174.216242,96.619604,3.498664,2858.233595
697,23797013282,23797090721,23797014420,23797089474,763.634477,3.079843,24030.952651,96.920157,3.177712,3146.918239
698,23797090729,23797163388,23797092155,23797161985,905.795361,3.893530,22358.320990,96.106470,4.051267,2468.363379
699,23797163394,23797237627,23797164658,23797236139,881.141334,3.707246,22886.941754,96.292754,3.849974,2597.420058
700,23797237632,23797312955,23797239075,23797311598,896.510078,3.717324,23220.571576,96.282676,3.860844,2590.107143
701,23797312961,23797386144,23797314172,23797384996,755.309741,3.223426,22676.582068,96.776574,3.330792,3002.289106
702,23797386150,23797461015,23797386956,23797459639,698.637497,2.914580,23271.800724,97.085420,3.002078,3331.026581
703,23797461021,23797536719,23797462405,23797535165,940.695218,3.881212,23296.454751,96.118788,4.037933,2476.514636
704,23797536725,23797614834,23797538073,23797613241,941.655764,3.765251,24067.453418,96.234749,3.912569,2555.865352
705,23797614844,23797690272,23797616227,23797688822,907.076090,3.755900,23243.624693,96.244100,3.902473,2562.477939
706,23797690278,23797765249,23797691714,23797763749,940.054854,3.916181,23064.322677,96.083819,4.075796,2453.508174
707,23797765256,23797839999,23797766711,23797838785,854.566214,3.570903,23076.809782,96.429097,3.703138,2700.412139
708,23797840005,23797914330,23797841227,23797912993,819.346175,3.442987,22978.193673,96.557013,3.565755,2804.454865
709,23797914336,23797989146,23797915549,23797987788,823.188361,3.436706,23129.639840,96.563294,3.559019,2809.762738
710,23797989152,23798064098,23797990215,23798062369,893.948621,3.725349,23102.424355,96.274651,3.869501,2584.312321
711,23798064104,23798148908,23798065405,23798147514,862.890950,3.177916,26289.837866,96.822084,3.282222,3046.716141
712,23798148915,23798220962,23798149795,23798219419,775.801400,3.363082,22292.363463,96.636918,3.480122,2873.462650
713,23798220970,23798302304,23798222000,23798300792,813.903078,3.125384,25227.793605,96.874616,3.226216,3099.606609
714,23798302314,23798378458,23798303797,23798376595,1071.329544,4.394306,23308.621673,95.605694,4.596280,2175.672445
715,23798378466,23798452714,23798379887,23798451478,850.724028,3.578548,22922.161793,96.421452,3.711360,2694.429808
716,23798452720,23798523042,23798453600,23798521562,755.629923,3.355991,21760.220695,96.644009,3.472529,2879.745763
717,23798523047,23798596901,23798524364,23798595470,879.860605,3.720855,22766.873440,96.279145,3.864653,2587.554585
718,23798596906,23798671952,23798598284,23798670545,891.707346,3.711057,23136.683848,96.288943,3.854084,2594.649910
719,23798671958,23798743572,23798673400,23798742144,918.922830,4.007596,22010.603153,95.992404,4.174910,2395.261324
720,23798743578,23798818140,23798745054,23798816813,897.470625,3.759288,22975.952398,96.240712,3.906130,2560.078487
721,23798818146,23798893387,23798819230,23798892027,782.525226,3.248229,23308.301491,96.751771,3.357281,2978.600655
722,23798893392,23798967536,23798894431,23798965806,886.584431,3.734625,22853.002444,96.265375,3.879510,2577.645359
723,23798967597,23799041869,23798969188,23799040479,954.463051,4.013626,22826.107142,95.986374,4.181453,2391.512915
724,23799041874,23799121679,23799043309,23799120385,873.777144,3.419585,24678.361000,96.580415,3.540661,2824.331257
725,23799121684,23799201986,23799122943,23799200360,923.725563,3.592688,24787.543121,96.407312,3.726572,2683.431542
726,23799201992,23799276092,23799203252,23799274736,837.596559,3.530364,22887.902301,96.469636,3.659560,2732.568807
727,23799276098,23799353486,23799277475,23799351734,1001.850013,4.043263,23776.407825,95.956737,4.213631,2373.250240
728,23799353494,23799426027,23799354884,23799424671,879.220241,3.785863,22344.553157,96.214137,3.934830,2541.405681
729,23799426033,23799500259,23799427522,23799499075,855.846943,3.601164,22909.994871,96.398836,3.735692,2676.879910
730,23799500265,23799573545,23799501304,23799571977,834.714919,3.557587,22628.234560,96.442413,3.688820,2710.893748
731,23799573607,23799646815,23799575048,23799645399,914.760462,3.902579,22525.135901,96.097421,4.061065,2462.408120
732,23799646821,23799722570,23799648252,23799721208,894.268803,3.687177,23359.210456,96.312823,3.828335,2612.101683
733,23799722577,23799794209,23799723661,23799792951,749.866644,3.269488,22185.422618,96.730512,3.379997,2958.582408
734,23799794215,23799869314,23799795198,23799868116,698.317315,2.904167,23347.043534,97.095833,2.991031,3343.328748
735,23799869319,23799944974,23799870227,23799943566,741.541908,3.061265,23481.840228,96.938735,3.157938,3166.623489
736,23799944980,23800016509,23799946143,23800015089,827.030547,3.611123,22075.279951,96.388877,3.746410,2669.221835
737,23800016515,23800087150,23800017696,23800085942,764.915206,3.382176,21851.152432,96.617824,3.500571,2856.676434
738,23800087155,23800156669,23800088237,23800155015,876.018419,3.935898,21381.125005,96.064102,4.097158,2440.716374
739,23800156677,23800233009,23800158205,23800231562,952.541958,3.897448,23487.603507,96.102552,4.055509,2465.781513
740,23800233014,23800308009,23800234527,23800306890,842.719474,3.509567,23169.342429,96.490433,3.637218,2749.354103
741,23800308015,23800383456,23800308809,23800382340,611.547946,2.531780,23543.315205,97.468220,2.597544,3849.790576
742,23800383462,23800455914,23800384531,23800454634,752.107919,3.242147,22445.730723,96.757853,3.350784,2984.376330
743,23800455919,23800531093,23800457072,23800529680,821.587450,3.413414,23247.787061,96.586586,3.534046,2829.618083
744,23800531099,23800604510,23800532196,23800603222,763.634477,3.248832,22741.258867,96.751168,3.357925,2978.029350
745,23800604516,23800678779,23800605663,23800677358,822.227815,3.457980,22955.460739,96.542020,3.581840,2791.861371
746,23800678815,23800753688,23800679901,23800752134,845.280931,3.525971,23127.718747,96.474029,3.654839,2736.098485
747,23800753694,23800823549,23800755093,23800822196,881.141334,3.939589,21485.184210,96.060411,4.101158,2438.335756
748,23800823555,23800896917,23800824590,23800895684,726.173163,3.091519,22763.031254,96.908481,3.190143,3134.656085
749,23800896922,23800966031,23800898046,23800964606,816.144353,3.688376,21311.325292,96.311624,3.829627,2611.220086
750,23800966037,23801035362,23800967202,23801034131,767.156481,3.456185,21429.472513,96.543815,3.579913,2793.363940
751,23801035367,23801109988,23801036468,23801108440,848.162571,3.549939,23044.151200,96.450061,3.680598,2716.949792
752,23801109993,23801211641,23801111574,23801210396,904.834815,2.780183,31641.042488,97.219817,2.859687,3496.886058
753,23801211646,23801286950,23801212615,23801285245,856.167125,3.550940,23254.831069,96.449060,3.681674,2716.155572
754,23801286956,23801364033,23801288121,23801362274,936.212668,3.793609,23742.468515,96.206391,3.943199,2536.012312
755,23801364040,23801438769,23801365488,23801437714,801.415974,3.349436,23125.477472,96.650564,3.465511,2885.577307
756,23801438774,23801512857,23801439551,23801511390,718.488791,3.029035,23001.566972,96.970965,3.123651,3201.381462
757,23801512864,23801585097,23801513917,23801583622,809.420528,3.499785,22318.298219,96.500215,3.626713,2757.318038
758,23801585106,23801661596,23801586100,23801659841,880.180788,3.593934,23610.553460,96.406066,3.727913,2682.466351
759,23801661603,23801738499,23801662844,23801737365,760.432656,3.088587,23860.295554,96.911413,3.187021,3137.726316
760,23801738505,23801815852,23801739320,23801814625,653.811993,2.640051,24111.318376,97.359949,2.711639,3687.806072
761,23801815858,23801909145,23801816969,23801907538,870.255140,2.913589,28998.579032,97.086411,3.001027,3332.192789
762,23801909150,23801989520,23801910651,23801988043,953.502505,3.705363,24779.538566,96.294637,3.847943,2598.791135
