统计序号,client发送时间(us),client接收时间(us),server发送时间(us),server接收时间(us),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
512,24537694391,24537749721,24537695526,24537748520,747.945551,4.221941,16967.733962,95.778059,4.408046,2268.578767
513,24537749727,24537805156,24537750697,24537803935,701.519136,3.952804,17045.858412,96.047196,4.115481,2429.849384
514,24537805161,24537861948,24537806252,24537860648,765.555570,4.210471,17416.629365,95.789529,4.395544,2275.031368
515,24537861954,24537918399,24537863053,24537916970,809.420528,4.478696,17263.262106,95.521304,4.688688,2132.792722
516,24537918405,24537974123,24537919396,24537973038,664.698187,3.725905,17175.212009,96.274095,3.870102,2583.911368
517,24537974128,24538030539,24537974902,24538029124,700.878772,3.880449,17360.917668,96.119551,4.037107,2477.021471
518,24538030544,24538087329,24538031754,24538085821,870.255140,4.786475,17311.289431,95.213525,5.027096,1989.220015
519,24538087335,24538144374,24538088465,24538143001,801.415974,4.388226,17461.454869,95.611774,4.589629,2178.825410
520,24538144379,24538199112,24538145534,24538197979,732.576807,4.180293,16791.953950,95.819707,4.362666,2292.176573
521,24538199118,24538256085,24538199884,24538254881,630.758877,3.458142,17609.058850,96.541858,3.582014,2791.725888
522,24538256091,24538311882,24538257235,24538310619,770.678485,4.314316,17092.605009,95.685684,4.508842,2217.864562
523,24538311888,24538368196,24538312984,24538367032,723.611706,4.013639,17305.205970,95.986361,4.181468,2391.504425
524,24538368201,24538424397,24538369149,24538422968,761.073020,4.229838,17231.884253,95.770162,4.416656,2264.156500
525,24538424402,24538480525,24538425345,24538479354,676.865109,3.766727,17292.718865,96.233273,3.914162,2554.824976
526,24538480532,24538538765,24538481617,24538537651,704.080594,3.776209,17941.087761,96.223791,3.924403,2548.158254
527,24538538771,24538595876,24538539580,24538594776,611.227764,3.342965,17672.775102,96.657035,3.458584,2891.356731
528,24538595881,24538652771,24538596652,24538651583,627.236873,3.443487,17587.926827,96.556513,3.566292,2804.032670
529,24538652776,24538711705,24538653857,24538710343,782.205043,4.145667,18085.810103,95.854333,4.324965,2312.157184
530,24538711711,24538770442,24538713023,24538769056,863.851497,4.593826,17940.767579,95.406174,4.815020,2076.834692
531,24538770447,24538827507,24538771817,24538825943,939.414489,5.141956,17330.180179,94.858044,5.420685,1844.785276
532,24538827512,24538885037,24538828909,24538883870,820.947086,4.457193,17597.532292,95.542807,4.665126,2143.564743
533,24538885042,24538943224,24538886065,24538942211,651.890900,3.499364,17976.948164,96.500636,3.626260,2757.662083
534,24538943229,24539001331,24538944051,24539000157,639.083613,3.435338,17964.140878,96.564662,3.557552,2810.921844
535,24539001337,24539057580,24539002392,24539056399,715.927334,3.975606,17292.078501,96.024394,4.140204,2415.339893
536,24539057585,24539113268,24539058641,24539111750,824.148908,4.622596,17004.554912,95.377404,4.846636,2063.286713
537,24539113275,24539168266,24539114294,24539166700,827.670912,4.700769,16779.466845,95.299231,4.932641,2027.311412
538,24539168276,24539225315,24539169413,24539223753,864.171679,4.731850,17398.699164,95.268150,4.966875,2013.338273
539,24539225322,24539280642,24539226268,24539279146,781.884861,4.414317,16930.592830,95.585683,4.618178,2165.356265
540,24539280649,24539337125,24539281570,24539335658,764.595024,4.228345,17318.013257,95.771655,4.415027,2264.991625
541,24539337135,24539393351,24539338191,24539392056,752.748284,4.182083,17246.612633,95.817917,4.364615,2291.152701
542,24539393356,24539449392,24539394849,24539448129,882.422063,4.918267,17059.306063,95.081733,5.172673,1933.236575
543,24539449397,24539505187,24539450511,24539504054,719.449338,4.027604,17143.513974,95.972396,4.196627,2382.866044
544,24539505191,24539561138,24539506124,24539560001,662.777094,3.699930,17250.454819,96.300070,3.842085,2602.753623
545,24539561143,24539616762,24539562178,24539615690,674.623834,3.788274,17133.588326,96.211726,3.937435,2539.724727
546,24539616768,24539672109,24539617567,24539670913,638.763431,3.604922,17080.438086,96.395078,3.739737,2673.984962
547,24539672114,24539728452,24539673195,24539727060,791.810509,4.389577,17246.612633,95.610423,4.591107,2178.123736
548,24539728460,24539783233,24539729477,24539781745,802.056338,4.573421,16735.281706,95.426579,4.792607,2086.546906
549,24539783238,24539838389,24539784434,24539836941,846.561660,4.794111,16811.805245,95.205889,5.035519,1985.892587
550,24539838395,24539913206,24539839550,24539911965,767.156481,3.202738,23185.991902,96.797262,3.308707,3022.328881
551,24539913211,24539969158,24539914360,24539967565,877.939512,4.901067,17035.292400,95.098933,5.153651,1940.371991
552,24539969163,24540023800,24539970567,24540022280,936.212668,5.351685,16557.580601,94.648315,5.654284,1768.570451
553,24540023863,24540079267,24540025044,24540078041,770.678485,4.344452,16968.694508,95.655548,4.541767,2201.786456
554,24540079272,24540134590,24540080354,24540133372,736.418993,4.157779,16975.418334,95.842221,4.338149,2305.130435
555,24540134596,24540190125,24540135718,24540188871,760.752838,4.278845,17018.642927,95.721155,4.470115,2237.079125
556,24540190130,24540243912,24540191286,24540242406,852.324939,4.949611,16367.712574,95.050389,5.207355,1920.360631
557,24540243918,24540299480,24540245184,24540298134,836.315830,4.701055,16953.645946,95.298945,4.932956,2027.182236
558,24540299485,24540355229,24540300561,24540353922,762.994113,4.274900,17085.240819,95.725100,4.465808,2239.236257
559,24540355235,24540408068,24540356264,24540406683,772.919760,4.569114,16143.264872,95.430886,4.787878,2088.608119
560,24540408073,24540463841,24540409238,24540462387,838.557105,4.696242,17017.362198,95.303758,4.927656,2029.362352
561,24540463850,24540520203,24540464957,24540518975,747.625369,4.143524,17295.600505,95.856476,4.322633,2313.404711
562,24540520209,24540577374,24540521327,24540575902,829.271822,4.530744,17473.941974,95.469256,4.745763,2107.142857
563,24540577379,24540634943,24540578778,24540633904,780.604133,4.235286,17650.362350,95.764714,4.422596,2261.115669
564,24540634948,24540691268,24540635730,24540689770,730.015350,4.048295,17302.644513,95.951705,4.219097,2370.175439
565,24540691275,24540749362,24540692393,24540747926,817.745264,4.396853,17780.676494,95.603147,4.599067,2174.353955
566,24540749369,24540807094,24540750444,24540805866,737.379539,3.989606,17745.136273,96.010394,4.155390,2406.513244
567,24540807099,24540864633,24540808072,24540863260,751.147373,4.077589,17670.213645,95.922411,4.250924,2352.429668
568,24540864638,24540921548,24540865782,24540920168,808.139799,4.435073,17413.427544,95.564927,4.640900,2154.754358
569,24540921557,24540979164,24540922706,24540977623,861.290040,4.669571,17583.444276,95.330429,4.898301,2041.524164
570,24540979169,24541036583,24540980167,24541035339,717.848427,3.904971,17665.090730,96.095029,4.063655,2460.838537
571,24541036589,24541093338,24541037736,24541092095,765.235388,4.211528,17404.782625,95.788472,4.396696,2274.435146
572,24541093343,24541150363,24541094351,24541148976,766.836299,4.200281,17489.951083,95.799719,4.384439,2280.793319
573,24541150369,24541207595,24541151463,24541206349,749.226280,4.089050,17573.518629,95.910950,4.263382,2345.555556
574,24541207600,24541265008,24541208749,24541263129,969.511613,5.274526,17411.506451,94.725474,5.568224,1795.904888
575,24541265015,24541322922,24541266492,24541321445,945.818133,5.101283,17594.970835,94.898717,5.375503,1860.291131
576,24541322928,24541380805,24541324169,24541379568,793.411419,4.281494,17737.772083,95.718506,4.473005,2235.633575
577,24541380811,24541440063,24541381903,24541438692,788.608687,4.156822,18182.825300,95.843178,4.337108,2305.684125
578,24541440069,24541497473,24541441119,24541496131,765.875753,4.166957,17613.861583,95.833043,4.348142,2299.832776
579,24541497481,24541554023,24541498533,24541552470,834.074555,4.607195,17269.665749,95.392805,4.829709,2070.518234
580,24541554028,24541611570,24541555541,24541610318,885.303702,4.805186,17538.618773,95.194814,5.047739,1981.084991
581,24541611576,24541668416,24541612671,24541667178,746.985005,4.104504,17452.169586,95.895496,4.280184,2336.348050
582,24541668421,24541725841,24541669559,24541724428,816.784718,4.442703,17568.075532,95.557297,4.649255,2150.882007
583,24541725847,24541783114,24541726867,24541782022,676.224745,3.687988,17659.647633,96.312012,3.829209,2611.505682
584,24541783120,24541838196,24541784128,24541836906,735.778629,4.172416,16898.574613,95.827584,4.354087,2296.692776
585,24541838202,24541895449,24541839170,24541894119,735.778629,4.014184,17593.690106,95.985816,4.182060,2391.166232
586,24541895454,24541956716,24541896551,24541955300,804.617795,4.102053,18810.382355,95.897947,4.277520,2337.803422
587,24541956723,24542013423,24541957828,24542011883,846.881842,4.664903,17307.447245,95.335097,4.893164,2043.667297
588,24542013427,24542069820,24542014798,24542068236,946.138315,5.240012,17109.894846,94.759988,5.529773,1808.392555
589,24542069825,24542127181,24542071280,24542125674,948.379590,5.164237,17415.989001,94.835763,5.445454,1836.394328
590,24542127186,24542184140,24542128600,24542182654,928.528295,5.091828,17307.127063,94.908172,5.365005,1863.931034
591,24542184146,24542241402,24542185465,24542239839,922.765016,5.033534,17409.585358,94.966466,5.300327,1886.675920
592,24542241410,24542297471,24542242690,24542296158,830.232369,4.625319,17119.500311,95.374681,4.849630,2062.013112
593,24542297477,24542354699,24542298437,24542353634,648.368896,3.538849,17673.095284,96.461151,3.668678,2725.777778
594,24542354704,24542410682,24542355523,24542408790,868.013865,4.842974,17055.143695,95.157026,5.089455,1964.846920
595,24542410689,24542466596,24542412029,24542465092,910.598094,5.087020,16989.826532,94.912980,5.359667,1865.787623
596,24542466603,24542522646,24542467481,24542521210,740.901543,4.128972,17203.067857,95.871028,4.306799,2321.910112
597,24542522655,24542579078,24542523776,24542577311,924.686109,5.118480,17140.952516,94.881520,5.394602,1853.704986
598,24542579087,24542637447,24542580226,24542635414,1015.617846,5.435230,17670.213645,94.564770,5.747626,1739.848676
599,24542637456,24542694726,24542638580,24542693101,880.180788,4.800070,17456.652137,95.199930,5.042094,1983.303019
600,24542694733,24542752219,24542695943,24542750601,905.475179,4.919459,17500.517094,95.080541,5.173991,1932.743989
601,24542752225,24542809734,24542753166,24542808351,744.103365,4.041107,17669.253098,95.958893,4.211289,2374.569707
602,24542809741,24542866369,24542810598,24542864877,752.107919,4.148125,17379.168051,95.851875,4.327641,2310.727969
603,24542866376,24542923773,24542867299,24542922209,796.293059,4.332979,17581.203001,95.667021,4.529230,2207.880981
604,24542923782,24542980518,24542924753,24542978971,806.218706,4.438099,17359.636939,95.561901,4.644214,2153.216839
605,24542980525,24543037527,24542981677,24543036516,692.554036,3.794604,17558.470067,96.205396,3.944273,2535.321313
606,24543037532,24543094847,24543038327,24543093457,699.598043,3.812266,17651.643079,96.187734,3.963359,2523.112128
607,24543094854,24543152069,24543095974,24543150607,826.710365,4.512803,17492.512540,95.487197,4.726081,2115.917893
608,24543152075,24543209005,24543153502,24543207661,887.224795,4.867381,17340.746191,95.132619,5.116416,1954.492963
609,24543209011,24543265157,24543210056,24543263969,714.966788,3.977131,17261.981377,96.022869,4.141858,2414.375280
610,24543265162,24543322457,24543266300,24543320927,854.246032,4.656602,17490.591447,95.343398,4.884032,2047.488756
611,24543322462,24543378974,24543323635,24543377830,741.862090,4.100014,17352.272749,95.899986,4.275302,2339.015969
612,24543378980,24543435787,24543380031,24543434438,768.437210,4.224831,17420.151369,95.775169,4.411197,2266.958333
613,24543435797,24543492958,24543436893,24543491240,900.992629,4.922937,17400.940439,95.077063,5.177839,1931.307747
614,24543492963,24543549748,24543494384,24543548584,827.670912,4.552259,17353.873660,95.447741,4.769373,2096.711799
615,24543549753,24543606099,24543550864,24543604793,773.880307,4.289568,17267.104292,95.710432,4.481819,2231.237071
616,24543606104,24543662440,24543607053,24543661038,752.748284,4.173175,17285.034493,95.826825,4.354913,2296.256912
617,24543662446,24543718739,24543663734,24543717515,804.297613,4.462367,17219.717330,95.537633,4.670795,2140.963376
618,24543718745,24543774998,24543719997,24543773593,850.724028,4.723304,17160.483629,95.276696,4.957460,2017.162213
619,24543775005,24543831584,24543776077,24543829864,893.948621,4.934693,17221.638423,95.065307,5.190845,1926.468481
620,24543831591,24543887814,24543832734,24543886753,705.681505,3.920104,17295.920687,96.079896,4.080046,2450.952813
621,24543887819,24543943751,24543888821,24543942187,821.587450,4.587714,17086.841729,95.412286,4.808305,2079.734996
622,24543943758,24544000125,24543944958,24543999114,707.922780,3.922508,17339.785644,96.077492,4.082650,2449.389417
623,24544000130,24544055990,24544000980,24544054551,732.896989,4.097744,17152.479074,95.902256,4.272834,2340.366972
624,24544055996,24544110799,24544057087,24544109658,714.646605,4.072770,16832.296904,95.927230,4.245687,2355.331541
625,24544110804,24544165294,24544111812,24544163808,798.534334,4.576987,16648.192155,95.423013,4.796523,2084.843625
626,24544165299,24544221649,24544166599,24544220073,920.843923,5.103815,17121.421404,94.896185,5.378315,1859.318498
627,24544221653,24544277870,24544223078,24544276326,950.620865,5.281321,17049.060233,94.718679,5.575796,1793.465813
628,24544277875,24544333665,24544279307,24544332464,843.039656,4.719484,17019.923656,95.280516,4.953252,2018.875807
629,24544333670,24544388787,24544334728,24544387588,722.651160,4.094925,16924.829551,95.905075,4.269769,2342.046965
630,24544388792,24544444177,24544389839,24544442942,730.655714,4.120249,17002.633819,95.879751,4.297309,2327.037686
631,24544444183,24544499745,24544445282,24544498293,816.784718,4.591267,16973.177059,95.408733,4.812209,2078.047824
632,24544499751,24544555208,24544500585,24544554002,653.171629,3.678526,17103.171020,96.321474,3.819009,2618.480392
633,24544555215,24544612751,24544556227,24544611498,725.212617,3.936666,17696.788765,96.063334,4.097990,2440.220751
634,24544612756,24544669760,24544613892,24544668432,788.928869,4.322504,17462.735598,95.677496,4.517785,2213.474026
635,24544669766,24544726161,24544670917,24544724753,819.346175,4.537636,17237.327350,95.462364,4.753325,2103.790543
636,24544726167,24544782041,24544727199,24544780808,725.212617,4.053764,17164.645997,95.946236,4.225037,2366.843267
637,24544782046,24544838104,24544783135,24544836995,703.760412,3.920939,17245.011722,96.079061,4.080951,2450.409463
638,24544838110,24544893185,24544838928,24544891664,748.906098,4.246936,16885.126962,95.753064,4.435300,2254.638735
639,24544893191,24544949384,24544894456,24544948146,801.415974,4.454291,17190.580753,95.545709,4.661948,2145.025969
640,24544949389,24545005838,24544950582,24545004582,784.126136,4.338429,17289.837226,95.661571,4.535185,2204.981625
641,24545005843,24545061637,24545006793,24545060192,766.836299,4.292576,17097.407741,95.707424,4.485103,2229.603340
642,24545061643,24545117626,24545062603,24545116409,697.036586,3.888680,17227.721885,96.111320,4.046017,2471.566376
643,24545117635,24545173958,24545118738,24545172596,789.249051,4.376542,17244.371358,95.623458,4.576850,2184.908722
644,24545173963,24545230388,24545174962,24545229006,762.353749,4.219761,17303.925241,95.780239,4.405669,2269.802604
645,24545230394,24545287265,24545231496,24545286003,756.910652,4.156776,17452.169586,95.843224,4.337058,2305.710660
646,24545287273,24545342168,24545288270,24545341140,648.368896,3.688861,16928.031373,96.311139,3.830149,2610.864198
647,24545342173,24545398427,24545342930,24545396981,705.361322,3.916166,17306.166517,96.083834,4.075780,2453.517930
648,24545398433,24545455219,24545399560,24545453754,829.912187,4.564505,17351.952567,95.435495,4.782817,2090.817901
649,24545455225,24545511948,24545456393,24545510898,710.164055,3.910230,17451.529222,96.089770,4.069351,2457.394049
650,24545511953,24545567827,24545512785,24545566787,599.381024,3.350396,17290.477590,96.649604,3.466538,2884.722222
651,24545567833,24545623410,24545568637,24545622368,591.056287,3.321518,17203.708222,96.678482,3.435633,2910.671723
652,24545623415,24545679863,24545624204,24545678647,641.965253,3.551942,17431.677927,96.448058,3.682751,2715.361596
653,24545679868,24545736829,24545680884,24545735495,752.428101,4.125630,17485.468532,95.874370,4.303162,2323.872340
654,24545736835,24545792936,24545738005,24545791394,868.334047,4.834138,17094.205919,95.165862,5.079698,1968.620944
655,24545792943,24545849033,24545794080,24545847613,818.705811,4.558745,17140.312152,95.441255,4.776493,2093.586234
656,24545849040,24545905352,24545850936,24545903852,1087.338652,6.030686,16942.759753,93.969314,6.417719,1558.186101
657,24545905359,24545962277,24545906325,24545960477,885.623885,4.859623,17338.504916,95.140377,5.107845,1957.772957
658,24545962284,24546020102,24545963454,24546018251,967.270338,5.225016,17545.022416,94.774984,5.513076,1813.869580
659,24546020109,24546076728,24546021469,24546075482,834.394737,4.602695,17293.999594,95.397305,4.824764,2072.640061
660,24546076734,24546132999,24546077885,24546131565,827.670912,4.594330,17187.378931,95.405670,4.815574,2076.595745
661,24546133005,24546191835,24546133967,24546190382,773.239943,4.105048,18063.077168,95.894952,4.280776,2336.024845
662,24546191842,24546249012,24546192636,24546247395,771.959214,4.217247,17532.855493,95.782753,4.402929,2271.215263
663,24546249018,24546305522,24546250172,24546304313,756.590470,4.182005,17334.982912,95.817995,4.364530,2291.197630
664,24546305528,24546361653,24546306674,24546360463,747.945551,4.162138,17222.278788,95.837862,4.342895,2302.611301
665,24546361695,24546418329,24546362817,24546416735,869.614776,4.795706,17263.582288,95.204294,5.037279,1985.198822
666,24546418337,24546475202,24546419572,24546473917,806.859071,4.431548,17400.300075,95.568452,4.637041,2156.547619
667,24546475207,24546531574,24546476287,24546530347,738.660268,4.092820,17309.048156,95.907180,4.267481,2343.302991
668,24546531579,24546585677,24546532542,24546584414,712.725512,4.114755,16608.489566,95.885245,4.291333,2330.278527
669,24546585682,24546642191,24546586712,24546640933,732.576807,4.048913,17360.597486,95.951087,4.219767,2369.798951
670,24546642196,24546698496,24546643341,24546697332,739.300632,4.101243,17286.955586,95.898757,4.276639,2338.284972
671,24546698501,24546754269,24546699612,24546753087,734.177718,4.111677,17121.741586,95.888323,4.287985,2332.097689
672,24546754274,24546811295,24546755320,24546810055,731.936443,4.009049,17525.171121,95.990951,4.176487,2394.356955
673,24546811301,24546867207,24546812457,24546865643,870.895505,4.865310,17029.208939,95.134690,5.114128,1955.367647
674,24546867212,24546922334,24546868562,24546920872,900.352264,5.101411,16748.729357,94.898589,5.375645,1860.241821
675,24546922339,24546978323,24546923753,24546977101,844.000202,4.708488,17081.078450,95.291512,4.941141,2023.823976
676,24546978330,24547034023,24546979384,24547032810,725.852981,4.070530,17106.052660,95.929470,4.243252,2356.682841
677,24547034028,24547088111,24547035151,24547087077,690.632943,3.988314,16625.779403,96.011686,4.153988,2407.324988
678,24547088116,24547145140,24547088918,24547143598,750.507008,4.110550,17507.561102,95.889450,4.286759,2332.764505
679,24547145146,24547201332,24547146571,24547199786,951.261230,5.287794,17038.494222,94.712206,5.583012,1791.147762
680,24547201337,24547258761,24547202743,24547257261,930.449388,5.060602,17455.691590,94.939398,5.330350,1876.049553
681,24547258767,24547316854,24547260229,24547315361,946.138315,5.087197,17652.283443,94.912803,5.359864,1865.719120
682,24547316859,24547373954,24547318285,24547372803,825.109454,4.513530,17455.691590,95.486470,4.726879,2115.560730
683,24547373959,24547430523,24547374965,24547429256,727.774074,4.018457,17383.010238,95.981543,4.186698,2388.517378
684,24547430528,24547486940,24547431597,24547485399,835.675466,4.626675,17226.441156,95.373325,4.851121,2061.379310
685,24547486946,24547541594,24547488399,24547540221,904.834815,5.171278,16592.480458,94.828722,5.453282,1833.757962
686,24547541599,24547598898,24547543083,24547597567,901.312811,4.912826,17444.805396,95.087174,5.166654,1935.488455
687,24547598903,24547656551,24547600312,24547655426,811.341621,4.395643,17646.520164,95.604357,4.597743,2174.980268
688,24547656556,24547713785,24547657332,24547712736,584.332462,3.188943,17739.372994,96.811057,3.293986,3035.835616
689,24547713791,24547769789,24547714649,24547768566,666.299098,3.716204,17263.262106,96.283796,3.859636,2590.917828
690,24547769795,24547826444,24547770966,24547824743,919.563195,5.069816,17218.436602,94.930184,5.340573,1872.458217
691,24547826450,24547881890,24547827963,24547880447,946.458497,5.331890,16804.441055,94.668110,5.632193,1775.507442
692,24547881895,24547938275,24547883193,24547936812,884.022974,4.897127,17167.847819,95.102873,5.149294,1942.013763
693,24547938281,24547994598,24547939659,24547993103,919.883377,5.101479,17111.815939,94.898521,5.375720,1860.215802
694,24547994603,24548051645,24547996040,24548050249,907.076090,4.966516,17356.755299,95.033484,5.226069,1913.483939
695,24548051651,24548107195,24548052744,24548105693,830.872733,4.671972,16953.325764,95.328028,4.900942,2040.423892
696,24548107229,24548164726,24548108521,24548163066,945.177768,5.134181,17464.336509,94.865819,5.412045,1847.730352
697,24548164732,24548222226,24548166198,24548220862,906.115543,4.922253,17502.438187,95.077747,5.177082,1931.590106
698,24548222232,24548278993,24548223676,24548277555,922.765016,5.077430,17251.095183,94.922570,5.349023,1869.500347
699,24548278998,24548335776,24548280324,24548334306,895.229350,4.924443,17284.073947,95.075557,5.179504,1930.686695
700,24548335782,24548392555,24548337036,24548391190,838.557105,4.613108,17339.145280,95.386892,4.836208,2067.735777
701,24548392561,24548448926,24548393661,24548447701,744.423547,4.124900,17302.644513,95.875100,4.302369,2324.301075
702,24548448932,24548504064,24548450071,24548502497,866.412954,4.908220,16785.870489,95.091780,5.161561,1937.398374
703,24548504069,24548561522,24548505276,24548560227,801.095791,4.354864,17594.330470,95.645136,4.553147,2196.282974
704,24548561528,24548617538,24548562687,24548616346,752.748284,4.197465,17180.655106,95.802535,4.381371,2282.390472
705,24548617543,24548672211,24548618656,24548670854,790.849962,4.518182,16712.868954,95.481818,4.731982,2113.279352
706,24548672216,24548728961,24548673239,24548727358,840.798381,4.627721,17327.938904,95.372279,4.852270,2060.891089
707,24548728967,24548785050,24548730116,24548783847,753.068466,4.193784,17203.708222,95.806216,4.377361,2284.481293
708,24548785055,24548840411,24548786137,24548839248,718.808974,4.055568,17005.195276,95.944432,4.226996,2365.746102
709,24548840420,24548895587,24548841413,24548894252,745.384094,4.219914,16918.105725,95.780086,4.405837,2269.716495
710,24548895591,24548950356,24548896954,24548948998,871.215687,4.968502,16663.560900,95.031498,5.228268,1912.679162
711,24548950362,24549006879,24548951658,24549005716,787.327958,4.350903,17308.407792,95.649097,4.548818,2198.373322
712,24549006884,24549062721,24549008045,24549061642,717.208063,4.011677,17160.803811,95.988323,4.179338,2392.723214
713,24549062727,24549119348,24549063694,24549117876,780.924315,4.307589,17348.110381,95.692411,4.501495,2221.484215
714,24549119355,24549176025,24549120472,24549174426,869.614776,4.792659,17275.108846,95.207341,5.033918,1986.524300
715,24549176033,24549231810,24549177024,24549230304,799.494881,4.476756,17059.306063,95.523244,4.686562,2133.760513
716,24549231821,24549288188,24549232751,24549286537,826.390183,4.578920,17221.318241,95.421080,4.798646,2083.920961
717,24549288195,24549343604,24549289331,24549342349,765.555570,4.315183,16975.418334,95.684817,4.509789,2217.398578
718,24549343609,24549399985,24549344708,24549398472,836.315830,4.633177,17214.274233,95.366823,4.858269,2058.346095
719,24549399992,24549456522,24549400993,24549454977,815.183807,4.503803,17284.714311,95.496197,4.716212,2120.345640
720,24549456527,24549512537,24549457779,24549511003,892.027528,4.974112,17041.375861,95.025888,5.234481,1910.409189
721,24549512543,24549568858,24549513853,24549567565,833.434191,4.622214,17197.624761,95.377786,4.846217,2063.465232
722,24549568863,24549625527,24549570283,24549624136,900.032082,4.960822,17242.770447,95.039178,5.219765,1915.795091
723,24549625561,24549682094,24549626747,24549680687,830.232369,4.586702,17270.626296,95.413298,4.807193,2080.215966
724,24549682099,24549738274,24549683512,24549737025,852.324939,4.738763,17133.908509,95.261237,4.974492,2010.255447
725,24549738279,24549794565,24549739385,24549793282,764.915206,4.244395,17256.858462,95.755605,4.432529,2256.048556
726,24549794575,24549850009,24549795680,24549848785,745.704276,4.201393,17003.274183,95.798607,4.385651,2280.163160
727,24549850015,24549905851,24549851045,24549904493,764.595024,4.276811,17113.096667,95.723189,4.467894,2238.190955
728,24549905856,24549960633,24549906858,24549959214,775.161036,4.419738,16763.457737,95.580262,4.624112,2162.577447
729,24549960638,24550014909,24549961692,24550013744,710.484237,4.088740,16666.122357,95.911260,4.263045,2345.741325
730,24550014914,24550068829,24550015923,24550067264,824.148908,4.774182,16438.472834,95.225818,5.013537,1994.599845
731,24550068836,24550123623,24550069986,24550122151,839.517652,4.785807,16702.302942,95.214193,5.026359,1989.511823
732,24550123628,24550178690,24550124743,24550177337,790.209598,4.482220,16839.661094,95.517780,4.692550,2131.037277
733,24550178698,24550233847,24550179778,24550232728,704.080594,3.987380,16953.645946,96.012620,4.152975,2407.912688
734,24550233853,24550288138,24550234621,24550286936,630.758877,3.628995,16750.330268,96.371005,3.765650,2655.583756
735,24550288147,24550342299,24550288980,24550341109,647.728532,3.735781,16690.776384,96.264219,3.880757,2576.816609
736,24550342308,24550394834,24550343397,24550393823,672.382559,3.998020,16145.506147,96.001980,4.164518,2401.238095
737,24550394840,24550449655,24550395673,24550448341,687.431121,3.916811,16863.354574,96.083189,4.076479,2453.097345
738,24550449660,24550505336,24550450937,24550503908,866.092772,4.858467,16960.369772,95.141533,5.106568,1958.262477
739,24550505372,24550560447,24550506478,24550559208,750.827191,4.257830,16883.205869,95.742170,4.447184,2248.614072
740,24550560453,24550616629,24550561559,24550614990,878.900059,4.886428,17107.653571,95.113572,5.137467,1946.484517
741,24550616634,24550672430,24550618066,24550671327,811.661803,4.543336,17053.222602,95.456664,4.759580,2101.025641
742,24550672436,24550726057,24550673868,24550724890,832.153462,4.846982,16336.334721,95.153018,5.093881,1963.139669
743,24550726063,24550780985,24550726852,24550779772,641.004706,3.645170,16944.040481,96.354830,3.783069,2643.356643
744,24550780990,24550839782,24550782456,24550838480,886.264249,4.708124,17937.885940,95.291876,4.940740,2023.988439
745,24550839788,24550895889,24550841109,24550894274,940.054854,5.233418,17022.485113,94.766582,5.522430,1810.797003
746,24550895896,24550951750,24550897409,24550950472,893.628439,4.996956,16989.826532,95.003044,5.259786,1901.218201
747,24550951760,24551007906,24550952903,24551006578,791.170144,4.401026,17185.778020,95.598974,4.603633,2172.197491
748,24551007913,24551062804,24551009036,24551061691,715.927334,4.073528,16859.192206,95.926472,4.246510,2354.874776
749,24551062812,24551117453,24551063610,24551116248,641.324888,3.665746,16853.749109,96.334254,3.805236,2627.958063
750,24551117459,24551172650,24551118457,24551171465,698.957679,3.955355,16972.216512,96.044645,4.118246,2428.218049
751,24551172655,24551227514,24551173599,24551226124,747.305187,4.254543,16817.568524,95.745457,4.443598,2250.428449
752,24551227519,24551283470,24551228706,24551282032,840.478198,4.691605,17074.034443,95.308395,4.922552,2031.466667
753,24551283476,24551336542,24551284652,24551335183,811.661803,4.777070,16179.125275,95.222930,5.016722,1993.333333
754,24551336548,24551375910,24551337693,24551374638,773.880307,6.140440,11829.130302,93.859560,6.542157,1528.547787
755,24551375915,24551412352,24551377017,24551410895,819.346175,7.023081,10847.131584,92.976919,7.553575,1323.876514
756,24551412358,24551464513,24551413506,24551463154,802.696702,4.806826,15896.404418,95.193174,5.049549,1980.374950
757,24551464518,24551519813,24551465519,24551518821,638.123066,3.604304,17066.350071,96.395696,3.739072,2674.460612
758,24551519818,24551573654,24551520586,24551572379,654.132175,3.794858,16583.195175,96.205142,3.944548,2535.144395
759,24551573660,24551629920,24551574751,24551628423,828.631458,4.600071,17184.817474,95.399929,4.821881,2073.879444
760,24551629928,24551686210,24551630967,24551684806,782.205043,4.340642,17238.287896,95.659358,4.537603,2203.806795
761,24551686216,24551743113,24551687227,24551741864,723.611706,3.972090,17493.793269,96.027910,4.136391,2417.566372
762,24551743122,24551800225,24551744372,24551798935,813.262714,4.448103,17470.099788,95.551897,4.655169,2148.149606
763,24551800232,24551856976,24551801242,24551855335,848.802935,4.671860,17319.614168,95.328140,4.900819,2040.475292
764,24551856983,24551913137,24551858455,24551911824,891.707346,4.959575,17087.802276,95.040425,5.218385,1916.301616
765,24551913174,24551970101,24551914038,24551968723,717.848427,3.938377,17509.162013,96.061623,4.099845,2439.116860
766,24551970106,24552027272,24551971172,24552025973,757.230834,4.137074,17546.303145,95.862926,4.315615,2317.167019
767,24552027277,24552084168,24552028788,24552082752,937.173214,5.144926,17278.310668,94.855074,5.423986,1843.662453
768,24552084174,24552139045,24552085322,24552137729,788.928869,4.490532,16779.787028,95.509468,4.701662,2126.907468
