统计序号,client发送时间(count),client接收时间(count),server发送时间(count),server接收时间(count),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
502,78314076810,78314133517,78314078451,78314132380,889.466071,4.898866,17267.104292,95.101134,5.151217,1941.288697
503,78314133524,78314188862,78314134413,78314187451,736.418993,4.156276,16981.821977,95.843724,4.336513,2306.000000
504,78314188868,78314245327,78314190423,78314243739,1006.332563,5.566872,17070.832621,94.433128,5.895041,1696.341075
505,78314245333,78314357915,78314246845,78314356551,920.843923,2.554582,35125.905235,97.445418,2.621552,3814.534075
506,78314357950,78314414352,78314359055,78314412921,811.981985,4.496294,17246.932815,95.503706,4.707979,2124.053628
507,78314414390,78314470880,78314415482,78314469224,879.860605,4.864578,17207.230226,95.135422,5.113319,1955.676856
508,78314470887,78314528636,78314472178,78314527131,895.229350,4.841642,17594.970835,95.158358,5.087984,1965.414878
509,78314528642,78314583340,78314530193,78314581796,990.963819,5.658342,16522.360562,94.341658,5.997713,1667.302100
510,78314583346,78314639283,78314584650,78314637412,1016.578392,5.676028,16893.451698,94.323972,6.017588,1661.795276
511,78314639292,78314693118,78314640665,78314691438,977.516168,5.671980,16256.609360,94.328020,6.013038,1663.052735
512,78314693175,78314752793,78314694753,78314751140,1034.508594,5.419504,18054.112068,94.580496,5.730044,1745.187249
513,78314752846,78314808160,78314754398,78314806445,1046.035152,5.906281,16664.521446,94.093719,6.277019,1593.112948
514,78314808169,78314864364,78314809777,78314863066,930.449388,5.171279,17062.187702,94.828721,5.453283,1833.757743
515,78314864370,78314920795,78314865523,78314918849,992.244547,5.492246,17074.034443,94.507754,5.811424,1720.748629
516,78314920802,78314977176,78314922352,78314975822,929.809024,5.151311,17120.140675,94.848689,5.431083,1841.253444
517,78314977183,78315030661,78314978669,78315029158,957.024509,5.589214,16165.677624,94.410786,5.920101,1689.160254
518,78315030669,78315085823,78315032236,78315084143,1039.631509,5.887152,16619.695942,94.112848,6.255418,1598.614105
519,78315085832,78315139746,78315087451,78315138191,1016.258210,5.887154,16246.043349,94.112846,6.255420,1598.613737
520,78315139753,78315194223,78315141280,78315192794,946.458497,5.426840,16493.864349,94.573160,5.738246,1742.692828
521,78315194235,78315247977,78315195729,78315246391,986.161086,5.731086,16221.069139,94.268914,6.079507,1644.870130
522,78315247985,78315303697,78315249383,78315302499,831.192916,4.659678,17006.796187,95.340322,4.887416,2046.070878
523,78315303703,78315357474,78315304623,78315355917,793.091237,4.606572,16423.424271,95.393428,4.829025,2070.811465
524,78315357479,78315412317,78315358724,78315411224,748.585915,4.263467,16809.563970,95.736533,4.453333,2245.508982
525,78315412323,78315466426,78315413182,78315464895,765.235388,4.417500,16557.580601,95.582500,4.621662,2163.723849
526,78315466432,78315519857,78315467954,78315518359,966.950156,5.652784,16138.782322,94.347216,5.991469,1669.039735
527,78315519863,78315574715,78315521125,78315572754,1031.947137,5.875811,16530.685299,94.124189,6.242616,1601.892647
528,78315574721,78315631646,78315576224,78315629982,1014.016935,5.563461,17212.353140,94.436539,5.891216,1697.442374
529,78315631652,78315687110,78315633018,78315685951,808.459981,4.552995,16948.202849,95.447005,4.770181,2096.356436
530,78315687116,78315740803,78315687982,78315739361,738.980450,4.298992,16450.639756,95.701008,4.492108,2226.126516
531,78315740808,78315796973,78315742146,78315795157,1009.854567,5.615597,16973.177059,94.384403,5.949709,1680.754597
532,78315796983,78315854808,78315798591,78315852782,1163.542009,6.284479,17350.992020,93.715521,6.705911,1491.221794
533,78315854815,78315908814,78315856323,78315907294,969.511613,5.607511,16320.005430,94.392489,5.940633,1683.322325
534,78315908820,78315962205,78315910285,78315960820,912.519187,5.338578,16180.406004,94.661422,5.639656,1773.157895
535,78315962209,78316016646,78315963771,78316015049,1011.455478,5.803038,16418.301357,94.196962,6.160537,1623.235201
536,78316016652,78316071365,78316018126,78316069374,1109.431222,6.333047,16408.695892,93.666953,6.761239,1479.018759
537,78316071371,78316125107,78316072637,78316123578,894.909168,5.201355,16310.399965,94.798645,5.486740,1822.576029
538,78316125113,78316180437,78316126467,78316179057,875.378055,4.941797,16838.380365,95.058203,5.198707,1923.555230
539,78316180445,78316236241,78316181923,78316235000,870.575323,4.873109,16994.309082,95.126891,5.122746,1952.077970
540,78316236247,78316289768,78316237427,78316288282,853.605667,4.981222,16282.864298,95.018778,5.242356,1907.539385
541,78316289773,78316344307,78316291213,78316342686,980.077625,5.613012,16480.736880,94.386988,5.946807,1681.574649
542,78316344312,78316400063,78316345728,78316398512,949.980501,5.321878,16900.495706,94.678122,5.621022,1779.036063
543,78316400069,78316454641,78316401393,78316452729,1036.109505,5.929781,16436.871923,94.070219,6.303569,1586.402967
544,78316454650,78316510954,78316456175,78316509068,1092.141385,6.058184,16935.395563,93.941816,6.448868,1550.659631
545,78316510961,78316568752,78316512413,78316567259,942.936493,5.095949,17560.711342,94.904051,5.369580,1862.342954
546,78316568758,78316623820,78316569838,78316622540,755.629923,4.286078,16874.240768,95.713922,4.478008,2233.135593
547,78316623825,78316697341,78316624745,78316692480,1850.973130,7.863594,21687.539342,92.136406,8.534731,1171.683100
548,78316697348,78316755297,78316699466,78316753372,1294.496517,6.976824,17259.740102,93.023176,7.500093,1333.316844
549,78316755304,78316811721,78316756810,78316810285,941.975947,5.214740,17121.741586,94.785260,5.501636,1817.641061
550,78316811727,78316867329,78316813001,78316865646,946.778679,5.318154,16855.990384,94.681846,5.616868,1780.351708
551,78316867338,78316922125,78316868779,78316920530,972.073071,5.541461,16569.747524,94.458539,5.866553,1704.578393
552,78316922130,78316975508,78316923555,78316973920,964.708881,5.644648,16125.975035,94.355352,5.982329,1671.589778
553,78316975568,78317028470,78316977002,78317026881,967.910702,5.714340,15970.366500,94.285660,6.060667,1649.983460
554,78317028476,78317082428,78317029972,78317080755,1014.657299,5.873740,16259.811182,94.126260,6.240277,1602.492900
555,78317082433,78317137286,78317084082,78317135701,1035.469141,5.895758,16527.483477,94.104242,6.265135,1596.134818
556,78317137291,78317190906,78317138675,78317189286,961.827241,5.602910,16204.739849,94.397090,5.935469,1684.786951
557,78317190911,78317246863,78317192181,78317245280,913.479733,5.099013,17001.353090,94.900987,5.372983,1861.163687
558,78317246873,78317300262,78317247793,78317298830,753.068466,4.405402,16341.137454,95.594598,4.608421,2169.940476
559,78317300272,78317353748,78317301371,78317352051,895.229350,5.228514,16226.832419,94.771486,5.516969,1812.589413
560,78317353755,78317407633,78317355219,78317406012,987.761997,5.725899,16263.013004,94.274101,6.073672,1646.450567
561,78317407638,78317461110,78317409227,78317459462,1036.429687,6.053636,16084.351353,93.946364,6.443715,1551.899907
562,78317461115,78317515112,78317462577,78317513260,1061.083714,6.137378,16227.792965,93.862622,6.538682,1529.360290
563,78317515117,78317571536,78317516470,78317569866,967.910702,5.358124,17096.447195,94.641876,5.661473,1766.324843
564,78317571541,78317630446,78317573071,78317628406,1143.050350,6.060606,17717.280424,93.939394,6.451613,1550.000000
565,78317630453,78317686095,78317631312,78317684805,688.071485,3.862190,17127.504865,96.137810,4.017348,2489.204281
566,78317686101,78317739672,78317687093,78317738277,764.274842,4.455769,16388.204233,95.544231,4.663567,2144.281525
567,78317739707,78317793713,78317740720,78317792243,795.012330,4.597637,16496.745989,95.402363,4.819207,2075.030205
568,78317793720,78317849003,78317794679,78317847496,789.569233,4.460684,16911.061718,95.539316,4.668951,2141.808597
569,78317849010,78317905812,78317850287,78317904174,933.331028,5.131862,17253.656640,94.868138,5.409468,1848.610635
570,78317905820,78317953774,78317907212,78317952376,893.308257,5.818076,14460.707564,94.181924,6.177486,1618.781362
571,78317953779,78318011713,78317954838,78318010428,750.507008,4.045983,17798.926877,95.954017,4.216586,2371.587031
572,78318011720,78318067881,78318013740,78318066775,1000.889466,5.566140,16980.861431,94.433860,5.894221,1696.577095
573,78318067888,78318123804,78318068767,78318122569,676.865109,3.780671,17226.441156,96.219329,3.929222,2545.033113
574,78318123811,78318177665,78318124715,78318176063,802.376520,4.653322,16440.714109,95.346678,4.880424,2049.002394
575,78318177670,78318232647,78318179100,78318231517,819.666357,4.656493,16782.988849,95.343507,4.883912,2047.539062
576,78318232654,78318289757,78318233518,78318288223,767.796846,4.199429,17515.565656,95.800571,4.383512,2281.276063
577,78318289763,78318346314,78318291286,78318344741,991.284001,5.474704,17115.337943,94.525296,5.791787,1726.582687
578,78318346320,78318399497,78318347695,78318397934,940.695218,5.524945,16085.632081,94.475055,5.848046,1709.972771
579,78318399503,78318456531,78318401020,78318455058,957.344691,5.243039,17302.004148,94.756961,5.533143,1807.290970
580,78318456538,78318511773,78318457758,78318510645,751.787737,4.250928,16933.474470,95.749072,4.439654,2252.427598
581,78318511779,78318564461,78318512663,78318563292,657.333997,3.896967,16210.503128,96.103033,4.054988,2466.098393
582,78318564467,78318620851,78318565296,78318619619,659.895454,3.655292,17393.256067,96.344708,3.793973,2635.759340
583,78318620857,78318675686,78318621875,78318674536,694.154946,3.954112,16861.113299,96.045888,4.116899,2429.012915
584,78318675692,78318731578,78318676528,78318730150,724.892435,4.051104,17168.808365,95.948896,4.222148,2368.462898
585,78318731584,78318786806,78318732739,78318785153,899.071536,5.084930,16782.028303,94.915070,5.357347,1866.595442
586,78318786813,78318843002,78318788229,78318841428,957.344691,5.321326,17033.371307,94.678674,5.620406,1779.230769
587,78318843008,78318899334,78318844525,78318897715,1004.091288,5.567589,17030.489667,94.432411,5.895845,1696.109694
588,78318899371,78318955862,78318900964,78318953963,1118.076141,6.181516,16969.334873,93.818484,6.588804,1517.726231
589,78318955966,78319012344,78318957209,78319010334,1041.552602,5.769981,17009.677826,94.230019,6.123294,1633.107900
590,78319012350,78319074744,78319013852,78319072842,1089.900110,5.455653,18887.546258,94.544347,5.770470,1732.961222
591,78319074750,78319133632,78319076238,78319131945,1016.578392,5.392140,17836.388191,94.607860,5.699463,1754.551181
592,78319133638,78319192806,78319135125,78319191139,1009.854567,5.330584,17934.684118,94.669416,5.630735,1775.967026
593,78319192813,78319250932,78319194199,78319249644,856.167125,4.600905,17752.500463,95.399095,4.822797,2073.485415
594,78319250938,78319307493,78319252051,78319306392,708.883326,3.914773,17399.019346,96.085227,4.074272,2454.426378
595,78319307499,78319364652,78319308359,78319363076,779.963768,4.262243,17519.407842,95.737757,4.451998,2246.182266
596,78319364658,78319420777,78319366296,78319419189,1032.907683,5.748499,16935.395563,94.251501,6.099106,1639.584625
597,78319420783,78319479133,78319422236,78319477364,1031.626954,5.521851,17651.002715,94.478149,5.844580,1710.986965
598,78319479170,78319536376,78319480342,78319534843,866.092772,4.728525,17450.248493,95.271475,4.963212,2014.824399
599,78319536382,78319593320,78319538130,78319591414,1169.945652,6.417507,17060.586791,93.582493,6.857593,1458.237548
600,78319593328,78319651871,78319594914,78319650270,1020.420578,5.443862,17724.004249,94.556138,5.757280,1736.931283
601,78319651876,78319709453,78319653352,78319707984,942.936493,5.114890,17492.192358,94.885110,5.390614,1855.076401
602,78319709458,78319764365,78319710480,78319762763,840.158016,4.778990,16740.084438,95.221010,5.018840,1992.492378
603,78319764370,78319820655,78319765813,78319819007,989.683090,5.491694,17031.770396,94.508306,5.810806,1720.931737
604,78319820662,78319878067,78319822141,78319876791,882.101881,4.799234,17497.955637,95.200766,5.041171,1983.666062
605,78319878073,78319935081,78319879282,78319933866,776.121582,4.252035,17476.823614,95.747965,4.440862,2251.815182
606,78319935086,78319992432,78319935979,78319990790,811.661803,4.420535,17549.504966,95.579465,4.624984,2162.169625
607,78319992437,78320051669,78319993908,78320049831,1059.482803,5.586507,17905.547540,94.413493,5.917065,1690.027199
608,78320051709,78320107931,78320053134,78320106334,967.590520,5.375120,17033.691489,94.624880,5.680451,1760.423561
609,78320107937,78320164128,78320109329,78320162874,847.202024,4.708939,17144.154338,95.291061,4.941638,2023.620559
610,78320164133,78320220178,78320165251,78320218832,788.928869,4.396467,17155.680896,95.603533,4.598645,2174.553571
611,78320220184,78320278907,78320221243,78320277750,709.523691,3.773649,18092.533928,96.226351,3.921638,2549.954874
612,78320278914,78320332740,78320279806,78320331167,789.249051,4.579571,16444.876477,95.420429,4.799361,2083.610548
613,78320332745,78320389031,78320334199,78320387440,974.954710,5.409871,17046.818958,94.590129,5.719276,1748.472906
614,78320389039,78320445302,78320390601,78320443695,1014.657299,5.632476,16999.752179,94.367524,5.968659,1675.418113
615,78320445308,78320501724,78320446838,78320500056,1023.942582,5.668605,17039.454768,94.331395,6.009245,1664.102564
616,78320501731,78320557774,78320503365,78320555967,1101.746850,6.139928,16842.222551,93.860072,6.541576,1528.683522
617,78320557781,78320613839,78320558967,78320612173,913.159551,5.087588,17035.612582,94.912412,5.360298,1865.568022
618,78320613845,78320667255,78320615378,78320666103,859.689129,5.027148,16241.240616,94.972852,5.293248,1889.199255
619,78320667262,78320722129,78320668210,78320720689,764.595024,4.352343,16802.840144,95.647657,4.550392,2197.613065
620,78320722134,78320776020,78320723594,78320774649,906.435726,5.253684,16346.900733,94.746316,5.545000,1803.426351
621,78320776027,78320829346,78320777415,78320827941,894.268803,5.238283,16177.524364,94.761717,5.527847,1809.022556
622,78320829352,78320885441,78320830886,78320884010,949.340137,5.286242,17009.357644,94.713758,5.581282,1791.703204
623,78320885447,78320941949,78320886937,78320939775,1173.147474,6.484726,16917.785543,93.515274,6.934403,1442.085153
624,78320941956,78320998104,78320943098,78320996780,789.569233,4.391964,17188.019295,95.608036,4.593719,2176.885645
625,78320998139,78321054326,78321000303,78321052983,1122.878873,6.241657,16867.196760,93.758343,6.657175,1502.138580
626,78321054333,78321110830,78321055502,78321109042,946.778679,5.233906,17142.553427,94.766094,5.522973,1810.618870
627,78321110837,78321166996,78321112418,78321165286,1053.719524,5.860147,16927.391008,94.139853,6.224938,1606.441811
628,78321167003,78321222749,78321168223,78321221293,856.807489,4.800344,16992.067807,95.199656,5.042397,1983.183857
629,78321222755,78321279347,78321223843,78321277703,874.737691,4.827537,17245.011722,95.172463,5.072410,1971.449488
630,78321279353,78321334519,78321280788,78321332314,1165.463102,6.598267,16497.706535,93.401733,7.064395,1415.549451
631,78321334526,78321390542,78321335726,78321388885,914.760462,5.100328,17020.564020,94.899672,5.374443,1860.658033
632,78321390549,78321445163,78321392106,78321443341,1081.895555,6.187058,16404.533523,93.812942,6.595101,1516.277005
633,78321445217,78321500280,78321446681,78321498868,920.843923,5.223108,16709.346950,94.776892,5.510951,1814.568846
634,78321500286,78321556935,78321501531,78321555340,909.317365,5.013328,17228.682431,94.986672,5.277927,1894.683099
635,78321556941,78321613311,78321558536,78321611752,1009.854567,5.595175,17038.814404,94.404825,5.926789,1687.254280
636,78321613316,78321670541,78321614819,78321668573,1111.352315,6.065531,17211.072412,93.934469,6.457194,1548.660328
637,78321670576,78321728558,78321672099,78321726658,1095.983571,5.903556,17468.819059,94.096444,6.273942,1593.894245
638,78321728565,78321782703,78321730230,78321781127,1037.710416,5.986553,16296.311950,94.013447,6.367762,1570.410367
639,78321782709,78321838415,78321784120,78321836833,958.305237,5.372850,16877.762772,94.627150,5.677916,1761.209489
640,78321838423,78321893983,78321839937,78321892428,982.639082,5.523758,16806.682330,94.476242,5.846717,1710.361681
641,78321893989,78321950717,78321895222,78321949115,907.716454,4.997532,17255.577734,95.002468,5.260423,1900.987654
642,78321950725,78322006874,78321952300,78322005315,1003.450923,5.581578,16974.457788,94.418422,5.911534,1691.608168
643,78322006881,78322063166,78322008380,78322061544,999.288555,5.544994,17022.164931,94.455006,5.870514,1703.428388
644,78322063172,78322121171,78322064636,78322119783,913.159551,4.917326,17657.086176,95.082674,5.171632,1933.625526
645,78322121179,78322177373,78322122398,78322175527,981.358354,5.454319,17010.958555,94.545681,5.768977,1733.409462
646,78322177380,78322233920,78322178779,78322232135,1019.460032,5.631411,17083.639908,94.368589,5.967464,1675.753769
647,78322233927,78322288103,78322235426,78322286445,1010.815113,5.827304,16335.374174,94.172696,6.187891,1616.059550
648,78322288109,78322344432,78322289570,78322342834,979.437261,5.431174,17054.183148,94.568826,5.743091,1741.222622
649,78322344438,78322401079,78322345792,78322399334,992.244547,5.471302,17143.193792,94.528698,5.787980,1727.718619
650,78322401087,78322456412,78322402599,78322455106,902.273357,5.093538,16811.805245,94.906462,5.366903,1863.271824
651,78322456418,78322509524,78322457517,78322508293,746.024458,4.387452,16257.569907,95.612548,4.588782,2179.227468
652,78322509530,78322565553,78322510626,78322564131,806.218706,4.494583,17131.347051,95.505417,4.706102,2124.900715
653,78322565559,78322618989,78322566710,78322617451,860.969857,5.032753,16246.363531,94.967247,5.299462,1886.984009
654,78322618995,78322672132,78322620513,78322670556,990.643637,5.822685,16022.876376,94.177315,6.182683,1617.420814
655,78322672138,78322729333,78322673634,78322727356,1111.992679,6.072209,17200.826582,93.927791,6.464763,1546.847106
656,78322729339,78322784671,78322730888,78322783046,1016.258210,5.736283,16700.061667,94.263717,6.085356,1643.289225
657,78322784677,78322837730,78322786102,78322836150,962.147423,5.664147,16024.477287,94.335853,6.004236,1665.490849
658,78322837736,78322892203,78322839168,78322890997,844.640567,4.843300,16594.721733,95.156700,5.089815,1964.708112
659,78322892209,78322947327,78322893094,78322945840,759.472109,4.303494,16888.328784,95.696506,4.497023,2223.693086
660,78322947335,78323003421,78322948647,78323001809,936.212668,5.213422,17021.524567,94.786578,5.500169,1818.125855
661,78323003428,78323059094,78323004948,78323057655,947.419044,5.315633,16875.841679,94.684367,5.614055,1781.243663
662,78323059100,78323114689,78323060423,78323113191,903.233904,5.074745,16895.372791,94.925255,5.346043,1870.542361
663,78323114695,78323168808,78323115849,78323167216,879.220241,5.074566,16446.797570,94.925434,5.345845,1870.611799
664,78323168814,78323224976,78323170218,78323223404,952.862140,5.298957,17029.208939,94.701043,5.595457,1787.163978
665,78323224982,78323277945,78323226374,78323276696,845.601113,4.986500,16112.207201,95.013500,5.248202,1905.414616
666,78323277952,78323330885,78323279183,78323329504,836.315830,4.934540,16111.887019,95.065460,5.190676,1926.531394
667,78323330891,78323384245,78323332278,78323383016,837.596559,4.903100,16245.402984,95.096900,5.155899,1939.525994
668,78323384251,78323438697,78323385126,78323437225,751.467555,4.310693,16681.170919,95.689307,4.504885,2219.812527
669,78323438703,78323493764,78323439855,78323492419,799.494881,4.534970,16830.055628,95.465030,4.750400,2105.086103
670,78323493771,78323549832,78323495022,78323547904,1017.859121,5.670609,16931.873559,94.329391,6.011497,1663.479081
671,78323549840,78323604973,78323551302,78323603591,910.598094,5.158435,16742.005531,94.841565,5.439002,1838.572433
672,78323604980,78323659870,78323605983,78323657958,933.331028,5.310621,16641.468330,94.689379,5.608466,1783.018868
673,78323659879,78323715254,78323661389,78323714030,875.378055,4.937246,16854.709656,95.062754,5.193670,1925.420629
674,78323715260,78323770021,78323716324,78323768352,875.057873,4.990778,16658.437985,95.009222,5.252941,1903.695573
675,78323770056,78323827526,78323771210,78323825877,897.470625,4.877327,17503.398734,95.122673,5.127408,1950.303247
676,78323827562,78323881049,78323828573,78323879729,746.344640,4.358068,16379.239132,95.641932,4.556650,2194.594595
677,78323881084,78323934710,78323882223,78323933256,830.232369,4.835341,16339.856725,95.164659,5.081026,1968.106440
678,78323934720,78323991486,78323935613,78323988612,1206.126238,6.636015,16969.334873,93.363985,7.107681,1406.928590
679,78323991514,78324046388,78323992586,78324044975,795.652695,4.528556,16774.023749,95.471444,4.743362,2108.209256
680,78324046394,78324099974,78324047323,78324098275,841.438745,4.904815,16313.921969,95.095185,5.157796,1938.812785
681,78324099984,78324156856,78324101150,78324154860,1012.416024,5.559854,17196.984396,94.440146,5.887172,1698.608476
682,78324156864,78324219863,78324157953,78324214026,2217.581715,10.993825,17953.574866,89.006175,12.351756,809.601502
683,78324219872,78324277680,78324221001,78324276136,855.846943,4.623927,17653.243990,95.376073,4.848100,2062.663674
684,78324277696,78324364938,78324278639,78324335959,9580.490916,34.297701,18352.842033,65.702299,52.201675,191.564735
685,78324364946,78324421391,78324365881,78324419829,799.494881,4.423775,17273.187753,95.576225,4.628531,2160.512615
686,78324421399,78324477084,78324422486,78324475872,736.098811,4.128580,17093.245373,95.871420,4.306372,2322.140061
687,78324477091,78324529865,78324477908,78324528767,613.148857,3.628681,16284.145027,96.371319,3.765312,2655.822454
688,78324529871,78324586615,78324530682,78324584965,787.968322,4.337022,17380.448780,95.662978,4.533648,2205.729378
689,78324586620,78324643463,78324588247,78324641866,1032.267319,5.671763,17167.847819,94.328237,6.012794,1663.120347
690,78324643470,78324699276,78324644854,78324697749,932.050299,5.216285,16936.035927,94.783715,5.503356,1817.073171
691,78324699282,78324755920,78324700796,78324754104,1066.206629,5.879445,17068.271164,94.120555,6.246717,1600.840841
692,78324755927,78324811907,78324757458,78324810392,975.274892,5.441229,16948.523032,94.558771,5.754336,1737.820092
693,78324811913,78324867970,78324813080,78324866245,925.966838,5.159035,17022.485113,94.840965,5.439669,1838.347165
694,78324867975,78324920993,78324869419,78324919418,966.629974,5.694293,16008.788360,94.305707,6.038121,1656.144419
695,78324920999,78324977237,78324922555,78324975644,1008.253656,5.599417,16998.151268,94.400583,5.931549,1685.900286
696,78324977243,78325033596,78324978675,78325032145,923.085199,5.115965,17120.140675,94.884035,5.391808,1854.665279
697,78325033603,78325089003,78325035137,78325087852,859.689129,4.846570,16878.403136,95.153430,5.093427,1963.314711
698,78325089009,78325143371,78325089872,78325141480,881.781699,5.066039,16523.961473,94.933961,5.336382,1873.928831
699,78325143381,78325199256,78325144911,78325197583,1025.543493,5.732438,16864.635303,94.267562,6.081030,1644.458320
700,78325199262,78325258265,78325200793,78325256684,996.406916,5.274308,17895.301711,94.725692,5.567981,1795.983290
701,78325258270,78325312625,78325259794,78325310699,1104.628489,6.347162,16298.873407,93.652838,6.777330,1475.507246
702,78325312631,78325371274,78325315900,78325369318,1672.951843,8.909844,17103.491202,91.090156,9.781347,1022.354067
703,78325371281,78325425693,78325372741,78325424227,936.853032,5.377490,16484.899248,94.622510,5.683098,1759.603554
704,78325425699,78325480114,78325426773,78325478580,835.035102,4.792796,16587.677725,95.207204,5.034069,1986.464724
705,78325480119,78325536555,78325481519,78325534853,993.205094,5.496492,17076.595900,94.503508,5.816177,1719.342360
706,78325536565,78325592648,78325538053,78325590988,1007.933474,5.613109,16948.843214,94.386891,5.946916,1681.543837
707,78325592657,78325648975,78325594133,78325647329,999.608737,5.543521,17032.410760,94.456479,5.868862,1703.907751
708,78325648981,78325705040,78325650633,78325703474,1030.346226,5.740381,16918.746090,94.259619,6.089968,1642.044748
709,78325705048,78325761260,78325706565,78325759666,996.086734,5.534405,17001.993454,94.465595,5.858647,1706.878817
710,78325761265,78325820108,78325762778,78325818740,922.444834,4.896079,17918.034645,95.103921,5.148136,1942.450538
711,78325820115,78325874401,78325821479,78325872496,1046.675517,6.021810,16334.733810,93.978190,6.407668,1560.630162
712,78325874407,78325929867,78325875886,78325928336,963.748334,5.427335,16793.554861,94.572665,5.738799,1742.524917
713,78325929872,78325986042,78325931277,78325984455,957.985055,5.326687,17026.647481,94.673313,5.626387,1777.339572
714,78325986048,78326041416,78325987535,78326039874,969.831795,5.470669,16758.014640,94.529331,5.787271,1727.930010
715,78326041422,78326095138,78326042593,78326093759,816.464536,4.747189,16382.440954,95.252811,4.983778,2006.509804
716,78326095144,78326148590,78326096553,78326147062,940.375036,5.495266,16172.081267,94.504734,5.814805,1719.748042
717,78326148597,78326203819,78326149848,78326202191,921.804470,5.213502,16759.295369,94.786498,5.500258,1818.096561
718,78326203826,78326259244,78326205153,78326257645,936.853032,5.279873,16807.002512,94.720127,5.574183,1793.984962
719,78326259250,78326315189,78326260739,78326313765,932.690664,5.207458,16977.979791,94.792542,5.493531,1820.322691
720,78326315229,78326370238,78326316327,78326368977,755.309741,4.288389,16857.591295,95.711611,4.480532,2231.877914
721,78326370244,78326426591,78326371423,78326425015,882.101881,4.889346,17159.202900,95.110654,5.140693,1945.263158
722,78326426597,78326481083,78326428110,78326479417,1017.859121,5.834526,16427.586640,94.165474,6.196036,1613.935200
723,78326481117,78326537489,78326482621,78326536213,890.106435,4.931526,17159.202900,95.068474,5.187341,1927.769784
724,78326537494,78326593283,78326538792,78326591939,845.921295,4.735701,17016.721834,95.264299,4.971118,2011.619985
725,78326593289,78326650207,78326594472,78326648258,1002.810559,5.502653,17221.318241,94.497347,5.823077,1717.305236
726,78326650213,78326707652,78326651501,78326706133,898.751354,4.886924,17492.192358,95.113076,5.138014,1946.277164
727,78326707658,78326767028,78326709211,78326765361,1030.986590,5.423615,17978.228893,94.576385,5.734639,1743.788820
728,78326767034,78326823337,78326768481,78326821741,974.314346,5.404685,17052.902419,94.595315,5.713481,1750.246467
729,78326823343,78326881210,78326824950,78326879606,1028.104951,5.548931,17499.876730,94.451069,5.874927,1702.148863
730,78326881215,78326938920,78326882667,78326937314,979.117078,5.299367,17496.995090,94.700633,5.595916,1787.017659
731,78326938926,78326994874,78326940655,78326993688,933.331028,5.210195,16980.221067,94.789805,5.496578,1819.313894
732,78326994884,78327051228,78326995745,78327049795,734.497900,4.071418,17305.846334,95.928582,4.244218,2356.146469
733,78327051234,78327107666,78327052520,78327106030,935.572303,5.177913,17132.947962,94.822087,5.460662,1831.279945
734,78327107672,78327163603,78327109179,78327162011,992.244547,5.540756,16915.864450,94.459244,5.865763,1704.808003
735,78327163609,78327220015,78327165007,78327218348,981.358354,5.433819,17078.837175,94.566181,5.746049,1740.326264
736,78327220022,78327278017,78327221707,78327276179,1128.001788,6.074662,17440.963210,93.925338,6.467543,1546.182231
737,78327278024,78327332300,78327279547,78327330769,977.836350,5.626796,16400.371155,94.373204,5.962282,1677.210216
738,78327332307,78327390026,78327333839,78327388518,973.353799,5.266897,17507.240920,94.733103,5.559721,1798.651316
739,78327390033,78327447098,78327391218,78327445865,774.200489,4.237273,17496.995090,95.762727,4.424763,2260.008271
740,78327447104,78327504054,78327448202,78327502468,859.368947,4.712906,17375.005683,95.287094,4.946007,2021.833085
741,78327504060,78327560138,78327505479,78327558903,849.763481,4.732694,17105.412295,95.267306,4.967805,2012.961567
742,78327560145,78327616595,78327561298,78327615226,807.499435,4.467671,17266.784109,95.532329,4.676606,2138.302934
743,78327616601,78327672888,78327617743,78327671469,819.986540,4.549896,17202.107311,95.450104,4.766780,2097.852401
744,78327672896,78327728939,78327674623,78327727614,977.195985,5.445818,16966.773415,94.554182,5.759469,1736.271298
745,78327728945,78327785144,78327730063,78327783581,858.408400,4.770548,17135.509419,95.229452,5.009530,1996.195449
746,78327785150,78327844218,78327786682,78327842752,959.906148,5.075506,17952.614319,94.924494,5.346888,1870.246831
747,78327844224,78327900618,78327845777,78327899141,970.151978,5.372912,17086.201365,94.627088,5.677985,1761.188119
748,78327900624,78327959869,78327902085,78327956710,1479.241629,7.798126,17489.951083,92.201874,8.457666,1182.359307
749,78327959876,78328016985,78327961232,78328015616,872.496416,4.771577,17412.787179,95.228423,5.010665,1995.743119
750,78328016992,78328071356,78328018201,78328070033,810.701257,4.657494,16595.682279,95.342506,4.885013,2047.077409
751,78328071363,78328128805,78328072338,78328127146,843.359838,4.585495,17548.544420,95.414505,4.805868,2080.789674
752,78328128812,78328185017,78328130313,78328183370,1007.933474,5.600925,16987.905439,94.399075,5.933242,1685.419314
753,78328185024,78328241378,78328186576,78328239719,1028.104951,5.697910,17015.441105,94.302090,6.042188,1655.029586
754,78328241388,78328297615,78328242816,78328295833,1027.784768,5.709001,16975.098152,94.290999,6.054662,1651.619938
755,78328297621,78328354827,78328299057,78328353698,821.267268,4.483795,17495.073997,95.516205,4.694277,2130.253411
756,78328354834,78328412828,78328355718,78328411164,815.824171,4.393558,17752.820645,95.606442,4.595462,2176.059655
757,78328412834,78328471278,78328413950,78328468564,1226.297714,6.553282,17486.429079,93.446718,7.012854,1425.953003
