统计序号,client发送时间(ms),client接收时间(ms),server发送时间(ms),server接收时间(ms),本地总线间隔时间(ms),占比百分比(%),服务端间隔时间(ms),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
650,29519101,29519133,29519117,29519133,16,50.000000,16,50.000000,100.000000,100.000000
651,29519133,29519164,29519133,29519148,16,51.612903,15,48.387097,106.666667,93.750000
652,29519164,29519195,29519179,29519195,15,48.387097,16,51.612903,93.750000,106.666667
653,29519195,29519226,29519195,29519211,15,48.387097,16,51.612903,93.750000,106.666667
654,29519226,29519242,29519226,29519242,0,0.000000,16,100.000000,0.000000,1.000000
655,29519242,29519273,29519257,29519273,15,48.387097,16,51.612903,93.750000,106.666667
656,29519273,29519304,29519289,29519304,16,51.612903,15,48.387097,106.666667,93.750000
657,29519304,29519335,29519304,29519335,0,0.000000,31,100.000000,0.000000,1.000000
658,29519335,29519367,29519335,29519351,16,50.000000,16,50.000000,100.000000,100.000000
659,29519367,29519382,29519367,29519382,0,0.000000,15,100.000000,0.000000,1.000000
660,29519382,29519413,29519398,29519413,16,51.612903,15,48.387097,106.666667,93.750000
661,29519413,29519445,29519413,29519429,16,50.000000,16,50.000000,100.000000,100.000000
662,29519445,29519460,29519445,29519460,0,0.000000,15,100.000000,0.000000,1.000000
663,29519460,29519491,29519476,29519491,16,51.612903,15,48.387097,106.666667,93.750000
664,29519491,29519523,29519507,29519523,16,50.000000,16,50.000000,100.000000,100.000000
665,29519523,29519538,29519523,29519538,0,0.000000,15,100.000000,0.000000,1.000000
666,29519538,29519569,29519554,29519569,16,51.612903,15,48.387097,106.666667,93.750000
667,29519569,29519601,29519585,29519601,16,50.000000,16,50.000000,100.000000,100.000000
668,29519601,29519632,29519601,29519632,0,0.000000,31,100.000000,0.000000,1.000000
669,29519632,29519663,29519632,29519647,16,51.612903,15,48.387097,106.666667,93.750000
670,29519663,29519679,29519663,29519679,0,0.000000,16,100.000000,0.000000,1.000000
671,29519679,29519710,29519694,29519710,15,48.387097,16,51.612903,93.750000,106.666667
672,29519710,29519741,29519725,29519741,15,48.387097,16,51.612903,93.750000,106.666667
673,29519741,29519772,29519757,29519772,16,51.612903,15,48.387097,106.666667,93.750000
674,29519772,29519803,29519772,29519803,0,0.000000,31,100.000000,0.000000,1.000000
675,29519803,29519819,29519803,29519819,0,0.000000,16,100.000000,0.000000,1.000000
676,29519819,29519850,29519835,29519850,16,51.612903,15,48.387097,106.666667,93.750000
677,29519850,29519881,29519866,29519881,16,51.612903,15,48.387097,106.666667,93.750000
678,29519881,29519913,29519897,29519913,16,50.000000,16,50.000000,100.000000,100.000000
679,29519913,29519944,29519928,29519944,15,48.387097,16,51.612903,93.750000,106.666667
680,29519944,29519975,29519944,29519959,16,51.612903,15,48.387097,106.666667,93.750000
681,29519975,29520006,29519991,29520006,16,51.612903,15,48.387097,106.666667,93.750000
682,29520006,29520037,29520006,29520037,0,0.000000,31,100.000000,0.000000,1.000000
683,29520037,29520069,29520037,29520053,16,50.000000,16,50.000000,100.000000,100.000000
684,29520069,29520084,29520069,29520084,0,0.000000,15,100.000000,0.000000,1.000000
685,29520084,29520115,29520100,29520115,16,51.612903,15,48.387097,106.666667,93.750000
686,29520115,29520147,29520115,29520131,16,50.000000,16,50.000000,100.000000,100.000000
687,29520147,29520162,29520147,29520162,0,0.000000,15,100.000000,0.000000,1.000000
688,29520162,29520193,29520178,29520193,16,51.612903,15,48.387097,106.666667,93.750000
689,29520193,29520225,29520193,29520209,16,50.000000,16,50.000000,100.000000,100.000000
690,29520225,29520240,29520225,29520240,0,0.000000,15,100.000000,0.000000,1.000000
691,29520240,29520271,29520256,29520271,16,51.612903,15,48.387097,106.666667,93.750000
692,29520271,29520303,29520287,29520303,16,50.000000,16,50.000000,100.000000,100.000000
693,29520303,29520334,29520318,29520334,15,48.387097,16,51.612903,93.750000,106.666667
694,29520334,29520365,29520349,29520365,15,48.387097,16,51.612903,93.750000,106.666667
695,29520365,29520396,29520365,29520381,15,48.387097,16,51.612903,93.750000,106.666667
696,29520396,29520412,29520396,29520412,0,0.000000,16,100.000000,0.000000,1.000000
697,29520412,29520443,29520427,29520443,15,48.387097,16,51.612903,93.750000,106.666667
698,29520443,29520474,29520443,29520459,15,48.387097,16,51.612903,93.750000,106.666667
699,29520474,29520505,29520490,29520505,16,51.612903,15,48.387097,106.666667,93.750000
700,29520505,29520537,29520505,29520537,0,0.000000,32,100.000000,0.000000,1.000000
701,29520537,29520568,29520537,29520552,16,51.612903,15,48.387097,106.666667,93.750000
702,29520568,29520583,29520568,29520583,0,0.000000,15,100.000000,0.000000,1.000000
703,29520583,29520615,29520599,29520615,16,50.000000,16,50.000000,100.000000,100.000000
704,29520615,29520630,29520615,29520630,0,0.000000,15,100.000000,0.000000,1.000000
705,29520630,29520661,29520646,29520661,16,51.612903,15,48.387097,106.666667,93.750000
706,29520661,29520693,29520677,29520693,16,50.000000,16,50.000000,100.000000,100.000000
707,29520693,29520724,29520693,29520708,16,51.612903,15,48.387097,106.666667,93.750000
708,29520724,29520755,29520739,29520755,15,48.387097,16,51.612903,93.750000,106.666667
709,29520755,29520786,29520755,29520786,0,0.000000,31,100.000000,0.000000,1.000000
710,29520786,29520817,29520786,29520802,15,48.387097,16,51.612903,93.750000,106.666667
711,29520817,29520833,29520817,29520833,0,0.000000,16,100.000000,0.000000,1.000000
712,29520833,29520864,29520849,29520864,16,51.612903,15,48.387097,106.666667,93.750000
713,29520864,29520895,29520864,29520895,0,0.000000,31,100.000000,0.000000,1.000000
714,29520895,29520911,29520895,29520911,0,0.000000,16,100.000000,0.000000,1.000000
715,29520911,29520942,29520927,29520942,16,51.612903,15,48.387097,106.666667,93.750000
716,29520942,29520973,29520958,29520973,16,51.612903,15,48.387097,106.666667,93.750000
717,29520973,29520989,29520973,29520989,0,0.000000,16,100.000000,0.000000,1.000000
718,29520989,29521020,29521005,29521020,16,51.612903,15,48.387097,106.666667,93.750000
719,29521020,29521052,29521036,29521052,16,50.000000,16,50.000000,100.000000,100.000000
720,29521052,29521083,29521052,29521083,0,0.000000,31,100.000000,0.000000,1.000000
721,29521083,29521098,29521083,29521098,0,0.000000,15,100.000000,0.000000,1.000000
722,29521098,29521130,29521114,29521130,16,50.000000,16,50.000000,100.000000,100.000000
723,29521130,29521161,29521130,29521161,0,0.000000,31,100.000000,0.000000,1.000000
724,29521161,29521192,29521161,29521176,16,51.612903,15,48.387097,106.666667,93.750000
725,29521192,29521223,29521192,29521208,15,48.387097,16,51.612903,93.750000,106.666667
726,29521223,29521239,29521223,29521239,0,0.000000,16,100.000000,0.000000,1.000000
727,29521239,29521270,29521239,29521254,16,51.612903,15,48.387097,106.666667,93.750000
728,29521270,29521301,29521270,29521286,15,48.387097,16,51.612903,93.750000,106.666667
729,29521301,29521317,29521301,29521317,0,0.000000,16,100.000000,0.000000,1.000000
730,29521317,29521348,29521317,29521332,16,51.612903,15,48.387097,106.666667,93.750000
731,29521348,29521379,29521348,29521364,15,48.387097,16,51.612903,93.750000,106.666667
732,29521379,29521395,29521379,29521395,0,0.000000,16,100.000000,0.000000,1.000000
733,29521395,29521426,29521410,29521426,15,48.387097,16,51.612903,93.750000,106.666667
734,29521426,29521457,29521426,29521442,15,48.387097,16,51.612903,93.750000,106.666667
735,29521457,29521473,29521457,29521473,0,0.000000,16,100.000000,0.000000,1.000000
736,29521473,29521504,29521488,29521504,15,48.387097,16,51.612903,93.750000,106.666667
737,29521504,29521535,29521504,29521535,0,0.000000,31,100.000000,0.000000,1.000000
738,29521535,29521551,29521535,29521551,0,0.000000,16,100.000000,0.000000,1.000000
739,29521551,29521582,29521566,29521582,15,48.387097,16,51.612903,93.750000,106.666667
740,29521582,29521613,29521598,29521613,16,51.612903,15,48.387097,106.666667,93.750000
741,29521613,29521644,29521613,29521629,15,48.387097,16,51.612903,93.750000,106.666667
742,29521644,29521676,29521660,29521676,16,50.000000,16,50.000000,100.000000,100.000000
743,29521676,29521707,29521676,29521707,0,0.000000,31,100.000000,0.000000,1.000000
744,29521707,29521738,29521707,29521722,16,51.612903,15,48.387097,106.666667,93.750000
745,29521738,29521769,29521754,29521769,16,51.612903,15,48.387097,106.666667,93.750000
746,29521769,29521800,29521769,29521785,15,48.387097,16,51.612903,93.750000,106.666667
747,29521800,29521832,29521800,29521816,16,50.000000,16,50.000000,100.000000,100.000000
748,29521832,29521863,29521832,29521847,16,51.612903,15,48.387097,106.666667,93.750000
749,29521863,29521878,29521863,29521878,0,0.000000,15,100.000000,0.000000,1.000000
750,29521878,29521910,29521894,29521910,16,50.000000,16,50.000000,100.000000,100.000000
751,29521910,29521941,29521910,29521941,0,0.000000,31,100.000000,0.000000,1.000000
752,29521941,29521972,29521941,29521956,16,51.612903,15,48.387097,106.666667,93.750000
753,29521972,29522003,29521972,29521988,15,48.387097,16,51.612903,93.750000,106.666667
754,29522003,29522019,29522003,29522019,0,0.000000,16,100.000000,0.000000,1.000000
755,29522019,29522050,29522019,29522034,16,51.612903,15,48.387097,106.666667,93.750000
756,29522050,29522081,29522050,29522066,15,48.387097,16,51.612903,93.750000,106.666667
757,29522081,29522097,29522081,29522097,0,0.000000,16,100.000000,0.000000,1.000000
758,29522097,29522128,29522112,29522128,15,48.387097,16,51.612903,93.750000,106.666667
759,29522128,29522159,29522128,29522144,15,48.387097,16,51.612903,93.750000,106.666667
760,29522159,29522175,29522159,29522175,0,0.000000,16,100.000000,0.000000,1.000000
761,29522175,29522206,29522190,29522206,15,48.387097,16,51.612903,93.750000,106.666667
762,29522206,29522237,29522206,29522222,15,48.387097,16,51.612903,93.750000,106.666667
763,29522237,29522253,29522237,29522253,0,0.000000,16,100.000000,0.000000,1.000000
764,29522253,29522284,29522268,29522284,15,48.387097,16,51.612903,93.750000,106.666667
765,29522284,29522315,29522284,29522315,0,0.000000,31,100.000000,0.000000,1.000000
766,29522315,29522331,29522315,29522331,0,0.000000,16,100.000000,0.000000,1.000000
767,29522331,29522362,29522346,29522362,15,48.387097,16,51.612903,93.750000,106.666667
768,29522362,29522393,29522378,29522393,16,51.612903,15,48.387097,106.666667,93.750000
769,29522393,29522424,29522393,29522409,15,48.387097,16,51.612903,93.750000,106.666667
770,29522424,29522456,29522440,29522456,16,50.000000,16,50.000000,100.000000,100.000000
771,29522456,29522487,29522456,29522487,0,0.000000,31,100.000000,0.000000,1.000000
772,29522487,29522518,29522487,29522502,16,51.612903,15,48.387097,106.666667,93.750000
773,29522518,29522549,29522534,29522549,16,51.612903,15,48.387097,106.666667,93.750000
774,29522549,29522580,29522549,29522565,15,48.387097,16,51.612903,93.750000,106.666667
775,29522580,29522612,29522580,29522596,16,50.000000,16,50.000000,100.000000,100.000000
776,29522612,29522627,29522612,29522627,0,0.000000,15,100.000000,0.000000,1.000000
777,29522627,29522658,29522627,29522658,0,0.000000,31,100.000000,0.000000,1.000000
778,29522658,29522690,29522658,29522674,16,50.000000,16,50.000000,100.000000,100.000000
779,29522690,29522705,29522690,29522705,0,0.000000,15,100.000000,0.000000,1.000000
780,29522705,29522736,29522721,29522736,16,51.612903,15,48.387097,106.666667,93.750000
781,29522736,29522768,29522736,29522752,16,50.000000,16,50.000000,100.000000,100.000000
782,29522768,29522799,29522768,29522783,16,51.612903,15,48.387097,106.666667,93.750000
783,29522799,29522830,29522799,29522830,0,0.000000,31,100.000000,0.000000,1.000000
784,29522830,29522861,29522830,29522846,15,48.387097,16,51.612903,93.750000,106.666667
785,29522861,29522892,29522861,29522877,15,48.387097,16,51.612903,93.750000,106.666667
786,29522892,29522908,29522892,29522908,0,0.000000,16,100.000000,0.000000,1.000000
787,29522908,29522939,29522908,29522924,15,48.387097,16,51.612903,93.750000,106.666667
788,29522939,29522970,29522939,29522955,15,48.387097,16,51.612903,93.750000,106.666667
789,29522970,29522986,29522970,29522986,0,0.000000,16,100.000000,0.000000,1.000000
790,29522986,29523017,29523002,29523017,16,51.612903,15,48.387097,106.666667,93.750000
791,29523017,29523048,29523017,29523033,15,48.387097,16,51.612903,93.750000,106.666667
792,29523048,29523080,29523048,29523080,0,0.000000,32,100.000000,0.000000,1.000000
793,29523080,29523111,29523080,29523095,16,51.612903,15,48.387097,106.666667,93.750000
794,29523111,29523142,29523111,29523126,16,51.612903,15,48.387097,106.666667,93.750000
795,29523142,29523158,29523142,29523158,0,0.000000,16,100.000000,0.000000,1.000000
796,29523158,29523189,29523158,29523189,0,0.000000,31,100.000000,0.000000,1.000000
797,29523189,29523220,29523189,29523204,16,51.612903,15,48.387097,106.666667,93.750000
798,29523220,29523236,29523220,29523236,0,0.000000,16,100.000000,0.000000,1.000000
799,29523236,29523267,29523236,29523267,0,0.000000,31,100.000000,0.000000,1.000000
800,29523267,29523282,29523267,29523282,0,0.000000,15,100.000000,0.000000,1.000000
801,29523282,29523314,29523298,29523314,16,50.000000,16,50.000000,100.000000,100.000000
802,29523314,29523345,29523329,29523345,15,48.387097,16,51.612903,93.750000,106.666667
803,29523345,29523360,29523345,29523360,0,0.000000,15,100.000000,0.000000,1.000000
804,29523360,29523392,29523376,29523392,16,50.000000,16,50.000000,100.000000,100.000000
805,29523392,29523423,29523407,29523423,15,48.387097,16,51.612903,93.750000,106.666667
806,29523423,29523438,29523423,29523438,0,0.000000,15,100.000000,0.000000,1.000000
807,29523438,29523470,29523454,29523470,16,50.000000,16,50.000000,100.000000,100.000000
808,29523470,29523501,29523485,29523501,15,48.387097,16,51.612903,93.750000,106.666667
809,29523501,29523532,29523501,29523516,16,51.612903,15,48.387097,106.666667,93.750000
810,29523532,29523563,29523532,29523548,15,48.387097,16,51.612903,93.750000,106.666667
811,29523563,29523579,29523563,29523579,0,0.000000,16,100.000000,0.000000,1.000000
812,29523579,29523610,29523594,29523610,15,48.387097,16,51.612903,93.750000,106.666667
813,29523610,29523641,29523610,29523626,15,48.387097,16,51.612903,93.750000,106.666667
814,29523641,29523672,29523641,29523657,15,48.387097,16,51.612903,93.750000,106.666667
815,29523672,29523704,29523672,29523688,16,50.000000,16,50.000000,100.000000,100.000000
816,29523704,29523719,29523704,29523719,0,0.000000,15,100.000000,0.000000,1.000000
817,29523719,29523750,29523735,29523750,16,51.612903,15,48.387097,106.666667,93.750000
818,29523750,29523782,29523750,29523766,16,50.000000,16,50.000000,100.000000,100.000000
819,29523782,29523813,29523782,29523797,16,51.612903,15,48.387097,106.666667,93.750000
820,29523813,29523828,29523813,29523828,0,0.000000,15,100.000000,0.000000,1.000000
821,29523828,29523860,29523828,29523844,16,50.000000,16,50.000000,100.000000,100.000000
822,29523860,29523891,29523860,29523875,16,51.612903,15,48.387097,106.666667,93.750000
823,29523891,29523906,29523891,29523906,0,0.000000,15,100.000000,0.000000,1.000000
824,29523906,29523938,29523906,29523938,0,0.000000,32,100.000000,0.000000,1.000000
825,29523938,29523969,29523938,29523953,16,51.612903,15,48.387097,106.666667,93.750000
826,29523969,29523984,29523969,29523984,0,0.000000,15,100.000000,0.000000,1.000000
827,29523984,29524016,29524000,29524016,16,50.000000,16,50.000000,100.000000,100.000000
828,29524016,29524047,29524016,29524031,16,51.612903,15,48.387097,106.666667,93.750000
829,29524047,29524062,29524047,29524062,0,0.000000,15,100.000000,0.000000,1.000000
830,29524062,29524094,29524078,29524094,16,50.000000,16,50.000000,100.000000,100.000000
831,29524094,29524125,29524094,29524125,0,0.000000,31,100.000000,0.000000,1.000000
832,29524125,29524156,29524140,29524156,15,48.387097,16,51.612903,93.750000,106.666667
833,29524156,29524187,29524172,29524187,16,51.612903,15,48.387097,106.666667,93.750000
834,29524187,29524203,29524187,29524203,0,0.000000,16,100.000000,0.000000,1.000000
835,29524203,29524234,29524218,29524234,15,48.387097,16,51.612903,93.750000,106.666667
836,29524234,29524265,29524250,29524265,16,51.612903,15,48.387097,106.666667,93.750000
837,29524265,29524296,29524265,29524296,0,0.000000,31,100.000000,0.000000,1.000000
838,29524296,29524312,29524296,29524312,0,0.000000,16,100.000000,0.000000,1.000000
839,29524312,29524343,29524328,29524343,16,51.612903,15,48.387097,106.666667,93.750000
840,29524343,29524374,29524359,29524374,16,51.612903,15,48.387097,106.666667,93.750000
841,29524374,29524406,29524374,29524390,16,50.000000,16,50.000000,100.000000,100.000000
842,29524406,29524437,29524406,29524421,16,51.612903,15,48.387097,106.666667,93.750000
843,29524437,29524452,29524437,29524452,0,0.000000,15,100.000000,0.000000,1.000000
844,29524452,29524484,29524468,29524484,16,50.000000,16,50.000000,100.000000,100.000000
845,29524484,29524515,29524484,29524499,16,51.612903,15,48.387097,106.666667,93.750000
846,29524515,29524546,29524515,29524530,16,51.612903,15,48.387097,106.666667,93.750000
847,29524546,29524562,29524546,29524562,0,0.000000,16,100.000000,0.000000,1.000000
848,29524562,29524593,29524577,29524593,15,48.387097,16,51.612903,93.750000,106.666667
849,29524593,29524624,29524608,29524624,15,48.387097,16,51.612903,93.750000,106.666667
850,29524624,29524655,29524640,29524655,16,51.612903,15,48.387097,106.666667,93.750000
851,29524655,29524686,29524655,29524671,15,48.387097,16,51.612903,93.750000,106.666667
852,29524686,29524702,29524686,29524702,0,0.000000,16,100.000000,0.000000,1.000000
853,29524702,29524733,29524718,29524733,16,51.612903,15,48.387097,106.666667,93.750000
854,29524733,29524764,29524749,29524764,16,51.612903,15,48.387097,106.666667,93.750000
855,29524764,29524796,29524764,29524780,16,50.000000,16,50.000000,100.000000,100.000000
856,29524796,29524827,29524796,29524811,16,51.612903,15,48.387097,106.666667,93.750000
857,29524827,29524842,29524827,29524842,0,0.000000,15,100.000000,0.000000,1.000000
858,29524842,29524874,29524858,29524874,16,50.000000,16,50.000000,100.000000,100.000000
859,29524874,29524905,29524889,29524905,15,48.387097,16,51.612903,93.750000,106.666667
860,29524905,29524936,29524920,29524936,15,48.387097,16,51.612903,93.750000,106.666667
861,29524936,29524952,29524936,29524952,0,0.000000,16,100.000000,0.000000,1.000000
862,29524952,29524983,29524967,29524983,15,48.387097,16,51.612903,93.750000,106.666667
863,29524983,29525014,29524998,29525014,15,48.387097,16,51.612903,93.750000,106.666667
864,29525014,29525045,29525014,29525045,0,0.000000,31,100.000000,0.000000,1.000000
865,29525045,29525076,29525045,29525061,15,48.387097,16,51.612903,93.750000,106.666667
866,29525076,29525092,29525076,29525092,0,0.000000,16,100.000000,0.000000,1.000000
867,29525092,29525123,29525108,29525123,16,51.612903,15,48.387097,106.666667,93.750000
868,29525123,29525154,29525139,29525154,16,51.612903,15,48.387097,106.666667,93.750000
869,29525154,29525186,29525170,29525186,16,50.000000,16,50.000000,100.000000,100.000000
870,29525186,29525217,29525201,29525217,15,48.387097,16,51.612903,93.750000,106.666667
871,29525217,29525248,29525232,29525248,15,48.387097,16,51.612903,93.750000,106.666667
872,29525248,29525279,29525248,29525264,15,48.387097,16,51.612903,93.750000,106.666667
873,29525279,29525295,29525279,29525295,0,0.000000,16,100.000000,0.000000,1.000000
874,29525295,29525326,29525310,29525326,15,48.387097,16,51.612903,93.750000,106.666667
875,29525326,29525357,29525342,29525357,16,51.612903,15,48.387097,106.666667,93.750000
876,29525357,29525373,29525357,29525373,0,0.000000,16,100.000000,0.000000,1.000000
877,29525373,29525404,29525388,29525404,15,48.387097,16,51.612903,93.750000,106.666667
878,29525404,29525435,29525420,29525435,16,51.612903,15,48.387097,106.666667,93.750000
879,29525435,29525466,29525435,29525451,15,48.387097,16,51.612903,93.750000,106.666667
880,29525466,29525482,29525466,29525482,0,0.000000,16,100.000000,0.000000,1.000000
881,29525482,29525513,29525498,29525513,16,51.612903,15,48.387097,106.666667,93.750000
882,29525513,29525544,29525529,29525544,16,51.612903,15,48.387097,106.666667,93.750000
883,29525544,29525576,29525544,29525560,16,50.000000,16,50.000000,100.000000,100.000000
884,29525576,29525607,29525576,29525591,16,51.612903,15,48.387097,106.666667,93.750000
885,29525607,29525622,29525607,29525622,0,0.000000,15,100.000000,0.000000,1.000000
886,29525622,29525654,29525622,29525638,16,50.000000,16,50.000000,100.000000,100.000000
887,29525654,29525685,29525654,29525669,16,51.612903,15,48.387097,106.666667,93.750000
888,29525685,29525716,29525685,29525700,16,51.612903,15,48.387097,106.666667,93.750000
889,29525716,29525732,29525716,29525732,0,0.000000,16,100.000000,0.000000,1.000000
890,29525732,29525763,29525747,29525763,15,48.387097,16,51.612903,93.750000,106.666667
891,29525763,29525794,29525778,29525794,15,48.387097,16,51.612903,93.750000,106.666667
892,29525794,29525825,29525794,29525810,15,48.387097,16,51.612903,93.750000,106.666667
893,29525825,29525856,29525825,29525841,15,48.387097,16,51.612903,93.750000,106.666667
894,29525856,29525872,29525856,29525872,0,0.000000,16,100.000000,0.000000,1.000000
895,29525872,29525903,29525888,29525903,16,51.612903,15,48.387097,106.666667,93.750000
896,29525903,29525934,29525903,29525919,15,48.387097,16,51.612903,93.750000,106.666667
897,29525934,29525966,29525934,29525950,16,50.000000,16,50.000000,100.000000,100.000000
898,29525966,29525997,29525966,29525981,16,51.612903,15,48.387097,106.666667,93.750000
899,29525997,29526012,29525997,29526012,0,0.000000,15,100.000000,0.000000,1.000000
900,29526012,29526044,29526028,29526044,16,50.000000,16,50.000000,100.000000,100.000000
901,29526044,29526075,29526059,29526075,15,48.387097,16,51.612903,93.750000,106.666667
902,29526075,29526106,29526090,29526106,15,48.387097,16,51.612903,93.750000,106.666667
903,29526106,29526137,29526122,29526137,16,51.612903,15,48.387097,106.666667,93.750000
904,29526137,29526168,29526137,29526153,15,48.387097,16,51.612903,93.750000,106.666667
905,29526168,29526200,29526184,29526200,16,50.000000,16,50.000000,100.000000,100.000000
906,29526200,29526231,29526200,29526215,16,51.612903,15,48.387097,106.666667,93.750000
907,29526231,29526262,29526231,29526246,16,51.612903,15,48.387097,106.666667,93.750000
908,29526262,29526293,29526262,29526293,0,0.000000,31,100.000000,0.000000,1.000000
909,29526293,29526324,29526293,29526309,15,48.387097,16,51.612903,93.750000,106.666667
910,29526324,29526356,29526324,29526340,16,50.000000,16,50.000000,100.000000,100.000000
911,29526356,29526371,29526356,29526371,0,0.000000,15,100.000000,0.000000,1.000000
912,29526371,29526402,29526371,29526387,15,48.387097,16,51.612903,93.750000,106.666667
913,29526402,29526434,29526402,29526418,16,50.000000,16,50.000000,100.000000,100.000000
914,29526434,29526449,29526434,29526449,0,0.000000,15,100.000000,0.000000,1.000000
915,29526449,29526480,29526465,29526480,16,51.612903,15,48.387097,106.666667,93.750000
916,29526480,29526512,29526480,29526496,16,50.000000,16,50.000000,100.000000,100.000000
917,29526512,29526543,29526512,29526527,16,51.612903,15,48.387097,106.666667,93.750000
918,29526543,29526574,29526543,29526574,0,0.000000,31,100.000000,0.000000,1.000000
919,29526574,29526605,29526574,29526590,15,48.387097,16,51.612903,93.750000,106.666667
920,29526605,29526636,29526605,29526621,15,48.387097,16,51.612903,93.750000,106.666667
921,29526636,29526652,29526636,29526652,0,0.000000,16,100.000000,0.000000,1.000000
922,29526652,29526683,29526652,29526668,15,48.387097,16,51.612903,93.750000,106.666667
923,29526683,29526714,29526683,29526699,15,48.387097,16,51.612903,93.750000,106.666667
924,29526714,29526730,29526714,29526730,0,0.000000,16,100.000000,0.000000,1.000000
925,29526730,29526761,29526746,29526761,16,51.612903,15,48.387097,106.666667,93.750000
926,29526761,29526792,29526761,29526777,15,48.387097,16,51.612903,93.750000,106.666667
927,29526792,29526824,29526792,29526808,16,50.000000,16,50.000000,100.000000,100.000000
928,29526824,29526855,29526824,29526839,16,51.612903,15,48.387097,106.666667,93.750000
929,29526855,29526886,29526855,29526870,16,51.612903,15,48.387097,106.666667,93.750000
930,29526886,29526902,29526886,29526902,0,0.000000,16,100.000000,0.000000,1.000000
931,29526902,29526933,29526917,29526933,15,48.387097,16,51.612903,93.750000,106.666667
932,29526933,29526964,29526933,29526948,16,51.612903,15,48.387097,106.666667,93.750000
933,29526964,29526980,29526964,29526980,0,0.000000,16,100.000000,0.000000,1.000000
934,29526980,29527011,29526995,29527011,15,48.387097,16,51.612903,93.750000,106.666667
935,29527011,29527042,29527011,29527026,16,51.612903,15,48.387097,106.666667,93.750000
936,29527042,29527073,29527042,29527058,15,48.387097,16,51.612903,93.750000,106.666667
937,29527073,29527104,29527073,29527089,15,48.387097,16,51.612903,93.750000,106.666667
938,29527104,29527136,29527104,29527120,16,50.000000,16,50.000000,100.000000,100.000000
939,29527136,29527167,29527136,29527151,16,51.612903,15,48.387097,106.666667,93.750000
940,29527167,29527182,29527167,29527182,0,0.000000,15,100.000000,0.000000,1.000000
941,29527182,29527214,29527198,29527214,16,50.000000,16,50.000000,100.000000,100.000000
942,29527214,29527245,29527214,29527245,0,0.000000,31,100.000000,0.000000,1.000000
943,29527245,29527276,29527245,29527260,16,51.612903,15,48.387097,106.666667,93.750000
944,29527276,29527292,29527276,29527292,0,0.000000,16,100.000000,0.000000,1.000000
945,29527292,29527323,29527307,29527323,15,48.387097,16,51.612903,93.750000,106.666667
946,29527323,29527354,29527323,29527338,16,51.612903,15,48.387097,106.666667,93.750000
947,29527354,29527385,29527354,29527370,15,48.387097,16,51.612903,93.750000,106.666667
948,29527385,29527416,29527385,29527401,15,48.387097,16,51.612903,93.750000,106.666667
949,29527416,29527432,29527416,29527432,0,0.000000,16,100.000000,0.000000,1.000000
950,29527432,29527463,29527448,29527463,16,51.612903,15,48.387097,106.666667,93.750000
951,29527463,29527494,29527479,29527494,16,51.612903,15,48.387097,106.666667,93.750000
952,29527494,29527526,29527494,29527510,16,50.000000,16,50.000000,100.000000,100.000000
953,29527526,29527557,29527526,29527541,16,51.612903,15,48.387097,106.666667,93.750000
954,29527557,29527572,29527557,29527572,0,0.000000,15,100.000000,0.000000,1.000000
955,29527572,29527604,29527588,29527604,16,50.000000,16,50.000000,100.000000,100.000000
956,29527604,29527635,29527619,29527635,15,48.387097,16,51.612903,93.750000,106.666667
957,29527635,29527666,29527650,29527650,31,100.000000,0,0.000000,1.000000,0.000000
958,29527666,29527682,29527666,29527682,0,0.000000,16,100.000000,0.000000,1.000000
959,29527682,29527713,29527697,29527713,15,48.387097,16,51.612903,93.750000,106.666667
960,29527713,29527744,29527728,29527744,15,48.387097,16,51.612903,93.750000,106.666667
961,29527744,29527775,29527760,29527775,16,51.612903,15,48.387097,106.666667,93.750000
962,29527775,29527806,29527791,29527806,16,51.612903,15,48.387097,106.666667,93.750000
963,29527806,29527822,29527806,29527822,0,0.000000,16,100.000000,0.000000,1.000000
964,29527822,29527853,29527838,29527853,16,51.612903,15,48.387097,106.666667,93.750000
965,29527853,29527884,29527869,29527884,16,51.612903,15,48.387097,106.666667,93.750000
966,29527884,29527916,29527884,29527900,16,50.000000,16,50.000000,100.000000,100.000000
967,29527916,29527947,29527916,29527931,16,51.612903,15,48.387097,106.666667,93.750000
968,29527947,29527962,29527947,29527962,0,0.000000,15,100.000000,0.000000,1.000000
969,29527962,29527994,29527978,29527994,16,50.000000,16,50.000000,100.000000,100.000000
970,29527994,29528025,29528009,29528025,15,48.387097,16,51.612903,93.750000,106.666667
971,29528025,29528056,29528040,29528056,15,48.387097,16,51.612903,93.750000,106.666667
972,29528056,29528087,29528072,29528087,16,51.612903,15,48.387097,106.666667,93.750000
973,29528087,29528103,29528087,29528103,0,0.000000,16,100.000000,0.000000,1.000000
974,29528103,29528134,29528118,29528134,15,48.387097,16,51.612903,93.750000,106.666667
975,29528134,29528165,29528150,29528165,16,51.612903,15,48.387097,106.666667,93.750000
976,29528165,29528196,29528165,29528181,15,48.387097,16,51.612903,93.750000,106.666667
977,29528196,29528212,29528196,29528212,0,0.000000,16,100.000000,0.000000,1.000000
978,29528212,29528243,29528228,29528243,16,51.612903,15,48.387097,106.666667,93.750000
979,29528243,29528274,29528243,29528259,15,48.387097,16,51.612903,93.750000,106.666667
