12:42:22.354713 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[59] messages , send[59] 
12:42:22.354713 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[59] messages , send[59] 
12:43:23.472531 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[60] messages , send[60] 
12:43:23.472531 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[60] messages , send[60] 
12:44:24.546921 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[61] messages , send[61] 
12:44:24.546921 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[61] messages , send[61] 
12:45:25.615389 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[62] messages , send[62] 
12:45:25.615389 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[62] messages , send[62] 
12:46:26.765495 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[64] messages , send[64] 
12:46:26.765495 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[64] messages , send[64] 
12:47:27.829158 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[65] messages , send[65] 
12:47:27.829158 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[65] messages , send[65] 
12:48:28.881683 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[66] messages , send[66] 
12:48:28.881683 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[66] messages , send[66] 
12:49:29.065408 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[67] messages , send[67] 
12:49:29.065408 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[67] messages , send[67] 
12:50:30.213579 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[68] messages , send[68] 
12:50:30.213579 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[68] messages , send[68] 
12:51:31.263796 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[69] messages , send[69] 
12:51:31.263796 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[69] messages , send[69] 
12:52:32.331839 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[70] messages , send[70] 
12:52:32.331839 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[70] messages , send[70] 
12:53:33.607301 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[71] messages , send[71] 
12:53:33.607301 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[71] messages , send[71] 
12:54:34.670382 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[72] messages , send[72] 
12:54:34.670382 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[72] messages , send[72] 
12:55:35.766957 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[73] messages , send[73] 
12:55:35.766957 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[73] messages , send[73] 
12:56:36.854649 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[74] messages , send[74] 
12:56:36.854649 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[74] messages , send[74] 
12:57:37.017911 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[75] messages , send[75] 
12:57:37.017911 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[75] messages , send[75] 
12:58:38.133138 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[76] messages , send[76] 
12:58:38.133138 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[76] messages , send[76] 
12:59:39.194026 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[77] messages , send[77] 
12:59:39.194026 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[77] messages , send[77] 
13:00:40.292229 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[78] messages , send[78] 
13:00:40.292229 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[78] messages , send[78] 
13:01:41.415293 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[79] messages , send[79] 
13:01:41.415293 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[79] messages , send[79] 
13:02:42.492264 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[80] messages , send[80] 
13:02:42.492264 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[80] messages , send[80] 
13:03:43.552437 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[81] messages , send[81] 
13:03:43.552437 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[81] messages , send[81] 
13:04:44.750365 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[82] messages , send[82] 
13:04:44.750365 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[82] messages , send[82] 
