统计序号,client发送时间(count),client接收时间(count),server发送时间(count),server接收时间(count),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
508,75267728176,75268040451,75267837356,75267908435,77226.658880,77.238332,22758.228522,22.761668,339.335106,29.469394
509,75268040471,75268196754,75268065435,75268141484,25689.496296,51.338917,24349.533911,48.661083,105.503031,94.784007
510,75268196774,75268509046,75268296606,75268379117,73565.375756,73.577202,26418.551099,26.422798,278.461054,35.911665
511,75268509065,75268665011,75268533948,75268612290,24847.417186,49.763380,25083.711629,50.236620,99.057977,100.950982
512,75268665102,75268977465,75268768205,75268879339,64429.938058,64.421522,35583.125375,35.578478,181.068800,55.227626
513,75268977484,75269289597,75269036901,75269137739,67646.488146,67.691830,32286.529744,32.308170,209.519229,47.728316
514,75269289606,75269445763,75269292580,75269368484,25695.579757,51.392509,24303.107496,48.607491,105.729606,94.580888
515,75269445781,75269601926,75269524103,75269597837,26386.532882,52.778507,23608.312185,47.221493,111.767977,89.471066
516,75269601938,75269914748,75269751958,75269824393,76963.789318,76.843771,23192.395545,23.156229,331.849244,30.134165
517,75269914770,75270070674,75269980030,75270059779,24383.473221,48.847368,25534.207943,51.152632,95.493360,104.719322
518,75270070694,75270383029,75270217416,75270289085,77056.962329,77.053804,22947.136002,22.946196,335.802090,29.779445
519,75270383049,75270539204,75270445422,75270517099,27048.349429,54.098812,22949.697460,45.901188,117.859285,84.846942
520,75270539222,75270851758,75270673443,75270744166,77424.211279,77.371247,22644.243669,22.628753,341.915643,29.246980
521,75270851782,75271007687,75270901558,75270972978,27050.590704,54.190052,22867.410642,45.809948,118.293195,84.535716
522,75271007712,75271320046,75271129588,75271199837,77511.300830,77.508372,22492.477320,22.491628,344.609888,29.018320
523,75271320068,75271476225,75271357386,75271431184,26369.883409,52.741152,23628.803844,47.258848,111.600585,89.605265
524,75271476244,75271788477,75271588717,75271659745,77229.540519,77.251604,22741.899231,22.748396,339.591429,29.447151
525,75271788497,75271944720,75271816613,75271889193,26780.997316,53.540772,23238.821960,46.459228,115.242491,86.773549
526,75271944741,75272256904,75272044585,75272116992,76765.596554,76.804746,23183.430445,23.195254,331.122682,30.200287
527,75272256928,75272414594,75272272601,75272343142,27895.871635,55.259219,22585.970514,44.740781,123.509732,80.965280
528,75272414614,75272725262,75272500573,75272578468,74523.360811,74.924995,24940.590198,25.075005,298.803518,33.466808
529,75272725271,75272882197,75272734558,75272806490,27213.563429,54.161834,23031.343913,45.838166,118.158817,84.631856
530,75272882219,75273037805,75272962738,75273033048,27303.854801,54.809559,22512.008432,45.190441,121.285735,82.449927
531,75273037820,75273350055,75273187682,75273258366,77340.323550,77.361923,22631.756564,22.638077,341.733631,29.262557
532,75273350068,75273506312,75273415772,75273490138,26215.875785,52.403932,23810.667317,47.596068,110.101390,90.825374
533,75273506327,75273818779,75273646713,75273717081,77510.980648,77.478781,22530.578998,22.521219,344.025693,29.067596
534,75273818798,75273974754,75273874864,75273948476,26365.080676,52.799508,23569.249960,47.200492,111.862196,89.395706
535,75273974773,75274287512,75274102977,75274172063,78013.346474,77.909375,22120.105455,22.090625,352.680717,28.354258
536,75274287533,75274443563,75274327689,75274400997,26486.109537,53.016728,23471.914581,46.983272,112.841709,88.619714
537,75274443578,75274755420,75274555534,75274627893,76678.186821,76.796262,23168.061700,23.203738,330.965049,30.214671
538,75274755429,75274911637,75274783534,75274853125,27733.219092,55.449785,22281.797451,44.550215,124.465807,80.343351
539,75274911645,75275224520,75275008381,75275085319,75542.820843,75.409349,24634.175861,24.590651,306.658608,32.609553
540,75275224541,75275380435,75275239713,75275312270,26683.021572,53.457478,23231.457770,46.542522,114.857285,87.064569
541,75275380447,75275692524,75275467563,75275538653,77159.740806,77.220365,22761.750526,22.779635,338.988606,29.499517
542,75275692533,75276005248,75275848856,75275922415,76573.487251,76.477304,23552.280305,23.522696,325.121331,30.757748
543,75276005262,75276160967,75276076567,75276149832,26395.818165,52.946277,23458.146747,47.053723,112.523033,88.870694
544,75276160974,75276473420,75276304941,75276376126,77247.470721,77.216863,22792.167832,22.783137,338.921121,29.505390
545,75276473434,75276629736,75276532928,75276603680,27391.584716,54.733785,22653.528952,45.266215,120.915310,82.702513
546,75276629757,75276942604,75276760868,75276831842,77443.422210,77.313511,22724.609394,22.686489,340.790994,29.343498
547,75276942629,75277098175,75276989061,75277061504,26608.098944,53.426639,23194.957003,46.573361,114.715017,87.172545
548,75277098199,75277410663,75277216956,75277295129,75015.800990,74.981758,25029.600842,25.018242,299.708339,33.365772
549,75277410685,75277566993,75277451070,75277523491,26859.121766,53.667759,23187.912995,46.332241,115.832424,86.331613
550,75277567016,75277879060,75277679244,75277765019,72447.299616,72.511889,27463.625704,27.488111,263.793646,37.908419
551,75277879079,75278035220,75277919782,75277995639,25705.505404,51.417629,24288.058934,48.582371,105.835981,94.485825
552,75278035240,75278347637,75278150867,75278235867,72808.465104,72.791032,27215.484522,27.208968,267.525882,37.379561
553,75278347767,75278503806,75278391640,75278466151,26103.812025,52.248476,23857.093732,47.751524,109.417401,91.393141
554,75278503827,75278816251,75278622509,75278724187,67477.111778,67.455125,32555.482767,32.544875,207.268042,48.246705
555,75278816275,75278972319,75278881743,75278954654,26617.704409,53.275358,23344.802259,46.724642,114.019832,87.704041
556,75278972338,75279284629,75279109787,75279181296,77094.103461,77.101806,22895.906855,22.898194,336.715658,29.698649
557,75279284653,75279440469,75279337626,75279416412,24663.632620,49.436515,25225.872512,50.563485,97.771178,102.279631
558,75279440480,75279753139,75279571729,75279650876,74766.379079,74.685840,25341.458276,25.314160,295.035819,33.894190
559,75279753164,75279909320,75279806131,75279879309,26568.076173,53.137888,23430.290898,46.862112,113.392003,88.189641
560,75279909340,75280221604,75280034219,75280112593,74887.407940,74.901366,25093.957458,25.098634,298.428050,33.508914
561,75280221623,75280377782,75280268343,75280340404,26926.680204,53.854085,23072.647413,46.145915,116.703904,85.686937
562,75280377804,75280690220,75280496503,75280587475,70902.420641,70.881133,29127.612446,29.118867,243.419953,41.081267
563,75280690236,75280846577,75280743076,75280815953,26723.684708,53.385868,23333.916065,46.614132,114.527217,87.315489
564,75280846602,75281158666,75280971223,75281044228,76542.429581,76.605760,23374.899383,23.394240,327.455654,30.538486
565,75281158687,75281314833,75281199032,75281273262,26228.042707,52.461158,23767.122542,47.538842,110.354304,90.617218
566,75281314854,75281626892,75281430304,75281501915,76980.438790,77.050552,22928.565437,22.949448,335.740319,29.784924
567,75281626908,75281783051,75281658023,75281733684,25768.901474,51.543777,24225.303229,48.456223,106.371843,94.009841
568,75281783059,75282095388,75281889191,75281960128,77289.414585,77.287732,22712.762653,22.712268,340.290680,29.386641
569,75282095395,75282251506,75282113956,75282185264,27152.408634,54.322245,22831.550239,45.677755,118.924945,84.086648
570,75282251514,75282563920,75282338844,75282411302,76827.071531,76.806463,23199.759735,23.193537,331.154600,30.197376
571,75282563928,75282720467,75282566932,75282650181,23466.151301,46.819004,26654.845541,53.180996,88.037094,113.588484
572,75282720491,75283032361,75282804559,75282880420,75565.873960,75.675442,24289.339663,24.324558,311.107157,32.143266
573,75283032370,75283189186,75283035401,75283103559,28386.710903,56.536323,21822.976401,43.463677,130.077174,76.877439
574,75283189208,75283345093,75283257541,75283331077,26366.681587,52.826763,23544.916115,47.173237,111.984606,89.297988
575,75283345113,75283657356,75283485466,75283570215,72839.522775,72.857998,27135.118797,27.142002,268.432666,37.253290
576,75283657379,75283813986,75283725891,75283795901,27726.815449,55.295740,22415.953781,44.704260,123.692330,80.845757
577,75283814008,75284125895,75283950866,75284025609,75929.280724,76.035231,23931.375996,23.964769,317.279210,31.517981
578,75284125915,75284281908,75284182078,75284254092,26888.578526,53.835108,23057.598851,46.164892,116.614825,85.752390
579,75284281928,75284594590,75284409888,75284480771,77413.325085,77.329193,22695.472816,22.670807,341.095890,29.317269
580,75284594615,75284750650,75284638036,75284713024,25949.804401,51.941552,24009.820628,48.058448,108.079959,92.524091
581,75284750669,75285062718,75284869234,75284946673,75117.939103,75.183705,24794.587128,24.816295,302.961040,33.007544
582,75285062741,75285218866,75285103401,75285178190,26042.337048,52.096717,23946.104376,47.903283,108.753961,91.950674
583,75285218879,75285531585,75285334299,75285445271,64591.630054,64.512353,35531.255863,35.487647,181.788199,55.009071
584,75285531605,75285687551,75285599872,75285672049,26821.340270,53.716671,23109.788545,46.283329,116.060518,86.161945
585,75285687572,75286000331,75285827832,75285913795,72616.035620,72.514620,27523.819953,27.485380,263.829787,37.903226
586,75286000356,75286157257,75286068379,75286142651,26456.332595,52.663144,23780.570193,47.336856,111.251885,89.886117
587,75286157284,75286468135,75286299557,75286372639,76129.394580,76.489701,23399.553410,23.510299,325.345502,30.736555
588,75286468144,75286625300,75286527417,75286597972,27728.096178,55.105118,22590.453064,44.894882,122.742541,81.471346
589,75286625323,75286936801,75286752528,75286825625,76325.346069,76.532211,23404.356142,23.467789,326.115983,30.663937
590,75286936820,75287093158,75286980333,75287051114,27393.825991,54.725659,22662.814235,45.274341,120.875659,82.729642
591,75287093181,75287405386,75287205528,75287277781,76828.352259,76.857193,23134.122390,23.142807,332.099705,30.111439
592,75287405405,75287561581,75287433268,75287520059,22215.839924,44.427441,27788.930790,55.572559,79.944925,125.086114
593,75287561600,75287873933,75287676912,75287751787,76029.817925,76.027189,23973.640042,23.972811,317.139232,31.531892
594,75287873952,75288030079,75287908051,75287990840,23481.520046,46.973297,26507.561742,53.026703,88.584232,112.886907
595,75288030099,75288342061,75288145647,75288215475,77526.989756,77.616505,22357.680626,22.383495,346.757748,28.838577
596,75288342070,75288498372,75288370185,75288468579,18541.109149,37.048790,31504.004518,62.951210,58.853182,169.914347
597,75288498387,75288810945,75288623560,75288698921,75946.250379,75.888955,24129.248577,24.111045,314.747681,31.771481
598,75288810967,75288967032,75288854647,75288928416,26349.711932,52.731875,23619.518561,47.268125,111.559056,89.638622
599,75288967051,75289279333,75289085658,75289157393,77018.860651,77.028775,22968.268026,22.971225,335.327246,29.821615
600,75289279352,75289435590,75289313640,75289410691,18950.622146,37.882589,31073.999863,62.117411,60.985461,163.973508
601,75289435612,75289747782,75289566578,75289637982,77088.980546,77.126566,22862.287727,22.873434,337.188393,29.657011
602,75289747797,75289903774,75289794449,75289868214,26322.816630,52.707771,23618.237833,47.292229,111.451230,89.725344
603,75289903785,75290216153,75290022573,75290095452,76680.107914,76.668865,23334.556429,23.331135,328.611809,30.431043
604,75290216170,75290372222,75290250449,75290330267,24408.767612,48.851665,25556.300513,51.148335,95.509785,104.701314
605,75290372230,75290684986,75290484917,75290558616,76541.789216,76.435624,23597.105809,23.564376,324.369394,30.829049
606,75290685003,75290841078,75290715904,75290790109,26213.314327,52.455550,23759.117988,47.544450,110.329493,90.637596
607,75290841095,75291153190,75290947002,75291016666,77622.083861,77.678591,22305.170750,22.321409,348.000402,28.735599
608,75291153204,75291309405,75291171871,75291243203,27173.540658,54.333199,22839.234611,45.666801,118.977458,84.049535
609,75291309414,75291621662,75291399948,75291469436,77727.423795,77.745894,22248.818688,22.254106,349.355284,28.624156
610,75291621671,75291777988,75291624717,75291696062,27206.519421,54.358771,22843.396979,45.641229,119.100147,83.962953
611,75291778008,75292090775,75291852895,75291938620,72694.800434,72.591418,27447.616596,27.408582,264.849227,37.757331
612,75292090800,75292402691,75292249604,75292323683,76143.162414,76.248433,23718.775034,23.751567,321.024852,31.150236
613,75292402710,75292558779,75292480610,75292552541,26939.487491,53.910770,23031.023731,46.089230,116.970430,85.491692
614,75292558804,75292871401,75292708827,75292780281,77209.689225,77.141815,22878.296836,22.858185,337.480057,29.631381
615,75292871420,75293183595,75292936721,75293035456,68339.682546,68.371907,31613.186639,31.628093,216.174609,46.258902
616,75293183617,75293339576,75293193011,75293251639,31163.650871,62.408069,18771.640312,37.591931,166.014532,60.235691
617,75293339588,75293652161,75293408185,75293499474,70851.191494,70.794342,29229.110195,29.205658,242.399413,41.254225
618,75293652181,75293964431,75293811283,75293884420,76559.719418,76.577422,23417.163429,23.422578,326.938485,30.586794
619,75293964455,75294276842,75294039336,75294134003,69710.062237,69.695602,30310.685568,30.304398,229.985106,43.481077
620,75294276861,75294432871,75294289305,75294364414,25903.057804,51.856291,24048.562670,48.143709,107.711459,92.840632
621,75294432890,75294745035,75294520547,75294600485,74348.541346,74.390748,25594.722373,25.609252,290.483875,34.425319
622,75294745043,75294901351,75294754589,75294829919,25927.711831,51.806689,24119.322930,48.193311,107.497677,93.025266
623,75294901373,75295214019,75294985497,75295060942,75947.531107,75.868874,24156.143880,24.131126,314.402545,31.806358
624,75295214038,75295526212,75295373183,75295445166,76904.875798,76.941385,23047.673204,23.058615,333.677396,29.969066
625,75295526237,75295682355,75295600984,75295674337,26499.877370,53.014387,23486.322778,46.985613,112.831104,88.628043
626,75295682376,75295995157,75295829092,75295899826,77499.133907,77.385455,22647.765673,22.614545,342.193288,29.223250
627,75295995184,75296150570,75296056986,75296127310,27235.335817,54.742383,22516.490983,45.257617,120.957283,82.673814
628,75296150582,75296463110,75296282050,75296356169,76334.311170,76.284045,23731.582321,23.715955,321.657065,31.089011
629,75296463132,75296619815,75296513227,75296586348,26755.062560,53.331887,23412.040515,46.668113,114.279072,87.505086
630,75296619830,75296931344,75296740932,75296814034,76335.271716,76.533318,23405.957053,23.466682,326.136084,30.662047
631,75296931353,75297087746,75296968828,75297044724,25773.704207,51.470974,24300.546039,48.529026,106.062243,94.284259
632,75297087773,75297400223,75297200510,75297274950,76206.558484,76.175388,23834.360798,23.824612,319.734014,31.275997
633,75297400246,75297556207,75297431240,75297523129,20514.712051,41.082065,29421.219497,58.917935,69.727606,143.415220
634,75297556225,75297868518,75297678214,75297750885,76722.692143,76.729866,23267.958538,23.270134,329.735383,30.327349
635,75297868530,75298024643,75297905794,75297973525,28298.340624,56.614119,21686.258614,43.385881,130.489731,76.634383
636,75298024658,75298337081,75298127976,75298196992,77934.581660,77.909437,22097.692703,22.090563,352.681987,28.354156
637,75298337106,75298493284,75298352755,75298426626,26353.233936,52.700765,23652.177143,47.299235,111.419908,89.750568
638,75298493304,75298805862,75298583839,75298657717,76421.080538,76.363427,23654.418418,23.636573,323.073175,30.952740
639,75298805950,75298961896,75298815022,75298891032,25594.082009,51.258769,24337.046806,48.741231,105.165110,95.088571
640,75298961915,75299274092,75299046246,75299120987,76022.773917,76.058134,23930.735631,23.941866,317.678383,31.478377
641,75299274112,75299586821,75299433319,75299507710,76305.174592,76.210790,23818.671872,23.789210,320.358646,31.215015
642,75299586843,75299742775,75299664508,75299733011,27993.207015,56.068671,21933.439250,43.931329,127.627987,78.352720
643,75299742794,75300055190,75299889468,75299961784,76869.335577,76.851176,23154.293867,23.148824,331.987389,30.121626
644,75300055211,75300210930,75300117539,75300186169,27884.345077,55.927022,21974.102385,44.072978,126.896401,78.804441
645,75300210943,75300523703,75300342111,75300412190,77702.129404,77.593362,22438.046351,22.406638,346.296323,28.877003
646,75300523728,75300679917,75300567221,75300638244,27268.634762,54.527528,22740.298320,45.472472,119.913268,83.393608
647,75300679937,75300991929,75300795363,75300873019,75030.209188,75.109618,24864.066659,24.890382,301.761615,33.138741
648,75300991942,75301148082,75301029321,75301101858,26768.190029,53.543615,23225.054127,46.456385,115.255663,86.763633
649,75301148100,75301460587,75301257360,75301333258,75751.579619,75.711630,24301.186403,24.288370,311.719676,32.080105
650,75301460607,75301616754,75301488758,75301561160,26813.655898,53.632154,23181.829534,46.367846,115.666694,86.455311
651,75301616776,75301929007,75301716534,75301786207,77662.746997,77.685432,22308.052389,22.314568,348.137729,28.724264
652,75301929020,75302085056,75301941256,75302010848,27677.827577,55.400036,22282.117634,44.599964,124.215427,80.505298
653,75302085068,75302397824,75302166476,75302239750,76677.866639,76.571513,23461.028387,23.428487,326.830799,30.596872
654,75302397844,75302709940,75302550606,75302622684,76849.484283,76.905183,23078.090510,23.094817,332.997586,30.030248
655,75302709959,75302866961,75302778473,75302853711,26179.375017,52.078317,24089.866170,47.921683,108.673808,92.018492
656,75302866988,75303178447,75303009731,75303082719,76354.162464,76.565776,23369.456286,23.434224,326.726311,30.606657
657,75303178465,75303334528,75303238012,75303311265,26514.285568,53.061904,23454.304561,46.938096,113.046565,88.459123
658,75303334547,75303646893,75303465730,75303541666,75694.267010,75.688499,24313.353326,24.311501,311.327960,32.120469
659,75303646909,75303802798,75303699686,75303770886,27115.907867,54.326476,22796.970564,45.673524,118.945225,84.072312
660,75303802807,75304115795,75303924517,75303995344,77535.634675,77.370698,22677.542615,22.629302,341.904923,29.247897
661,75304115820,75304271550,75304152586,75304222945,27334.272107,54.819881,22527.697359,45.180119,121.336290,82.415574
662,75304271576,75304583778,75304377735,75304447693,77562.209795,77.592072,22399.304308,22.407928,346.270620,28.879147
663,75304583801,75304740080,75304602680,75304672910,27551.355619,55.061141,22486.393859,44.938859,122.524562,81.616288
664,75304740102,75305052386,75304827458,75304900336,76653.532794,76.662909,23334.236247,23.337091,328.502429,30.441175
665,75305052405,75305364659,75305211521,75305282622,77212.891046,77.229755,22765.272529,22.770245,339.169632,29.483772
666,75305364680,75305520928,75305439860,75305510705,27344.517937,54.658620,22683.305894,45.341380,120.549086,82.953760
667,75305520945,75305836658,75305667742,75305734013,79866.881061,79.009100,21218.792644,20.990900,376.396916,26.567699
668,75305836682,75305992512,75305889361,75305960497,27117.508778,54.350253,22776.478905,45.649747,119.059267,83.991782
669,75305992530,75306304909,75306117467,75306189577,76929.850007,76.915862,23088.336340,23.084138,333.197892,30.012195
670,75306304929,75306461209,75306345318,75306425570,24342.810085,48.648579,25695.259575,51.351421,94.736580,105.555848
671,75306461229,75306773420,75306582967,75306657253,76172.939356,76.204951,23785.052744,23.795049,320.255499,31.225069
672,75306773439,75306929479,75306813888,75306893278,24541.963395,49.122020,25419.262544,50.877980,96.548684,103.574690
673,75306929500,75307241618,75307048060,75307121791,76327.267162,76.377203,23607.351639,23.622797,323.319906,30.929119
674,75307241627,75307397707,75307276317,75307348656,26812.375169,53.652614,23161.658057,46.347386,115.761899,86.384208
675,75307397715,75307710130,75307503882,75307576378,76817.786248,76.794968,23211.926658,23.205032,330.941017,30.216865
676,75307710139,75307866302,75307732039,75307806307,26221.318882,52.442000,23779.289465,47.558000,110.269564,90.686855
677,75307866310,75308179026,75307960014,75308037235,75401.300324,75.306348,24724.787415,24.693652,304.962381,32.790930
678,75308179049,75308334981,75308194314,75308295565,17507.881284,35.067209,32418.764981,64.932791,54.005393,185.166694
679,75308335001,75308647477,75308450635,75308521816,77258.356915,77.220331,22790.887103,22.779669,338.987932,29.499575
680,75308647499,75308803691,75308678514,75308749285,27350.281216,54.689741,22659.612413,45.310259,120.700569,82.849651
681,75308803711,75309115796,75308906693,75308979652,76563.881786,76.622074,23360.171003,23.377926,327.753944,30.510693
682,75309115814,75309272146,75309134629,75309235196,17854.958757,35.670880,32199.760376,64.329120,55.450595,180.340716
683,75309272164,75309584440,75309390602,75309458794,78151.344989,78.162907,21833.862594,21.837093,357.936415,27.937923
684,75309584462,75309740634,75309615414,75309708898,20071.579926,40.140358,29931.910060,59.859642,67.057464,149.125830
685,75309740657,75310052962,75309865631,75309939263,76418.839263,76.423048,23575.653604,23.576952,324.143036,30.850578
686,75310052981,75310209307,75310096497,75310175289,24825.004435,49.597636,25227.793605,50.402364,98.403391,101.622514
687,75310209326,75310521122,75310330719,75310413759,73243.592674,73.367202,26587.927467,26.632798,275.476879,36.300687
688,75310521133,75310677288,75310567980,75310640983,26623.787870,53.249656,23374.259018,46.750344,113.902168,87.794641
689,75310677299,75310990102,75310796182,75310865948,77816.114256,77.696505,22337.829331,22.303495,348.360233,28.705917
690,75310990126,75311146124,75311021200,75311092432,27140.561894,54.337876,22807.216394,45.662124,118.999888,84.033693
691,75311146142,75311458491,75311248963,75311319456,77437.979113,77.431335,22570.601770,22.568665,343.092222,29.146682
692,75311458511,75311614665,75311474197,75311548305,26269.666389,52.541722,23728.060317,47.458278,110.711394,90.324940
693,75311614684,75311926999,75311705106,75311777611,76782.886391,76.784657,23214.808297,23.215343,330.749603,30.234352
694,75311927019,75312083576,75311933202,75312005212,27070.441999,54.003973,23056.318123,45.996027,117.410082,85.171561
695,75312083599,75312239080,75312161258,75312232202,27067.240177,54.371274,22715.003929,45.628726,119.160183,83.920650
696,75312239091,75312551889,75312389168,75312462206,76766.877282,76.650106,23385.465394,23.349894,328.267477,30.462963
697,75312551910,75312707725,75312617019,75312690098,26490.592087,53.098867,23398.592863,46.901133,113.214467,88.327935
698,75312707745,75313020101,75312844959,75312920445,75841.550809,75.833344,24169.271349,24.166656,313.793286,31.868113
699,75313020121,75313176297,75313076322,75313147410,27243.660553,54.482123,22761.110161,45.517877,119.693901,83.546446
700,75313176318,75313488634,75313304190,75313375492,77168.385725,77.169918,22829.629146,22.830082,338.018569,29.584174
701,75313488655,75313644809,75313532370,75313608981,25468.250416,50.938817,24529.476291,49.061183,103.827127,96.313943
702,75313644829,75313957354,75313763194,75313833629,77512.901741,77.462603,22552.031204,22.537397,343.706964,29.094552
703,75313957364,75314112930,75313988091,75314062857,25870.719405,51.939370,23938.740186,48.060630,108.070513,92.532178
704,75314112939,75314425619,75314219358,75314294302,76118.828569,76.031726,23995.732612,23.968274,317.218190,31.524043
705,75314425638,75314581679,75314450625,75314526206,25761.857466,51.563371,24199.688655,48.436629,106.455326,93.936117
706,75314581692,75315206432,75314681599,75315119784,59731.584883,29.861222,140299.024533,70.138778,42.574483,234.882474
707,75315206452,75315362674,75315275179,75315347671,26808.853165,53.596805,23210.645929,46.403195,115.502400,86.578287
708,75315362691,75315675041,75315503298,75315579335,75663.209340,75.656475,24345.691725,24.343525,310.786854,32.176393
709,75315675060,75315831160,75315734205,75315806568,26811.094440,53.643177,23169.342429,46.356823,115.717977,86.416996
710,75315831182,75316143520,75315962381,75316039057,75454.770746,75.450954,24550.288132,24.549046,307.347801,32.536429
711,75316143540,75316299690,75316196568,75316271217,26095.167106,52.194044,23901.278872,47.805956,109.178958,91.592741
712,75316299710,75316611891,75316427600,75316501209,76386.500864,76.421051,23568.289414,23.578949,324.107106,30.853998
713,75316611910,75316767996,75316655793,75316730593,26026.327940,52.077701,23949.626379,47.922299,108.671123,92.020766
714,75316768015,75317080860,75316886687,75316959572,76830.913717,76.702520,23336.477522,23.297480,329.230980,30.373812
715,75317080937,75317236915,75317114856,75317195889,23996.052794,48.048443,25945.321850,51.951557,92.487011,108.123290
716,75317236935,75317548799,75317351968,75317426973,75838.028805,75.949452,24015.263724,24.050548,315.790947,31.666519
717,75317548809,75317705247,75317583126,75317655564,26895.302351,53.695394,23193.356092,46.304606,115.961236,86.235714
718,75317705270,75318017566,75317811456,75317885344,76333.990988,76.340395,23657.620240,23.659605,322.661325,30.992249
719,75318017581,75318173748,75318042331,75318116702,26189.620847,52.377263,23812.268228,47.622737,109.983730,90.922539
720,75318173771,75318485878,75318273675,75318354974,73900.606489,73.951561,26030.490308,26.048439,283.900171,35.223649
721,75318485890,75318642005,75318510698,75318583654,26626.029146,53.267783,23359.210456,46.732217,113.985142,87.730733
722,75318642016,75318954445,75318739082,75318817172,75031.169734,75.005521,25003.025722,24.994479,300.088360,33.323518
723,75318954548,75319110674,75318973227,75319045987,26692.306855,53.396616,23296.454751,46.603384,114.576690,87.277787
724,75319110694,75319423162,75319201077,75319299365,68576.617352,68.544619,31470.065208,31.455381,217.910630,45.890373
725,75319423186,75319579343,75319454063,75319526713,26737.452541,53.476309,23261.234712,46.523691,114.944253,86.998695
726,75319579363,75319891610,75319682122,75319758444,75538.978657,75.557171,24436.943643,24.442829,309.117948,32.350111
727,75319891634,75320048234,75319913454,75319988473,26120.781680,52.095147,24019.746275,47.904853,108.747117,91.956460
728,75320048248,75320360206,75320144303,75320242665,68389.630964,68.469473,31493.758689,31.530527,217.152966,46.050488
729,75320360226,75320516119,75320397506,75320470346,26592.089835,53.275644,23322.069325,46.724356,114.021142,87.703033
730,75320516136,75320828771,75320625419,75320699807,76282.441658,76.206119,23817.711325,23.793881,320.276120,31.223058
731,75320828785,75320984442,75320856416,75320926866,27281.762231,54.740230,22556.833936,45.259770,120.946771,82.681000
732,75320984453,75321297106,75321081397,75321164029,73648.623121,73.570700,26457.293142,26.429300,278.367945,35.923677
733,75321297130,75321453261,75321318978,75321392099,26578.322002,53.166892,23412.040515,46.833108,113.524159,88.086977
734,75321453283,75321765692,75321546838,75321618553,77065.927430,77.044515,22961.864382,22.955485,335.625741,29.795093
735,75321765717,75321921536,75321775013,75321846691,26940.448037,53.999191,22950.017642,46.000809,117.387483,85.187958
736,75321921554,75322234069,75322002982,75322073975,77331.038268,77.283330,22730.692855,22.716670,340.205372,29.394010
737,75322234093,75322546449,75322387098,75322465822,74804.800940,74.796706,25206.021218,25.203294,296.773538,33.695727
738,75322546470,75322858593,75322621365,75322699507,74916.544517,74.964357,25019.675194,25.035643,299.430524,33.396729
739,75322858613,75323171251,75323011804,75323086108,76310.297507,76.233215,23790.816023,23.766785,320.755276,31.176416
740,75323171276,75323327235,75323242623,75323315306,26663.490460,53.396085,23271.800724,46.603915,114.574247,87.279648
741,75323327245,75323639375,75323470879,75323543144,76800.496410,76.847788,23137.964576,23.152212,331.924168,30.127363
742,75323639394,75323795438,75323698892,75323778603,24440.465647,48.917613,25522.041020,51.082387,95.762191,104.425347
743,75323795450,75324107807,75323933073,75324010101,75348.150083,75.339755,24662.992256,24.660245,305.510983,32.732047
744,75324107823,75324264045,75324164038,75324239827,25753.212548,51.486346,24266.286546,48.513654,106.127538,94.226250
745,75324264058,75324576331,75324395074,75324469707,76088.091080,76.100079,23896.155957,23.899921,318.411427,31.405908
746,75324576341,75324733684,75324626345,75324704529,25345.300462,50.309833,25033.122846,49.690167,101.247058,98.768302
747,75324733708,75325045133,75324860564,75324929463,77652.501167,77.876214,22060.231389,22.123786,352.002206,28.408913
748,75325045153,75325201177,75325085637,75325152464,28559.289093,57.168769,21396.813931,42.831231,133.474494,74.920681
749,75325201196,75325513731,75325307422,75325375593,78240.995997,78.187723,21827.138769,21.812277,358.457409,27.897317
750,75325513755,75325669904,75325532187,75325602245,27564.803270,55.133879,22431.322525,44.866121,122.885324,81.376683
751,75325669923,75325982224,75325757228,75325824912,78322.002086,78.327319,21671.210052,21.672681,361.410378,27.669377
752,75325982249,75326294740,75326138229,75326212102,76401.229243,76.359959,23652.817507,23.640041,323.011114,30.958687
753,75326294761,75326450381,75326369201,75326439248,27398.948906,54.988433,22427.800521,45.011567,122.165118,81.856427
754,75326450391,75326762765,75326594009,75326686234,70487.784730,70.476096,29528.800706,29.523904,238.708593,41.892082
755,75326762778,75327075506,75326841118,75326920248,74793.914746,74.696861,25336.015179,25.303139,295.207886,33.874434
756,75327075531,75327387391,75327231500,75327305393,76192.790650,76.305714,23659.221150,23.694286,322.042683,31.051784
757,75327387400,75327543474,75327462265,75327534860,26728.487440,53.486808,23243.624693,46.513192,114.992768,86.961990
758,75327543481,75327856192,75327690327,75327768103,75221.998308,75.128473,24902.488520,24.871527,302.066190,33.105327
759,75327856214,75328168435,75327924616,75328130286,34115.730486,34.126788,65851.867078,65.873212,51.806778,193.024936
760,75328168454,75328480765,75328287245,75328359526,76853.326469,76.856083,23143.087491,23.143917,332.078970,30.113319
761,75328480786,75328636650,75328515164,75328587051,26887.938161,53.878381,23016.935716,46.121619,116.818062,85.603201
762,75328636663,75328949046,75328742869,75328813742,77327.196081,77.312146,22692.270995,22.687854,340.764466,29.345783
763,75328949055,75329105371,75328968102,75329047877,24507.063539,48.965557,25542.532679,51.034443,95.946098,104.225187
764,75329105388,75329417945,75329201978,75329274152,76966.350775,76.908532,23108.827999,23.091468,333.060382,30.024586
