统计序号,client发送时间(count),client接收时间(count),server发送时间(count),server接收时间(count),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
255,75709872245,75710028443,75709909718,75709964775,32383.544942,64.751789,17628.269780,35.248211,183.702345,54.435887
256,75710028473,75710184548,75710122268,75710178351,32015.655627,64.066635,17956.776688,35.933365,178.292887,56.087487
257,75710184570,75710496964,75710334568,75710390139,82230.145664,82.211246,17792.843416,17.788754,462.152921,21.637860
258,75710496984,75710653375,75710546943,75710607277,30755.738785,61.421054,19317.871096,38.578946,159.208738,62.810623
259,75710653394,75710965157,75710762230,75710816837,82336.766327,82.484451,17484.187803,17.515549,470.921310,21.234970
260,75710965170,75711121601,75710971430,75711025360,32818.992694,65.524736,17267.424474,34.475264,190.063045,52.614121
261,75711121625,75711277701,75711180950,75711236340,32237.862054,64.510879,17734.890443,35.489121,181.776494,55.012613
262,75711277718,75711589990,75711393275,75711449099,82110.077350,82.123277,17873.849505,17.876723,459.386644,21.768156
263,75711590007,75711746262,75711605903,75711662924,31772.957542,63.507728,18257.107564,36.492272,174.030620,57.461152
264,75711746279,75711902222,75711818069,75711873491,32185.031996,64.460091,17745.136273,35.539909,181.373823,55.134748
265,75711902238,75712214930,75712030506,75712086956,82044.119822,81.947092,18074.283544,18.052908,453.927369,22.029956
266,75712214981,75712371130,75712242730,75712296752,32699.244562,65.403557,17296.881234,34.596443,189.047055,52.896883
267,75712371149,75712527066,75712452117,75712507035,32338.079073,64.777414,17583.764459,35.222586,183.908737,54.374796
268,75712527084,75712839513,75712664920,75712722704,81532.788896,81.504918,18501.406560,18.495082,440.684272,22.691983
269,75712839533,75712995714,75712879891,75712934832,32415.242977,64.822225,17591.128649,35.177775,184.270399,54.268076
270,75712995737,75713151751,75713092420,75713147076,32453.024473,64.967247,17499.876730,35.032753,185.447160,53.923716
271,75713151770,75713463943,75713301628,75713356364,82426.737517,82.466133,17525.491304,17.533867,470.324832,21.261901
272,75713463962,75713620319,75713510864,75713565460,32582.057888,65.082472,17480.665800,34.917528,186.389113,53.651202
273,75713620339,75713932774,75713720174,75713774842,82532.397633,82.502601,17503.718916,17.497399,471.513500,21.208301
274,75713932792,75714244756,75714089434,75714145690,81873.142543,81.967150,18012.168203,18.032850,454.543515,22.000094
275,75714244768,75714400805,75714301010,75714356735,32118.113922,64.287316,17842.151471,35.712684,180.012562,55.551679
276,75714400814,75714713430,75714513675,75714571700,81515.499058,81.438890,18578.570463,18.561110,438.760879,22.791458
277,75714713450,75714869470,75714728999,75714783151,32616.317380,65.291629,17338.504916,34.708371,188.114936,53.158990
278,75714869490,75715025774,75714938313,75714993157,32479.279411,64.907476,17560.070978,35.092524,184.960980,54.065457
279,75715025794,75715338352,75715150585,75715204456,82826.965230,82.764479,17248.533726,17.235521,480.197138,20.824781
280,75715338376,75715494328,75715359758,75715413805,32628.164120,65.343824,17304.885788,34.656176,188.548856,53.036652
281,75715494352,75715650302,75715569008,75715623997,32325.912151,64.739340,17606.497393,35.260660,183.602175,54.465586
282,75715650312,75715963169,75715778238,75715861705,73446.588171,73.321038,26724.645254,26.678962,274.827177,36.386503
283,75715963192,75716118965,75716015892,75716074134,31227.687305,62.610979,18648.049995,37.389021,167.458192,59.716398
284,75716118984,75716431120,75716231245,75716285127,82688.326350,82.737653,17252.055730,17.262347,479.295498,20.863956
285,75716431136,75716587501,75716440558,75716496741,32076.490240,64.069325,17988.794905,35.930675,178.313725,56.080933
286,75716587520,75716743510,75716653350,75716709176,32070.726961,64.211808,17874.489870,35.788192,179.421775,55.734595
287,75716743529,75717055716,75716865105,75716919205,82634.855928,82.670643,17321.855443,17.329357,477.055453,20.961924
288,75717055726,75717211825,75717074436,75717131684,31650.327770,63.325838,18329.788917,36.674162,172.671534,57.913425
289,75717211834,75717368038,75717286769,75717342817,32068.165503,64.118717,17945.570312,35.881283,178.696831,55.960701
290,75717368046,75717680396,75717499242,75717553384,82673.597970,82.666240,17335.303094,17.333760,476.908869,20.968367
291,75717680408,75717836570,75717708490,75717762493,32709.490392,65.418604,17290.797772,34.581396,189.172824,52.861716
292,75717836581,75717993168,75717917670,75717973219,32350.566178,64.525152,17785.799408,35.474848,181.889863,54.978325
293,75717993190,75718305521,75718127395,75718181791,82586.188238,82.583861,17416.629365,17.416139,474.180087,21.089034
294,75718305542,75718461384,75718336556,75718390545,32611.514647,65.356579,17286.315222,34.643421,188.655096,53.006784
295,75718461405,75718617477,75718545742,75718599682,32700.845473,65.439028,17270.626296,34.560972,189.343715,52.814005
296,75718617496,75718929933,75718755275,75718810433,82376.148734,82.345881,17660.608180,17.654119,466.440045,21.438983
297,75718929953,75719085966,75718967304,75719022515,32275.003186,64.611282,17677.577835,35.388718,182.575936,54.771731
298,75719085976,75719242236,75719179646,75719235448,32164.860519,64.289006,17866.805498,35.710994,180.025806,55.547592
299,75719242336,75719554626,75719392143,75719448040,82092.467330,82.100932,17897.222804,17.899068,458.688302,21.801297
300,75719554648,75719710914,75719604673,75719659563,32458.787752,64.873997,17574.799358,35.126003,184.689379,54.144965
301,75719710932,75720023210,75719817044,75719871177,82653.426494,82.665125,17332.421455,17.334875,476.871779,20.969997
302,75720023231,75720335546,75720182401,75720240055,81537.911810,81.539792,18459.782878,18.460208,441.705693,22.639509
303,75720335567,75720491807,75720394825,75720451399,31911.276240,63.790323,18113.986134,36.209677,176.169265,56.763590
304,75720491826,75720804250,75720607178,75720663295,82064.931664,82.038192,17967.662881,17.961808,456.736818,21.894447
305,75720804280,75720960036,75720819828,75720878854,30971.221386,62.103547,18899.072816,37.896453,163.876936,61.021400
306,75720960049,75721116210,75721035003,75721089588,32522.824186,65.045690,17477.143796,34.954310,186.087753,53.738088
307,75721116222,75721428722,75721244069,75721298333,82682.563071,82.635520,17374.365319,17.364480,475.888250,21.013337
308,75721428745,75721584619,75721453517,75721508084,32436.695182,64.992879,17471.380517,35.007121,185.656166,53.863010
309,75721584628,75721741361,75721662901,75721719193,32159.417422,64.084143,18023.694761,35.915857,178.428551,56.044842
310,75721741384,75722053332,75721875551,75721931756,81884.348919,81.982574,17995.838913,18.017426,455.018237,21.977141
311,75722053358,75722209480,75722087786,75722143543,32135.083577,64.286263,17852.397300,35.713737,180.004304,55.554227
312,75722209492,75722365428,75722299875,75722354174,32542.355298,65.178663,17385.571695,34.821337,187.180243,53.424442
313,75722365438,75722678160,75722509251,75722565276,82189.802710,82.084727,17938.206122,17.915273,458.182954,21.825343
314,75722678184,75722834117,75722721946,75722777577,32114.912100,64.323780,17812.054346,35.676220,180.298754,55.463500
315,75722834134,75723146584,75722934281,75722991103,81847.527970,81.814050,18193.391312,18.185950,449.875048,22.228394
316,75723146609,75723458723,75723302640,75723359377,81767.162245,81.821706,18166.175827,18.178294,450.106632,22.216958
317,75723458741,75723615158,75723515355,75723571203,32200.400740,64.295441,17881.533878,35.704559,180.076278,55.532023
318,75723615177,75723927214,75723727529,75723784153,81778.688803,81.853434,18129.995242,18.146566,451.068452,22.169584
319,75723927233,75724083526,75723939863,75723995242,32310.863589,64.567191,17731.368439,35.432809,182.224309,54.877420
320,75724083545,75724239801,75724152301,75724208992,31878.937840,63.719153,18151.447448,36.280847,175.627525,56.938683
321,75724239819,75724552217,75724364886,75724424488,80940.772062,80.921133,19083.497747,19.078867,424.140130,23.577114
322,75724552240,75724708093,75724583328,75724638997,32077.130604,64.281085,17824.221269,35.718915,179.963714,55.566757
323,75724708114,75724864167,75724795495,75724849519,32667.866709,65.380992,17297.521598,34.619008,188.858655,52.949652
324,75724864177,75725176655,75725005012,75725062058,81784.772264,81.743995,18265.112118,18.256005,447.764962,22.333145
325,75725176671,75725333035,75725217348,75725273766,32000.927248,63.918805,18064.037715,36.081195,177.152682,56.448482
326,75725333055,75725488889,75725429956,75725484150,32543.315845,65.223250,17351.952567,34.776750,187.548437,53.319559
327,75725488905,75725801496,75725638882,75725694500,82278.172989,82.207421,17807.891978,17.792579,462.032076,21.643519
328,75725801517,75725957529,75725851295,75725906757,32194.317279,64.450170,17757.943560,35.549830,181.295301,55.158628
329,75725957550,75726269803,75726063731,75726119107,82247.435501,82.265663,17730.407893,17.734337,463.877853,21.557399
330,75726269822,75726426142,75726275961,75726330919,32454.305201,64.842631,17596.571745,35.157369,184.435387,54.219530
331,75726426161,75726582045,75726485418,75726540976,32122.596472,64.359395,17788.681048,35.640605,180.578855,55.377469
332,75726582066,75726894617,75726697711,75726754740,81813.588659,81.753698,18259.669021,18.246302,448.056252,22.318626
333,75726894638,75727050594,75726910230,75726965658,32187.273271,64.459206,17747.057366,35.540794,181.366818,55.136877
334,75727050612,75727206994,75727122964,75727179859,31853.963631,63.617936,18216.764610,36.382064,174.860708,57.188376
335,75727207013,75727519309,75727334909,75727391536,81860.655439,81.867523,18130.955789,18.132477,451.496636,22.148559
336,75727519329,75727675306,75727547248,75727605451,31305.491572,62.684883,18635.562890,37.315117,167.987904,59.528095
337,75727675324,75727831545,75727762996,75727821832,31180.940708,62.337970,18838.238204,37.662030,165.519410,60.415875
338,75727831564,75728143918,75727978158,75728032020,82764.529707,82.756104,17245.652086,17.243896,479.915339,20.837008
339,75728143929,75728299883,75728187390,75728241862,32492.727062,65.071752,17440.963210,34.928248,186.301219,53.676514
340,75728299893,75728612321,75728397171,75728455028,81509.095415,81.481493,18524.779859,18.518507,440.000346,22.727255
341,75728612334,75728924849,75728768708,75728825778,81788.934632,81.738477,18272.796490,18.261523,447.599439,22.341404
342,75728924869,75729080763,75728981173,75729036715,32130.921209,64.371945,17783.558133,35.628055,180.677685,55.347178
343,75729080778,75729393308,75729193228,75729252713,81020.497422,80.966627,19046.036433,19.033373,425.392956,23.507677
344,75729393325,75729549398,75729408851,75729463865,32357.290004,64.751110,17614.501947,35.248890,183.696877,54.437507
345,75729549416,75729705702,75729621152,75729676393,32352.807453,64.653904,17687.183300,35.346096,182.916674,54.669702
346,75729705719,75730017878,75729833545,75729887605,82638.698114,82.681902,17309.048156,17.318098,477.430633,20.945451
347,75730017897,75730174037,75730042888,75730098176,32291.012294,64.590752,17702.231862,35.409248,182.412097,54.820926
348,75730174057,75730330322,75730255257,75730317209,30197.341079,60.354526,19835.925848,39.645474,152.235602,65.687657
349,75730330342,75730642499,75730474436,75730530060,82137.292834,82.180762,17809.813071,17.819238,461.191212,21.682980
350,75730642519,75730798938,75730686328,75730740939,32597.106450,65.086722,17485.468532,34.913278,186.423981,53.641168
351,75730798956,75730954830,75730895731,75730950646,32325.271787,64.769622,17582.803912,35.230378,183.845944,54.393368
352,75730954847,75731267349,75731108021,75731162368,82656.628315,82.609071,17400.940439,17.390929,475.012420,21.052081
353,75731267367,75731423532,75731317649,75731372205,32533.390198,65.065155,17467.858513,34.934845,186.247159,53.692094
354,75731423554,75731735567,75731529542,75731584788,82212.215462,82.293686,17688.784211,17.706314,464.770300,21.516005
355,75731735579,75731891646,75731741690,75731795975,32588.781713,65.216862,17381.089144,34.783138,187.495625,53.334578
356,75731891655,75732048098,75731951487,75732013027,30386.248560,60.662989,19704.010794,39.337011,154.213520,64.845158
357,75732048116,75732360306,75732169785,75732224687,82379.030373,82.413915,17578.641544,17.586085,468.631380,21.338733
358,75732360321,75732516562,75732379037,75732433826,32483.121597,64.933020,17542.460959,35.066980,185.168556,54.004850
359,75732516581,75732672634,75732588370,75732644340,32044.792205,64.133980,17920.596102,35.866020,178.815437,55.923583
360,75732672653,75732985421,75732800786,75732855842,82514.787614,82.397176,17627.949598,17.602824,468.090671,21.363382
361,75732985445,75733141436,75733013373,75733068377,32334.236887,64.738991,17611.300125,35.261009,183.599375,54.466416
362,75733141456,75733297197,75733227090,75733285505,31162.049960,62.492215,18703.441510,37.507785,166.611316,60.019933
363,75733297210,75733609660,75733440816,75733494111,82976.810486,82.942871,17064.108795,17.057129,486.265128,20.564913
364,75733609669,75733765740,75733650441,75733703599,32950.907748,65.939861,17020.243838,34.060139,193.598330,51.653338
365,75733765748,75733921875,75733859437,75733915124,32159.097240,64.332242,17829.984548,35.667758,180.365256,55.443051
366,75733921882,75734234672,75734071921,75734124732,83240.640595,83.116148,16909.140625,16.883852,492.281911,20.313564
367,75734234696,75734390322,75734281294,75734333941,32972.039772,66.170820,16856.630749,33.829180,195.602788,51.124016
368,75734390331,75734703093,75734490897,75734546967,82188.201799,82.072630,17952.614319,17.927370,457.806314,21.843299
369,75734703116,75735015031,75734859030,75734913468,82439.544803,82.547168,17430.077017,17.452832,472.972923,21.142859
370,75735015043,75735171227,75735068147,75735122515,32599.667907,65.189776,17407.664265,34.810224,187.271925,53.398287
371,75735171234,75735483631,75735278036,75735331921,82770.933350,82.751115,17253.016276,17.248885,479.747611,20.844293
372,75735483646,75735640142,75735486669,75735539740,33114.841020,66.087951,16992.387989,33.912049,194.880443,51.313512
373,75735640167,75735796146,75735696179,75735750838,32440.857550,64.957462,17500.837276,35.042538,185.367460,53.946901
374,75735796163,75736108482,75735905680,75735958783,82996.341599,82.997192,17002.633819,17.002808,488.138147,20.486004
375,75736108502,75736264631,75736114539,75736168085,32845.247632,65.704001,17144.474520,34.295999,191.579203,52.197733
376,75736264653,75736420915,75736323932,75736379219,32330.394701,64.619037,17701.911680,35.380963,182.637871,54.753157
377,75736420934,75736733366,75736536457,75736591131,82529.515993,82.500512,17505.640009,17.499488,471.445294,21.211369
378,75736733392,75736889495,75736745898,75736803360,31583.089515,63.189689,18398.307901,36.810311,171.663012,58.253667
379,75736889514,75737045505,75736958106,75737012537,32517.701271,65.106320,17427.835741,34.893680,186.584851,53.594919
380,75737045524,75737357922,75737167522,75737222826,82316.915032,82.296942,17707.354777,17.703058,464.874150,21.511198
381,75737357942,75737514106,75737379589,75737434397,32452.384108,64.903563,17548.544420,35.096437,184.929207,54.074746
382,75737514128,75737670153,75737588959,75737644062,32313.425046,64.683224,17642.998160,35.316776,183.151553,54.599592
383,75737670253,75737982585,75737801488,75737856769,82303.147199,82.300565,17699.990587,17.699435,464.989779,21.505849
384,75737982606,75738138563,75738013777,75738068315,32472.555585,65.030104,17462.095234,34.969896,185.960248,53.774934
385,75738138575,75738294809,75738223125,75738283229,30779.112084,61.529501,19244.229197,38.470499,159.939438,62.523666
386,75738294832,75738606996,75738438345,75738492136,82726.428028,82.768353,17222.919152,17.231647,480.327564,20.819126
387,75738607006,75738763564,75738647517,75738702444,32540.434205,64.915878,17586.646098,35.084122,185.029221,54.045518
388,75738763587,75738919439,75738860161,75738914713,32434.453907,64.997562,17466.577784,35.002438,185.694383,53.851925
389,75738919456,75739231799,75739069527,75739126415,81792.136454,81.786690,18214.523335,18.213310,449.049009,22.269284
390,75739231823,75739387862,75739281737,75739336792,32333.276341,64.717154,17627.629416,35.282846,183.423849,54.518538
391,75739387882,75739700430,75739494368,75739548592,82710.739102,82.650985,17361.558032,17.349015,476.401593,20.990694
392,75739700450,75740012655,75739859840,75739915179,82243.913497,82.274787,17718.561153,17.725213,464.168127,21.543918
393,75740012675,75740168876,75740072003,75740126501,32563.487322,65.110339,17449.287947,34.889661,186.617858,53.585440
394,75740168896,75740481340,75740281701,75740336503,82492.374862,82.460217,17546.623327,17.539783,470.132477,21.270600
395,75740481364,75740637295,75740493662,75740549274,32120.355197,64.335507,17805.970885,35.664493,180.390923,55.435162
396,75740637314,75740793206,75740705999,75740759674,32728.060958,65.569112,17185.778020,34.430888,190.436889,52.510835
397,75740793214,75741105866,75740915505,75740970406,82527.274718,82.440221,17578.321362,17.559779,469.483252,21.300014
398,75741105893,75741261793,75741127766,75741181989,32555.162585,65.219371,17361.237850,34.780629,187.516368,53.328678
399,75741261806,75741418388,75741336842,75741390410,32983.246148,65.789171,17151.518528,34.210829,192.305108,52.000699
400,75741418411,75741730547,75741546344,75741601438,82300.265559,82.349361,17640.116521,17.650639,466.551712,21.433851
401,75741730563,75741886556,75741758672,75741818221,30879.649285,61.825851,19066.528092,38.174149,161.957380,61.744639
402,75741886567,75742042579,75741973978,75742027514,32810.988140,65.684691,17141.272699,34.315309,191.415123,52.242476
403,75742042589,75742355434,75742183679,75742240605,81940.700981,81.803769,18226.690258,18.196231,449.564347,22.243757
404,75742355457,75742511258,75742395985,75742453625,31429.402073,63.004089,18455.300328,36.995911,170.300139,58.719858
405,75742511276,75742667353,75742607924,75742661393,32853.252186,65.741909,17119.820493,34.258091,191.901850,52.109972
406,75742667361,75742979634,75742817772,75742874350,81868.980175,81.881879,18115.266862,18.118121,451.933614,22.127144
407,75742979646,75743135968,75743030174,75743086931,31878.937840,63.692251,18172.579471,36.307749,175.423296,57.004972
408,75743135979,75743448620,75743242417,75743297453,82480.528121,82.396423,17621.545955,17.603577,468.066357,21.364492
409,75743448645,75743604601,75743454708,75743509692,32329.434155,64.743902,17604.896482,35.256098,183.638877,54.454700
410,75743604620,75743760915,75743667002,75743723216,32044.151841,64.033398,17998.720552,35.966602,178.035721,56.168504
411,75743760938,75744073223,75743879544,75743934485,82396.960575,82.406776,17591.128649,17.593224,468.400648,21.349245
412,75744073242,75744229410,75744091812,75744146972,32340.960713,64.679064,17661.248544,35.320936,183.118202,54.609536
413,75744229430,75744385278,75744304146,75744361090,31667.297426,63.461835,18232.453537,36.538165,173.686429,57.575022
414,75744385297,75744697736,75744516706,75744573408,81882.427826,81.851817,18154.969451,18.148183,451.019364,22.171997
415,75744697756,75744854023,75744728928,75744786979,31447.012092,62.851402,18586.895200,37.148598,169.189161,59.105441
416,75744854045,75745010150,75744941204,75744998275,31708.921108,63.440633,18273.116672,36.559367,173.527711,57.627683
417,75745010172,75745322222,75745153829,75745208834,82301.226106,82.373017,17611.620307,17.626983,467.312063,21.398977
418,75745322233,75745478418,75745365955,75745419975,32711.411485,65.412812,17296.240869,34.587188,189.124398,52.875251
419,75745478427,75745791028,75745575200,75745629945,82560.893846,82.487260,17528.372943,17.512740,471.012878,21.230842
420,75745791048,75746103262,75745940940,75745999619,81177.386686,81.205519,18787.969603,18.794481,432.071099,23.144339
421,75746103285,75746259520,75746156265,75746210639,32614.076105,65.197299,17409.585358,34.802701,187.334020,53.380587
422,75746259541,75746571826,75746365710,75746420611,82409.767862,82.419585,17578.321362,17.580415,468.814776,21.330386
423,75746571845,75746727902,75746577934,75746633513,32171.264162,64.385449,17795.404874,35.614551,180.784109,55.314596
424,75746727924,75746884015,75746790282,75746845841,32188.554000,64.406020,17789.001230,35.593980,180.946381,55.264990
425,75746884033,75747196305,75747002850,75747061364,81248.787310,81.261849,18735.139545,18.738151,433.670575,23.058977
426,75747196319,75747352908,75747218096,75747272050,32861.897105,65.544195,17275.108846,34.455805,190.226860,52.568812
427,75747352933,75747508748,75747427670,75747484144,31807.217034,63.755736,18081.967916,36.244264,175.905727,56.848632
428,75747508768,75747821090,75747639854,75747695324,82239.430947,82.239484,17760.505017,17.760516,463.046692,21.596094
429,75747821110,75747977277,75747852345,75747907205,32436.695182,64.870939,17565.193893,35.129061,184.664601,54.152230
430,75747977296,75748133523,75748061625,75748116850,32339.039620,64.650797,17682.060385,35.349203,182.891806,54.677135
431,75748133546,75748445883,75748274044,75748328408,82598.355160,82.594441,17406.383536,17.405559,474.529100,21.073523
432,75748445906,75748602129,75748483231,75748539842,31893.986403,63.762698,18125.832874,36.237302,175.958736,56.831506
433,75748602152,75748757833,75748695843,75748749894,32540.114023,65.280927,17306.166517,34.719073,188.026123,53.184099
434,75748757844,75749070270,75748904771,75748959339,82561.534211,82.534104,17471.700699,17.465896,472.544348,21.162035
435,75749070278,75749226686,75749114412,75749171363,31844.358166,63.588180,18234.694812,36.411820,174.636091,57.261932
436,75749226704,75749538833,75749326493,75749381570,82303.467381,82.354411,17634.673424,17.645589,466.713873,21.426404
437,75749538849,75749851126,75749695178,75749751772,81865.137989,81.876987,18120.389777,18.123013,451.784641,22.134440
438,75749851139,75750007437,75749907314,75749961752,32613.755923,65.170380,17430.077017,34.829620,187.111944,53.443943
439,75750007449,75750319564,75750116665,75750170294,82762.608614,82.817551,17171.049640,17.182449,481.989222,20.747352
440,75750319577,75750475744,75750325708,75750380069,32596.466085,65.190469,17405.422989,34.809531,187.277644,53.396656
441,75750475757,75750631920,75750535119,75750590362,32312.784682,64.624783,17687.823664,35.375217,182.683779,54.739398
442,75750631932,75750944527,75750747577,75750804772,81774.526435,81.703162,18312.819262,18.296838,446.542530,22.394283
443,75750944541,75751100833,75750960156,75751016917,31868.051647,63.682722,18173.860199,36.317278,175.351033,57.028463
444,75751100857,75751256903,75751172437,75751227665,32280.126101,64.607872,17683.020932,35.392128,182.548707,54.779900
445,75751256957,75751569240,75751385016,75751440928,82085.423322,82.095727,17902.025536,17.904273,458.525898,21.809019
446,75751569261,75751725374,75751597147,75751652757,32179.268717,64.378367,17805.330521,35.621633,180.728286,55.331682
447,75751725396,75751881576,75751809752,75751866198,31933.048627,63.858369,18073.002816,36.141631,176.689225,56.596547
448,75751881598,75752193667,75752022114,75752078499,81865.458171,81.931880,18053.471703,18.068120,453.461027,22.052612
449,75752193680,75752349801,75752234277,75752291500,31665.376333,63.347019,18321.784362,36.652981,172.829107,57.860624
450,75752349811,75752506181,75752446636,75752501257,32578.215702,65.069387,17488.670354,34.930613,186.281833,53.682100
451,75752506201,75752818360,75752656030,75752711018,82341.569059,82.384618,17606.177211,17.615382,467.685677,21.381882
452,75752818379,75752974753,75752868408,75752923768,32342.881806,64.597695,17725.284978,35.402305,182.467486,54.804285
453,75752974771,75753287199,75753080955,75753136850,82137.292834,82.109478,17896.582440,17.890522,458.955184,21.788620
454,75753287221,75753443306,75753293383,75753348560,32308.942496,64.649390,17666.691641,35.350610,182.880548,54.680501
455,75753443328,75753599219,75753505995,75753561347,32190.795275,64.493139,17722.723521,35.506861,181.635713,55.055252
456,75753599230,75753911542,75753718189,75753773303,82350.213978,82.352904,17646.520164,17.647096,466.665457,21.428627
457,75753911552,75754067846,75753930108,75753984995,32468.713399,64.882209,17573.838811,35.117791,184.755953,54.125455
458,75754067860,75754223875,75754139638,75754197793,31333.027239,62.724738,18620.194146,37.275262,168.274439,59.426732
459,75754223890,75754536411,75754352143,75754407253,82418.412780,82.365985,17645.239435,17.634015,467.085828,21.409341
460,75754536428,75754692501,75754564435,75754619231,32427.089717,64.890788,17544.702234,35.109212,184.825535,54.105078
461,75754692521,75754848530,75754773935,75754829828,32055.358217,64.173221,17895.942075,35.826779,179.120820,55.828239
462,75754848551,75755161039,75754986216,75755041483,82357.578168,82.313881,17695.508036,17.686119,465.415166,21.486193
463,75755161064,75755317143,75755198688,75755254181,32205.843837,64.445569,17767.869207,35.554431,181.258898,55.169706
464,75755317162,75755473389,75755410916,75755467257,31981.716317,63.936451,18039.383688,36.063549,177.288298,56.405302
465,75755473412,75755785455,75755623218,75755678767,82124.805729,82.198287,17785.799408,17.801713,461.743686,21.657037
466,75755785467,75755942105,75755835462,75755888569,33148.780330,66.095711,17003.914547,33.904289,194.947935,51.295747
467,75755942130,75756254222,75756044911,75756102189,81586.899682,81.647078,18339.394382,18.352922,444.872377,22.478357
468,75756254241,75756566478,75756413614,75756469840,81970.157741,81.992525,18002.562738,18.007475,455.324939,21.962338
469,75756566498,75756722743,75756625735,75756681795,32077.450786,64.120452,17949.412498,35.879548,178.710310,55.956481
470,75756722762,75757035145,75756838299,75756893921,82210.294369,82.194294,17809.172707,17.805706,461.617705,21.662947
471,75757035167,75757191411,75757050381,75757104040,32845.887996,65.656921,17180.655106,34.343079,191.179485,52.306867
472,75757191435,75757347449,75757259834,75757314919,32315.666322,64.692271,17637.234881,35.307729,183.224108,54.577971
473,75757347468,75757659766,75757472431,75757527512,82356.297439,82.362679,17635.954152,17.637321,466.979539,21.414214
474,75757659785,75757816110,75757684907,75757739579,32547.478213,65.026707,17504.999645,34.973293,185.932470,53.782968
475,75757816131,75757972083,75757893776,75757949334,32144.368860,64.374936,17788.681048,35.625064,180.701249,55.339961
476,75757972104,75758284397,75758106493,75758162434,82079.339861,82.087014,17911.310819,17.912986,458.254232,21.821948
477,75758284418,75758440620,75758318853,75758373775,32428.050263,64.839119,17585.045187,35.160881,184.406977,54.227883
478,75758440640,75758596959,75758531122,75758589785,31267.710076,62.472252,18782.846688,37.527748,166.469495,60.071066
479,75758596978,75758909134,75758746893,75758803478,81829.277586,81.872846,18117.508137,18.127154,451.658567,22.140618
480,75758909154,75759065044,75758959456,75759016745,31570.282228,63.250369,18342.916386,36.749631,172.111575,58.101845
481,75759065059,75759377404,75759171359,75759225852,82559.613117,82.553587,17447.687036,17.446413,473.183712,21.133441
482,75759377414,75759533921,75759380602,75759433719,33103.634644,66.060943,17007.116369,33.939057,194.645782,51.375375
483,75759533944,75759689947,75759589984,75759646033,32003.488705,64.071845,17945.890494,35.928155,178.333244,56.074794
484,75759689970,75760002158,75759802425,75759862978,80569.040561,80.603675,19387.990991,19.396325,415.561574,24.063823
485,75760002173,75760158588,75760017704,75760103131,22729.091944,45.384394,27352.202309,54.615606,83.097850,120.340057
486,75760158608,75760470803,75760261355,75760316679,82245.514408,82.279024,17713.758420,17.720976,464.303015,21.537659
487,75760470826,75760783090,75760626870,75760682480,82176.034877,82.191351,17805.330521,17.808649,461.524906,21.667303
488,75760783105,75760939400,75760839342,75760895990,31905.192778,63.755718,18137.679614,36.244282,175.905592,56.848676
489,75760939422,75761251797,75761051555,75761105201,82840.412881,82.826411,17176.492737,17.173589,482.289453,20.734436
490,75761251822,75761407597,75761260969,75761316269,32170.303616,64.500080,17706.074048,35.499920,181.690778,55.038567
491,75761407614,75761563900,75761473462,75761529681,32039.669290,64.028128,18000.321463,35.971872,177.994984,56.181358
492,75761563915,75761876187,75761685665,75761741018,82260.883152,82.274107,17723.043703,17.725893,464.146478,21.544923
493,75761876206,75762032456,75761898198,75761954062,32141.807403,64.247040,17886.656792,35.752960,179.697122,55.649194
494,75762032475,75762188687,75762110577,75762167033,31940.092635,63.859371,18076.204637,36.140629,176.696897,56.594090
495,75762188705,75762501154,75762322831,75762380992,81418.483861,81.385442,18622.115239,18.614558,437.213941,22.872098
496,75762501176,75762656999,75762535350,75762593926,31136.755568,62.408630,18754.990840,37.591370,166.018506,60.234249
497,75762657019,75762813061,75762750622,75762804610,32675.871264,65.401623,17285.995040,34.598377,189.030896,52.901405
498,75762813070,75763126016,75762960270,75763016446,82213.176009,82.049299,17986.553630,17.950701,457.081316,21.877945
499,75763126040,75763281876,75763172473,75763228016,32112.030461,64.358043,17783.878315,35.641957,180.568208,55.380734
500,75763281903,75763594170,75763384908,75763440849,82071.015125,82.085523,17911.310819,17.914477,458.207755,21.824161
501,75763594189,75763906548,75763753428,75763809873,81939.100070,81.929447,18072.682634,18.070553,453.386482,22.056238
502,75763906568,75764062789,75763965751,75764023797,31433.884623,62.843664,18585.294289,37.156336,169.133101,59.125032
503,75764062810,75764375000,75764181281,75764236846,82166.749594,82.201544,17790.922323,17.798456,461.846486,21.652216
504,75764375019,75764531167,75764393717,75764450135,31931.767899,63.868894,18064.037715,36.131106,176.769825,56.570741
505,75764531185,75764687376,75764605992,75764661789,32144.368860,64.276431,17865.204587,35.723569,179.927236,55.578023
506,75764687394,75764999403,75764818546,75764873138,82420.333873,82.503069,17479.385071,17.496931,471.528795,21.207613
507,75764999412,75765155915,75765027440,75765083600,32128.039569,64.115704,17981.430715,35.884296,178.673433,55.968030
508,75765155938,75765312188,75765239928,75765297322,31651.928681,63.267840,18376.535514,36.732160,172.241001,58.058186
509,75765312212,75765624196,75765452627,75765508838,81893.954384,81.982730,17997.760006,18.017270,455.023038,21.976909
510,75765624215,75765780433,75765664920,75765723061,31402.506770,62.782138,18615.711595,37.217862,168.688189,59.280973
511,75765780454,75766092888,75765881197,75765937165,82115.840629,82.086457,17919.955738,17.913543,458.236850,21.822776
